  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
0.06634704994472428,0.06542185917780799,0.05379649810584806,0.04928802838045893,0.04589037773738303,0.0405679548215809,0.04214038197575577,0.04414624512687759,0.0356102859541548,0.02290673719389174,0.023727361008004592,0.025125178417402572,0.0252025616715499,0.024336831170569687,0.02274223570474411,0.022602929763055377,0.022730144571471114,0.022718878626179637,0.022559361960175814,0.024704710939231326,0.022958524652051858
0.11034653674313573,0.10890225997668371,0.08976100545070133,0.0823511136147954,0.07660826165817962,0.06773307499354683,0.07036121790795186,0.07375786646097683,0.059632040558417976,0.038357365053230764,0.03969902889643525,0.04200350976361109,0.04211708835602121,0.04067957585711327,0.03807315480829711,0.03788235458137847,0.03810349962102891,0.038082500705962426,0.03787090613715955,0.04145031198208964,0.0385804829695236
0.14307994281181619,0.14130066631276986,0.11677406731908441,0.10725355637609844,0.09972296842837172,0.08818993949138249,0.09162160904392697,0.09607909808641452,0.07787421241921391,0.05016255407042236,0.051886864220608675,0.05485980990418929,0.055000339820925656,0.053138845787381185,0.04982050370391943,0.0496123203136861,0.0498933784854025,0.049867133762661726,0.04963456911343609,0.054305621178863644,0.05064643407032743
0.17051273096627392,0.16847498457633495,0.13962903970609383,0.1283663951098127,0.11932700325495886,0.10556352546141806,0.10968463036161409,0.11503651525603702,0.09349108413134861,0.060377631184994715,0.06242435044109721,0.06595771096945448,0.06612533683697712,0.06390810217377023,0.06002679466280164,0.059812730733378186,0.060127557333389085,0.060100191647726,0.05984840677315345,0.06546169464896753,0.061186716169228224
0.19591551360279555,0.1936437550708919,0.16096314739362785,0.14810495012350627,0.13767672950712107,0.12185592365494416,0.12662543973551965,0.1328003663237796,0.10823171109057768,0.07013826940856543,0.0724853388856468,0.07653921787078101,0.0767353391503067,0.07418678580109903,0.0698099511992366,0.06959231386040708,0.06992298034200185,0.06989728597315474,0.06961778812390959,0.07612737257000926,0.07131999225515039
0.22113099095173808,0.21862438970431727,0.18227044627754863,0.16784415275213735,0.15605463246261436,0.1382080500401576,0.14362433293157162,0.1506073940722843,0.12309893783084913,0.08009753185556674,0.08274174114509973,0.08731290267759866,0.08753766047538908,0.08465759085368454,0.07980791660867906,0.07958541380153053,0.07992029439474985,0.07989762738922841,0.07957888248150743,0.08699649024808798,0.08168900527929576
0.24724315587688125,0.24448839129949573,0.2044378520870122,0.18840482210943726,0.1752262219630564,0.15530382819978084,0.16138707703886335,0.16919796282750885,0.13869966715575402,0.0906560737989094,0.09360364601569289,0.09870942879918768,0.09896118262934565,0.09573505710457192,0.09041005629519884,0.09018000588986853,0.0905117264597047,0.09049215765910806,0.0901218954062193,0.09849343169760585,0.0926887223916393
0.2749339281675784,0.2719111805985306,0.22803121077763458,0.2103141535574955,0.1956841263681406,0.173586354532478,0.18036946094552395,0.1890501470601936,0.1554325136866264,0.1020843898849212,0.10534633129063574,0.11101640285401133,0.11129177825768496,0.10769616048792045,0.10187864583290056,0.10163775744097933,0.1019615985017738,0.10194408732378799,0.10150971742494556,0.11090327479082185,0.10458682554490517
0.3046749169100943,0.3013605596512581,0.25344933961837657,0.23394649630330167,0.2177796590894754,0.19337452623733056,0.20089830185830154,0.21050618575589006,0.17358925849767715,0.11458841191995811,0.11817815035575571,0.12445028288648044,0.12474428404262623,0.12074966143958409,0.11441337043878007,0.11415794920010874,0.11447075094270905,0.11445326791380918,0.11394164428061268,0.12444150088209849,0.11758805977384353
