  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
0.03175800826561917,0.03615435915412722,0.034992854732169176,0.03154785655734049,0.031070633649071186,0.03256971431290637,0.03221817443318886,0.031131236030189836,0.0309895404895209,0.029403370984758065,0.0289456960571864,0.028571779599847535,0.028644874942984323,0.028466828823093024,0.027413949097548684,0.02820564853818619,0.02724486420977012,0.02703798539677498,0.02635971778111533,0.02549967998888285,0.02535194269456074,0.025132925254420284,0.025278034109621293,0.024925609118056413,0.02418703774529532
0.06532852695407579,0.07432978590812948,0.07195527615875881,0.06491857830039634,0.06395343374699043,0.06703738009523616,0.06632265245179222,0.06408612287285206,0.06378974470939118,0.06055405967408135,0.059595584491740836,0.058844657565846586,0.059000577939217654,0.058631671141769995,0.056469623912893924,0.05808247044388355,0.056111159339079994,0.05568321418318492,0.054274024432363364,0.05252116642082811,0.05221397741174292,0.0517604926738772,0.05204759047133652,0.051313501358770025,0.04980559944202778
0.09967831335019954,0.1133964903118071,0.10977550724982628,0.09907794572783582,0.09762514008655833,0.10233271792253396,0.10125418960308216,0.0978351823529246,0.09738070140188462,0.09246813932321386,0.09098759641710785,0.08985867903004274,0.09009899106392144,0.08953505466634373,0.08624072413788644,0.08868575600240768,0.08567999232048157,0.08502501709411939,0.08285638619806461,0.08019591946131718,0.07972386362245357,0.0790257570625029,0.07945275910482466,0.07832386523034308,0.07603522676828055
0.1345633626613866,0.15310933429374704,0.148204519244708,0.13378378771089403,0.13184644855807437,0.13821049535398813,0.13676392482680977,0.13213863754517743,0.13152690841620643,0.12491010829505395,0.12289530538747506,0.1213840511422356,0.12170793955805366,0.12094843871124009,0.11650546047320631,0.1197918814983353,0.11573015301360778,0.11484417466185529,0.11189148558867981,0.10831201588898191,0.10767178791642334,0.10672380748860236,0.10728845411786167,0.10575747812591639,0.1026777554202766
0.1700073900718778,0.19352191212187075,0.18728505231049658,0.1690637797018308,0.16664560466719128,0.17470536485844906,0.17288119437509256,0.16702602328477156,0.16626049436578672,0.1579022115752871,0.15534451720481288,0.15344233880735447,0.1538481194498062,0.15289427196173205,0.14728486743295863,0.15142428386069656,0.1462806965901792,0.14515981918041682,0.14139530107335885,0.1368836839107662,0.13607235007576998,0.1348718695686478,0.13557195872344588,0.1336331825183207,0.12974872414561447
0.20611942721515747,0.23478165808544765,0.22715216777036046,0.20503252103375738,0.2021371590904988,0.2119414744054013,0.20972561910815907,0.20261382975341014,0.2017000842816019,0.19155116285625998,0.18844342763482475,0.18613765784545538,0.18662315777721847,0.18547726963787975,0.1786800675309232,0.1836870495799404,0.1774298867152086,0.1760697641232133,0.17146029843992855,0.16600008093282875,0.16501436889599266,0.16355983205976596,0.1643936562244829,0.16204115518848017,0.1573344496592676
0.24303103710585278,0.27705956789505926,0.2679647887256642,0.24182840040821998,0.23845930581486025,0.25006702395420655,0.2474417411685837,0.2390425333010923,0.23798823986059003,0.22598777089409333,0.22232374212974104,0.21959792399794476,0.22016058639373337,0.21882585391253517,0.21081561280344488,0.2167072626047999,0.20929916852756072,0.2076949099568925,0.20220156885864238,0.19577274656096302,0.19460875601806937,0.19289886549525032,0.19386559825392044,0.1910925266073945,0.18554255624440738
0.28087554241273194,0.32052723269944716,0.3098832101738567,0.27959259264527164,0.27575301176028233,0.2892326437327913,0.28617711822082764,0.2764556350105931,0.275270633306875,0.2613465926647777,0.25712093161025384,0.2539550499317083,0.254591978971774,0.2530724679340628,0.2438203548258436,0.25061567919705297,0.24201425555656658,0.2401604580632358,0.2337386112741982,0.2263178330009476,0.22497091519071444,0.22300425859071532,0.22410426722847526,0.22090256862364294,0.2144852992112519
0.3197818815815362,0.36535032612803553,0.3530625890393377,0.31846275973474214,0.3141557593717392,0.32958501370535176,0.32607570956931825,0.3149933690952183,0.313689800168307,0.29775968174549483,0.29296820096606846,0.2893388387991175,0.29004683053823493,0.2883475224699145,0.27782151426983664,0.2855408215766911,0.2756992561843852,0.2735900682242398,0.2661896341350491,0.25775053070092574,0.25621523421145487,0.25399012714984825,0.2552252287244649,0.25158551575678156,0.244274341694724
