  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
0.007204857741453057,0.007123085091296513,0.006969557976457321,0.007186195752678123,0.0069429603794531084,0.006777887421377925,0.006845899122639458,0.006790795668696104,0.006853750578451114,0.006910023687938622,0.00694492484417185,0.00679430313507151,0.006809017986856645,0.00635263563876185,0.006347708326819723,0.006342513148529684,0.006405945007917933,0.006397668880324905,0.006303592431993573,0.006387217258534276,0.006438568419089863,0.006323345470270158,0.006348601541382713
0.01414892474191522,0.013982433801939802,0.013687838781097448,0.01409351004886652,0.013609702197212957,0.013303439815618212,0.013424454994501038,0.013320014134434888,0.013428379771117856,0.013531483890845627,0.013596407446333194,0.013308994440524581,0.013336937923626167,0.012443604361883645,0.012437009452330724,0.012429585903175815,0.012545607333532336,0.012528270292420644,0.0123555362800651,0.012508124550139773,0.012609146946619935,0.012396192847152966,0.012446856470413428
0.020905855139081792,0.020658094863276553,0.020226172046830748,0.02080406200943609,0.02008629434773894,0.019652169759710073,0.019815311576336557,0.01966509741173054,0.019803906040338416,0.01994677160619987,0.02004019803305986,0.019623428425185812,0.01966378618331474,0.018349011525278736,0.018343050381818802,0.018335904633722443,0.01849766614653537,0.01847023287428813,0.018229808638308042,0.01844126414404205,0.018589892340827977,0.018291243963974926,0.018368123444693758
0.02758567275058607,0.02726487189932731,0.0266905540447778,0.027433058702491436,0.02649081660562363,0.025933244389881056,0.026131269161129313,0.02593705378640944,0.026093253030526762,0.026271321120977333,0.026393839013580674,0.025848558590499213,0.025901053776348194,0.024175458374878524,0.024172727007477503,0.02416832958737997,0.024370923169924973,0.02433205042718436,0.02403118477668722,0.024295225785275702,0.024488948578198357,0.0241111064817609,0.02421592219637828
0.03431340273502036,0.0339317291666693,0.03320154606824327,0.0341090403209238,0.0329537304921288,0.032269468512974644,0.03249813967558882,0.03226033763834523,0.03242207041881477,0.03263305894639906,0.032786800485730794,0.032107723341398345,0.032172538168397984,0.030041308941315903,0.0300451857362968,0.030046219781023994,0.030285737265502242,0.030233707712489694,0.0298765841257755,0.030190056326002346,0.03042599269791247,0.029970379800888777,0.030105908169561692
0.041218344132505226,0.0407915548101919,0.03988410497122778,0.04096400346874511,0.03960829117529187,0.038787359948920706,0.03904486565879366,0.03876294264263852,0.0389188636805683,0.03916243047748674,0.03935084504190728,0.03852718850836334,0.038604916004100376,0.036067594445515605,0.036082408099721866,0.03609192702966736,0.036365018856107045,0.036297678165721124,0.03588596598607032,0.03624826880689846,0.03652325009036402,0.035986797172823506,0.03615695837531541
0.048429434396403015,0.0479768606384728,0.04686314527311487,0.0481292260318604,0.04658668575941859,0.04561298773160885,0.04589946504068111,0.04557230164961256,0.04571095710091593,0.04598837968098907,0.04621617505583501,0.04523224561493124,0.04532385994762448,0.042374351195803836,0.04240544168190971,0.04242698511061105,0.042730627669725726,0.04264532520835687,0.042178625310334936,0.04259126215073375,0.04290187236218388,0.0422775415426828,0.04248746750076714
0.05607402026888191,0.05561880245378273,0.05426233393091343,0.055734302074081594,0.054019351696378615,0.05287102122889532,0.05318819871834731,0.05281440742604461,0.052923673161750465,0.05323759069094924,0.05351076167272787,0.05234639565324038,0.05245323587594935,0.049079944174691574,0.04913371265347713,0.04917140805249746,0.049502746265390994,0.049396275529778835,0.048872467114779404,0.04933871176623601,0.04968127451680218,0.048958446296013355,0.049214552161868284
0.06427847267950529,0.06384799759001147,0.0622046531766774,0.06390792453554212,0.06203599831430256,0.06068550950575544,0.061036458734252404,0.060614660731692874,0.060681222523686795,0.061035450646214275,0.061361359512888354,0.059992188548824474,0.06011595348030893,0.056301973897641876,0.056385961065459636,0.05644462676889359,0.05680083467953815,0.0566693690065425,0.056084868839808205,0.05660953343000896,0.05698004796483555,0.056144752594201076,0.05645482618467804
