  0.0,  0.0,  0.0,  0.0
0.013907028996669065,0.014233193241302788,0.014229794330780707,0.014291302985055312
0.027366022114840675,0.02802619553342097,0.028013013467083292,0.028108095205582884
0.040919972355780244,0.041929344730015555,0.04189185375055665,0.042015628475338976
0.05513611003641473,0.05651832690855718,0.05643465229578577,0.0565960270660367
0.07059597277331803,0.07238372208195314,0.07222469259121347,0.07244157206458864
0.08790161090944304,0.0901369811462264,0.08986549166181743,0.09016260482825526
0.107690810619755,0.11042559711994133,0.10999531859910969,0.11040361822145116
0.13065757706913203,0.13395363149607967,0.1333070764581891,0.13386413848823775
0.15757614881407203,0.161505813786428,0.16057172976415277,0.16132285347553366
0.18932802496598827,0.19397466155113868,0.1926646860099716,0.193664557325147
0.2269322175671466,0.23239081072663784,0.23059528012337774,0.23191015945317733
0.27157939362749395,0.2779572040777493,0.27553996641196776,0.27725042673190853
0.3246708791267391,0.332088095705665,0.32888012883809453,0.33108441679687084
0.3878637434136097,0.3964540751201644,0.392245660023456,0.3950637898732865
0.4631234067730473,0.47303453608173174,0.46756567317561537,0.4711443988480152
0.5527854749507433,0.5641792720133799,0.5571279568401333,0.5616468140303217
0.6596287478562908,0.6726811172711843,0.6636490065160413,0.6693276411812645
0.7869617463625858,0.8018619422087437,0.7903568381199617,0.7974639080553978
0.9387254580854956,0.9556746572647266,0.9410891150221135,0.9499530956285249
1.1196155226817186,1.1388243887647373,1.12040960186204,1.1314319062794922
1.335227659891032,1.3569125561276554,1.3337464937742243,1.3474173998837584
1.5922308547561634,1.6166082749741408,1.5875568275141299,1.604474807436409
1.8985736699703886,1.9258523386896123,1.8895219608240483,1.9104171327681236
2.263730068875213,2.2941000202797937,2.2487800419672315,2.2745426164063955
2.6989923594737446,2.732610128569881,2.6762025154966875,2.707917279579955
3.2178202259775057,3.254789059795436,3.184722939776742,3.223711119878783
3.836256852615724,3.8766005841668236,3.789728277859539,3.837598117082984
4.573424659762051,4.617053532942575,4.509524154979063,4.568232368436199
5.4521161664017574,5.498782974796767,5.365888429282079,5.437814413717587
6.4854923980212025,6.535128989480279,6.371766892840851,6.459532202481742
7.690526751378108,7.7432153959949614,7.543739039705433,7.650325809832322
9.10200377091503,9.157563862973982,8.914995114356962,9.04409856920876
10.759800951775455,10.81774647767362,10.5235738253723,10.679695542455065
12.710134558328686,12.769609956976435,12.413526984562033,12.602104059301395
15.006930564938756,15.066622659272976,14.636201768342078,14.863772521075777
17.71337222028767,17.771394742495733,17.25168789439772,17.526097044990156
20.903675829540553,20.957421676439637,20.330477073678445,20.6611253044869
24.665149492853416,24.711104283167277,23.955384598407207,24.353529251938305
29.10059416894397,29.134103769932654,28.223788780420573,28.702904330391405
34.33111553639106,34.34609737465986,33.25024922063872,33.82645822239849
40.499423161402724,40.488009904447175,39.169575810652596,39.862163176449954
47.77370624746586,47.72580577962829,46.140428773846466,46.97245495684308
56.3521910691369,56.25494890837551,54.34954667334066,55.348577707433414
66.46849525336016,66.30563440363002,64.0167092552822,65.21568619568413
78.39792567288143,78.14894076509191,75.40056448405062,76.83883704881649
92.46487620445616,92.10405224498318,88.80546894291452,90.53002427820313
109.05151967793708,108.54673686491114,104.58951166682627,106.65643328558339
128.6080065249445,127.91929202027134,123.1739246861747,125.65012341575512
151.66442694814253,150.742199850317,145.05410485917835,148.01937003508553
178.84482527014964,177.62777701619353,170.81251753383614,174.36194454200583
210.8835978169357,209.2961379350785,201.1337832164129,205.38064233564143
248.6446525319444,246.5938390268918,236.82229335559697,241.90141408218506
293.14375579640244,290.5156167271679,278.82274719579374,284.89450257742595
345.5745411158083,342.2296827656843,328.24404786706066,335.4990337866138
407.33870580862003,403.10708576528066,386.38704517626627,395.0515602788736
480.08096035981316,474.75569977140555,454.7766558772987,465.1190973132083
565.7293428716629,559.0594188123011,535.1989358479077,547.5372320333884
666.5414946522523,658.2232049474803,629.7436708688261,644.4538842341442
785.1575230785879,774.8245282544276,740.8531661647562,758.3793694239935
924.6599717727958,911.8718254855521,871.3776568528576,892.2432263648313
1088.6413161224464,1072.8703706056676,1024.6379512107658,1049.4583239712197
1281.2791661035699,1261.8958169638822,1204.4955353501632,1233.992482440949
1507.4189779766764,1483.6753234936812,1415.4302027931353,1450.447559529222
1772.663542517787,1743.6756669300025,1662.6247913226473,1704.1454762273643
2083.467696170929,2048.1970730432904,1952.0559306779755,2001.2199126370374
2447.2356184895743,2404.470351849029,2290.5893003056544,2348.711817153613
2872.4165008885657,2820.753699749228,2686.0754115189948,2754.664625805447
3368.5924400267213,3306.423535500259,3147.4420302623025,3228.2145687226
3946.5498418253082,3872.0514702262735,3684.775766699502,3779.668180680253
4618.32255526755,4529.4565759737525,4309.383471555785,4420.5568499196315
5397.19121795885,5291.718662618864,5033.820661979186,5163.654792681632
6297.619729647972,6173.134499172886,5871.870555733456,6022.943027135393
7335.105566783084,7189.095134040303,6838.453826284196,7013.4985778236
8525.917706996426,8355.858720826667,7949.44515527042,8151.2841223543155
9755.304768129034,9561.440342737895,9098.444121347733,9327.701316975239
10915.06166780396,10699.86173688319,10184.370148667182,10440.254250694737
12027.552675003386,11792.875299107067,11227.904294464535,11510.53538903248
13110.60260403564,12857.821010489612,12245.585376347668,12555.701025016357
14178.415992528098,13908.523392741674,13250.649378483136,13589.387431247602
15242.299766544897,14955.996273080498,14253.68964343325,14622.427332586605
16311.231779499843,16008.997001699505,15263.17653318188,15663.41058046878
17392.307893922967,17074.46212176631,16285.866273584907,16719.122657564883
18491.09317455916,18157.84948723519,17327.1221932205,17794.887185006526
19611.897377492547,19263.406528972835,18391.166662014584,18894.83298233056
20757.990747550873,20394.38027817105,19481.278245229347,20022.101891397167
21931.77288016369,21553.181562203594,20599.945637269517,21179.010216222276
23134.904783739476,22741.513242784622,21748.987567263575,22367.17393869391
24368.41229824609,23960.47039403275,22929.646080385668,23587.605846997736
25632.767323500473,25210.61872160167,24142.659058510802,24840.791000823807
26927.95212356338,26492.05630852762,25388.316781708512,26126.74574186935
28253.51081425428,27804.462651519607,26666.506283212126,27445.064304013707
29608.591438952,29147.13834087365,27976.746629907146,28794.956395997815
30991.981291886907,30519.037925764344,29318.21759528285,30175.27836727565
32402.137634359515,31918.798066285533,30689.783731458716,31584.560078272418
33837.215493652715,33344.76265533464,32090.01548710233,33021.02914973076
35295.09384408948,34795.00613783912,33517.20858211568,34482.633878429784
36773.40127389366,36267.35614724107,34969.40277094726,35967.06592566046
