  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
0.26219458828097547,0.2580797551491004,0.2486522701203852,0.2468115692661211,0.250403407313042,0.24300902639645972,0.23657312932256797,0.22915708031908105,0.22744026559589248,0.2272211254527158,0.2187040131706675,0.21404195503446577,0.20549543496577136,0.2033175201820085,0.2011205725046255
0.4901011161838453,0.4819926405834349,0.46538874851001627,0.4618057021150336,0.4685577853536544,0.4558991554376798,0.4441163234962982,0.4310132724796749,0.4279386768371471,0.42742846768159465,0.41214712817339477,0.40433662289559874,0.3884711037654722,0.3848722636718927,0.38102632522441093
0.6946684570719835,0.6828843568442893,0.6606099779141281,0.6554393073153224,0.665152030856274,0.6484836768802591,0.6320321316440795,0.6142895572818059,0.610180994246345,0.6094379768108557,0.5885583682629246,0.5785831689437803,0.5561829273652988,0.5517064280512233,0.5465906791729133
0.8847650822392366,0.8697217036012447,0.8427726436911483,0.8361978386952998,0.8488512632622717,0.8288647966974868,0.8081430387744585,0.7863363060978469,0.7814815388454845,0.7806402650530408,0.7548988525372693,0.7433920716899083,0.7149021434755644,0.7099466506760389,0.7038208381720918
1.0675661944849983,1.0497121894397636,1.018726017936098,1.0109383577980204,1.0266455685425375,1.003660855315471,0.9788660102645496,0.953238319064287,0.9478957219245217,0.9471315903730407,0.9169527105756717,0.9043115798362881,0.8699129229878694,0.8647771612426026,0.8578158745822613
1.2488790794032798,1.2286562386483098,1.1940160096132093,1.1852014782261127,1.2041723198324727,1.1782594422695194,1.1494393031357928,1.1199969898025883,1.1144042760578219,1.113911597588906,1.0794935492044833,1.0659557129627524,1.0256210541336448,1.0205345398921397,1.0128517189618698
1.4334408808710977,1.4112642965244926,1.373171033325238,1.3635037819321074,1.3860192661576056,1.3570776958814523,1.3241671346246984,1.2907442137888612,1.2851271512293942,1.2851065411999791,1.2464833272796583,1.2321783639339345,1.1857132217169846,1.180858139536142,1.17252472144435
1.6251822859634495,1.6014333031006258,1.5599569339093864,1.5495973841344284,1.575993097142513,1.5438029499935664,1.506649740091485,1.4689506840939583,1.4635311675042366,1.4641831347411975,1.4212677783319863,1.4062520683859698,1.3533240022811746,1.3488510460541454,1.3399076445822367
1.827450564627678,1.8024776309530899,1.7575926771283081,1.7466885872288491,1.7773449495857447,1.7415994972022846,1.6999824633791771,1.6576095108178541,1.6526129312569262,1.6541354440858569,1.6067497417372878,1.5910299215141508,1.5311884786980616,1.5272284394718856,1.517694412633184
2.0431917069151635,2.0173157579179524,1.9689261653592498,1.9576154194761675,1.9929528585689409,1.9532783068707513,1.9069197862501936,1.859389282168648,1.855051327648767,1.8576398363365028,1.8055343418131595,1.7890828882401868,1.7217722969925544,1.7184446183791318,1.7083245268864877
2.2750958784000246,2.2486180866201897,2.196574340934662,2.1849886347100345,2.2254661526356223,2.1814327453323035,2.1300068248568205,2.0767578055169116,2.0733308748494688,2.0771797798595597,2.020046852719097,2.0028122496394234,1.9273785077052672,1.9247976824810997,1.9140858819894289
2.525712338656843,2.4989229084385913,2.4430336935188093,2.431302611089275,2.4774186559540015,2.4285458689944344,2.371683505602957,2.3120807897644844,2.309840198065254,2.315145114539456,2.2526270893033784,2.2345402794207745,2.1502339145713796,2.148514357214326,2.1371982724420366
2.797540198801984,2.7707274653695277,2.7107674850677657,2.6990226887519246,2.7513175866056936,2.69707529082402,2.6343671459762623,2.567700495638052,2.5669506337922314,2.5739110513113257,2.505604985700188,2.4865832895759574,2.3925587486031423,2.3918186085992423,2.379881088350186
3.0931007691180947,3.0665602374257754,3.002275354823281,2.9906547586163224,3.049714225017576,2.9895210764594147,2.9205186807817016,2.8459990875995054,2.8470796821650564,2.8559017858581695,2.7813618066029733,2.7613111228725384,2.6566234818178476,2.656987738327166,2.6444087795990914
3.414996318129019,3.389039510771366,3.3201500230005196,3.308801914433405,3.3752613492169035,3.3084812341726044,3.2326969304668576,3.149450721447609,3.1527433292923455,3.163642858332982,3.0823808086242797,3.0611966518131757,2.9447961324836767,2.94639921873738,2.933157269356205
3.765959115175025,3.740922240299947,3.667124873002036,3.6562120040141837,3.73076139909291,3.6566984631268964,3.573604448440233,3.480665647832692,3.486600511651453,3.4998056008066825,3.411290468686629,3.3888582176662134,3.2595828344083855,3.2625709789005812,3.248643962232151
4.148893797197893,4.1251463285139,4.046115338162021,4.0358190370856635,4.119208410398778,4.03710099434312,3.9461276869789343,3.8424288915764495,3.851492277928647,3.8672462707506097,3.770902726872253,3.7470973379996027,3.603663881467132,3.6081972945774994,3.5935634750012433
4.566915388512186,4.544868691262775,4.460256386475208,4.450780759030956,4.543826082612985,4.452839745732501,4.353373632727751,4.237735530505842,4.250477670037266,4.269041918168339,4.16424817915428,4.138933522404151,3.979926989271145,3.986182006262411,3.970820759113275
5.023384801827429,5.0035009603449225,4.912937818642817,4.904514115705266,5.008103742887304,4.907323462571703,4.79870453469755,4.6698241087620165,4.686867858834794,4.7085245356407315,4.594609698835037,4.567637625276801,4.391499140492184,4.399670391423126,4.383562947365287
5.5219431974773725,5.504744209011657,5.407838750982476,5.400729982067254,5.515831599928911,5.404253166802569,5.285772010757663,5.1422094060557315,5.164259759061186,5.1893147230806544,5.0655556660390175,5.0367648683500565,4.841778086830169,4.852080760184097,4.835210959069299
6.066546307567407,6.05262380794479,5.948962318174904,5.943468191867968,6.071136341477763,5.9476569274514,5.81855152055823,5.658715505847906,5.686570071152331,5.715355818783536,5.58097372554944,5.55018843071562,5.334464369053989,5.347136613718198,5.32949171134206
6.661499573885866,6.6515252657461295,6.540671442939742,6.537133715811223,6.67851793242934,6.541925779680017,6.401378015894206,6.223509938673789,6.258070534747695,6.2909492803949,6.14510582463965,6.112134330987839,5.87359454183891,5.888900063207802,5.870471605005965
7.311494820037012,7.306231759678328,7.187726374157793,7.186534692754013,7.3428883306096635,7.191851481725628,7.038983444175037,6.841139543724859,6.88342503965429,6.920791962176629,6.762585174206714,6.727218252085393,6.463576226757416,6.481807101234226,6.462591899630838
8.021649080178353,8.021964010417479,7.895324587712239,7.896922908685414,8.06961271276867,7.902666692920607,7.736536683747926,7.516568610801593,7.567729179590109,7.610015875021344,7.438475691677653,7.400484819483766,7.109225474017094,7.1307052462458005,7.11070645998454
8.7975460698888,8.80442295765625,8.669143471684844,8.674037141524927,8.864553643433359,8.680087987261443,8.499686323428865,8.255219687174177,8.316552631189065,8.364230830534963,8.178314344549795,8.137449838064137,7.815806955555605,7.840893915064629,7.820122385302487
9.64528084700575,9.659835805916163,9.515386605951164,9.524150208995568,9.73411902887984,9.530362526403007,9.334607076379607,9.063017816405676,9.135985142065483,9.18957065454923,8.988157023707434,8.944145900735778,8.58907724290658,8.618168320392652,8.596643890523879
10.571507909858818,10.595005699641668,10.44083362780707,10.454119681715918,10.685313810947349,10.460318353076497,10.248049857174115,9.946438228429265,10.032686190862576,10.092743238978453,9.874628303527375,9.827172075415689,9.435332103663516,9.468866807679637,9.4466198823424
