  0.0,  0.0,  0.0,  0.0,  0.0
0.014520125921364476,0.0137783517101518,0.014399574914314251,0.014228580163706641,0.014153507288765306
0.029666505822930574,0.02816155658365107,0.029427903264389293,0.029089553666985776,0.028942678622891745
0.04514832438646296,0.042870445716511295,0.044795905325241234,0.04428946366497613,0.044072521376313845
0.060891812648929684,0.05783173197284171,0.060426098946004494,0.059746597433990224,0.05946068265831761
0.07693071604625631,0.07307475391857901,0.07634726159604631,0.0754853673656766,0.07513086603343525
0.0933517044560573,0.08867980787530116,0.09264127650828216,0.0915832109974167,0.09115953050010431
0.11026750119528564,0.10475259965536952,0.10941662261301166,0.10814418452223157,0.10764952006340546
0.12780398284801872,0.12141191062147157,0.1267954563542469,0.12528611459096084,0.12471729649472718
0.14609431132144357,0.13878394246441203,0.14490761937000113,0.14313463114038838,0.14248703837842072
0.16527659868004146,0.15700003312709723,0.16388816997868436,0.1618206888929177,0.16108820273803748
0.1854933432023441,0.1761960728562272,0.18387670506615972,0.18147985665196809,0.18065483220550038
0.20689175271428462,0.19651277872300663,0.2050175918379359,0.2022525037815661,0.20132574376917584
0.22962451461143618,0.21809640632005994,0.22746066477077967,0.22428444581971935,0.2232451667708735
0.25385079561709956,0.24109969021077293,0.25136216570333936,0.24772783108198562,0.24656361598140938
0.27973736726045667,0.26568291257739723,0.27688581869600093,0.27274216196132967,0.27143889598914495
0.3074598098615348,0.29201505404039885,0.3042039892769529,0.29949540143340814,0.2980371888382982
0.33720377694802295,0.32027500854455876,0.33349890737276744,0.3281651443431627,0.3265342054511908
0.36916631684541146,0.3506528594189706,0.36496395051537794,0.35893984945320684,0.35711639632978276
0.4035572471199691,0.3833512115522038,0.3988049798354134,0.3920201257607304,0.38998221618435447
0.44060060644595694,0.4185866002592254,0.4352417505085118,0.4276200922525425,0.42534346376039567
0.480536172229195,0.45659097548511124,0.4745093958991662,0.4659688097467053,0.4634266854879649
0.5236210684414638,0.49761327699057295,0.5168599975932273,0.5073117954644873,0.5044746690686854
0.5701314770763779,0.5419210770292047,0.5625642195278356,0.5519126340975509,0.5487480293016054
0.620364419925932,0.5898024269790805,0.6119131416702721,0.6000546736555824,0.5965268680394145
0.6746397631575894,0.6415676851675487,0.6652200796547569,0.6520428854709381,0.6481126297072477
0.7333022090781691,0.6975515915625001,0.7228226328009182,0.7082058042372357,0.7038299704279657
0.7967235476759416,0.7581154500154652,0.7850848455094498,0.7688976089132824,0.764028838966573
