  0.0,  0.0,  0.0,  0.0
0.07672450420340844,0.07460343617663033,0.07647658113744092,0.07854721529963901
0.14824813834880243,0.14407323963550017,0.14746054585446325,0.1514337802590119
0.21538906311178282,0.2092319966213695,0.21386029585878116,0.2196070170432316
0.2791592756970087,0.27109356001760376,0.27675989843555127,0.28419851751139963
0.34060576271701626,0.33070239590255973,0.3372607028654915,0.3463553688465842
0.4007330306047877,0.38905672525568397,0.39640669381067145,0.40716171788375033
0.4604713329741737,0.44707797872942007,0.4551560000978307,0.4676095692776131
0.5206694346486926,0.5056047276027147,0.5143766458235345,0.5285951251689966
0.5820997435809815,0.5653987215649714,0.5748541446884714,0.5909274068079927
0.6454690276813148,0.6271562383469745,0.6373041467202669,0.6553419767202533
0.7114310697267767,0.6915211472752528,0.7023865635509855,0.7225160301324096
0.7805994021507171,0.7590978885096191,0.7707194063349982,0.7930830426419395
0.8535592594240945,0.8304635570689708,0.8428915591160074,0.8676461984036408
0.9308784224012067,0.9061788066097315,0.9194742341021708,0.9467903654424185
1.0131169086960548,0.9867975559634476,1.001031119423375,1.0310926533515965
1.1008355977495634,1.0728756070058363,1.0881273513063257,1.1211317088449795
1.194603936316127,1.1649783329618182,1.1813374889850667,1.2174959477403258
1.2950068870486144,1.26368760950956,1.2812526806613747,1.320790928029094
1.402651275566676,1.3696081493434207,1.3884871930646723,1.431646049482719
1.518171684977784,1.4833733918396164,1.5036844674772785,1.5507207535532792
1.6422360226051387,1.6056510782564517,1.627522839313409,1.6787103668781507
1.7755508751046356,1.7371486263642997,1.7607210431019458,1.8163517186725708
1.9188667502359082,1.8786184057923914,1.9040436078096217,1.9644286396123467
2.0729832905558863,2.0308630004000303,2.0583062340470097,2.1237774379481413
2.2387545362990164,2.1947405340988313,2.2243812321976595,2.2952924353398814
2.4170943045574607,2.371170129201963,2.4032030937753177,2.4799316357179997
2.608981747990229,2.5611375632683924,2.595774264394069,2.678722597444297
2.8154671370113604,2.7657011500309814,2.8031711425964216,2.8927685362872566
3.0376779949749535,2.9859980639371337,3.02655044531922,3.123254828096953
3.272478836447713,3.218939711364692,3.2626670804260103,3.366751251116363
3.5170061927080156,3.4617124145570735,3.5085751629753577,3.62014540865417
3.772780229895863,3.7158510884854286,3.765859374987326,3.885070927313082
4.041248268645249,3.98281787688052,4.036023167749875,4.163070793351655
4.323813826552747,4.26403176424364,4.320520448893296,4.455631302630286
4.621859445926168,4.560891896435797,4.620780463074054,4.764208545017493
4.936765483792332,4.874796792170672,4.9382282091875025,5.09024999920001
5.269926088491399,5.2071606806343835,5.274301728593529,5.435212701885714
5.622763122819497,5.559427739170655,5.630467101371318,5.800578906326611
5.996738515502685,5.933084759909268,6.008231696062724,6.18786982809786
6.3933654982478,6.329672637519035,6.409156162435288,6.5986580029221615
6.814218931458226,6.750796938866213,6.83486543034969,7.034578547383229
7.260945040487539,7.198137897725516,7.2870590239255,7.497339651500715
7.735270549705951,7.673459908960686,7.767520708626516,7.988732333265288
8.239011724746366,8.178620797201493,8.278128149159024,8.510640152555034
8.774083201180598,8.71558077136975,8.820862048029632,9.065048351971477
9.342506584158576,9.286411784752064,9.397815400558347,9.654053085742113
9.94641961292077,9.89330642079198,10.011203089359881,10.279870928204177
10.58808476299696,10.538587300064378,10.663370874402293,10.944847775233473
11.269898564013683,11.224716686063752,11.3568053778718,11.65146869409883
11.994401113564466,11.954306356587592,12.094144047718546,12.402367727933411
12.764285890380364,12.730127864336923,12.87818553411765,13.200338087354275
13.582409955134455,13.555123284079292,13.71190052018388,14.048342775030292
14.451804708069673,14.43241642533292,14.59844307430579,14.949525698407859
15.375687098113497,15.365324621965584,15.541162531959081,15.907223292425657
