  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
1.0452779603993574,1.0585165200758655,1.0454736321205538,1.0495078284779513,1.0552746198384857,1.0675959384374136,1.061050512602776,1.06540495707545,1.0676685041837284,1.064088933231975,1.0631554948067978,1.053996382535896,1.051538192924291,1.0642871740864202,1.0598902103352172,1.0695685910812518,1.05286259784497,1.05158515254502,1.048600563336993,1.0554310306592078,1.0400650177939248,1.0386872444440556,1.0482325725326331,1.048289250805122,1.0618929453882293,1.065316467739732,1.0646006048468133,1.0548125535274726,1.0517665130721583,1.0536272171873269,1.0507905494612075,1.0489415113618006,1.0492575934676949,1.038251368380573,1.037537103549044,1.0247875729354945,1.02809243330553,1.0265845468467314,1.0380471136172293,1.0319425939154463,1.037785938485172,1.028998304857353,1.036488481296723,1.0252539499763902,1.0331123683624774,1.0201311850589407,1.0285870509502326,1.0270371281065722,1.0226622764786084,1.0319523962729484,1.0230516861420236,1.0293789238778621,1.0235569900540002,1.023538843856191,1.0366573412081963,1.027682333767583,1.0258938531888577,1.0124224845087317,1.0113371061181038,1.002198242042177,1.00620379957257,0.9861787626262515,0.9857324624768857
1.7683435660394013,1.7869152018562615,1.7644527972763497,1.7684750735335233,1.7756829549606028,1.7925233711094546,1.7795491715339025,1.7827309972554746,1.782996210097778,1.780372197310815,1.7774634271664445,1.7610562432657688,1.757988827463059,1.7792373674943671,1.7692518773364174,1.7825744392082636,1.7552696302089972,1.7521865804867123,1.746354719521364,1.7542258154456158,1.726383063891006,1.7231574591922696,1.7390582600545748,1.7373822722868255,1.7538148848837434,1.7595945981048284,1.755564320440483,1.7400419212882077,1.7337547054816458,1.7343831165362078,1.7280050156328008,1.727557566695297,1.7295151267012063,1.7093950711143666,1.7022743814286216,1.6847423454356176,1.688021972558896,1.681551089492525,1.6979475506838737,1.6876307192173645,1.6937577031092048,1.6809905634520441,1.6920001557424946,1.6748600055851077,1.6874368584764778,1.6661469835286258,1.6767085017859098,1.6747068143878772,1.6658417566152977,1.6773417464614893,1.662164124286286,1.6706086510767761,1.6607912865915149,1.6592101777924566,1.676992305532313,1.6591666590383425,1.6571252185432894,1.6366823199769738,1.631722497122166,1.6174907124139395,1.6242408016557257,1.5940204729412977,1.593097923147828
2.3167800298146295,2.3373218954610997,2.3058812762704717,2.3070154677971964,2.3143913641784906,2.332402614191057,2.312782761846357,2.3116336768551675,2.307430782600611,2.30706066193901,2.3007591125169182,2.278763884225917,2.2755333080123368,2.30275612298331,2.2859335841094657,2.3004145077399403,2.265419921362956,2.258599914843458,2.249296215054719,2.255000461606227,2.216815621057835,2.212214185643546,2.233143886812759,2.229327990337204,2.2441442832389926,2.2515365208081084,2.2427028822497794,2.222405640336942,2.213203334154259,2.2110781377284647,2.201400472144755,2.2028560754172557,2.2067050468558733,2.178296502549863,2.16138258070679,2.142058055897139,2.1424912074783165,2.1298603381825787,2.1479285063706666,2.1348071416257524,2.137555355970749,2.1228346206043813,2.1353195713099775,2.1149119279590423,2.1298596572054,2.1025298214630586,2.1127597899845703,2.1101586739743112,2.09681343538434,2.1070902010909762,2.086487631600372,2.095338056375253,2.081114772655657,2.0766597711292056,2.094576905848574,2.068560172250326,2.0651156865521485,2.040827001404745,2.03211170268844,2.014650336435564,2.023474159759515,1.9879186994831008,1.9865198061174691
2.7670974679470257,2.7879943138093943,2.747152976573984,2.743258320773149,2.7506671351716476,2.768442030972444,2.7420228538959517,2.7346467292072596,2.724564858163497,2.7265420906977536,2.7155898526712168,2.689423482059153,2.6859857876105036,2.7175394727557354,2.6929651184486407,2.7075721317072623,2.666508967533645,2.654038147530352,2.6405870792664805,2.6422600780160126,2.595373611622623,2.5900937353302176,2.615472977461927,2.6096015661494913,2.621063784805065,2.6295827209121896,2.6151511716265547,2.5900749959751925,2.5783896560075794,2.572794607651287,2.560378081261419,2.563371164150473,2.56894410085072,2.5327415033252443,2.504058851642975,2.4839421739169385,2.4794626048651,2.4604575574715373,2.478513070509325,2.4636337981725136,2.460709914444908,2.4448799432864203,2.4577492114658246,2.4353999501185752,2.4510077684673055,2.418860553648682,2.427984022869298,2.424331808998307,2.4065839822780988,2.4140354601492,2.388250688652529,2.3969253112664592,2.37739142337226,2.3691626906302385,2.3847934668606037,2.3513871426017343,2.3448714666071955,2.318277879790647,2.306842521882399,2.2870243090777556,2.2975191887894977,2.2590637578752295,2.2572113777396083
3.1612276224292115,3.181510995861908,3.130727804281838,3.1201112519465948,3.127811788437627,3.1448147938504043,3.1115426456351667,3.096694753526957,3.0799160381733834,3.0839405925283536,3.067313424929794,3.038174659735814,3.0343422998151413,3.0690883036411085,3.0361770738120653,3.0504787146768217,3.004425634488851,2.98474702131134,2.9666126233778476,2.9630824979186947,2.908747695888594,2.9034613724949807,2.9330382145758502,2.9253306102452226,2.9328375181407313,2.942191464583882,2.921767306634078,2.8916875376488465,2.877903962683899,2.868511632660989,2.853972272184998,2.857966528943993,2.864966220823172,2.821338130835441,2.779692088966926,2.75902236605984,2.7481820622511393,2.7229639319383985,2.740107966341405,2.724248714424145,2.71424482610247,2.697661363509752,2.710311257506577,2.686687846457292,2.701703154981094,2.6654711592489986,2.673388653992444,2.668242627204519,2.646175900026112,2.65010542271515,2.6191822904465267,2.627605191281056,2.6019030489259842,2.5893393086061853,2.601388296905271,2.5613268807079583,2.5502329598285858,2.522109942440143,2.5091243944047292,2.4873595307427783,2.4992603465350474,2.4591334251227255,2.456862348086541
3.523356704887184,3.5422680762232357,3.4810898878877756,3.462321336756088,3.470682962395495,3.4867828367450047,3.4466684753286447,3.4234288281899765,3.399462222211125,3.405159434822793,3.3820180368393347,3.35092632477133,3.3464924357163905,3.3836060287419514,3.342012427368413,3.3558230445802444,3.30560803828301,3.2775212933451976,3.2543259668648457,3.244765273812056,3.18392190481706,3.1792017288576653,3.2128890525756213,3.2035644752925494,3.2069695664573077,3.2170058820098983,3.19040637615472,3.155111566489064,3.1395212729817397,3.1261763628759485,3.1100841888331217,3.114600185365443,3.1227159008230903,3.071955395386148,3.0165452346027353,2.995300682719204,2.977082357173408,2.9459107005979264,2.961647359910696,2.945386468630945,2.927433044673522,2.9102602146694627,2.9223414579383014,2.897776445168971,2.9112640243173287,2.8714249348363303,2.8782847161378555,2.871293189602127,2.8449592159334474,2.845107812831199,2.8090231488013346,2.817334999316307,2.784774013494197,2.7675429566963823,2.775311190016627,2.729176435704442,2.7123034552097938,2.683046665036224,2.6695461811456047,2.6460208793374487,2.659144732321722,2.617964251731634,2.6153122135801476
3.868049447517734,3.8848664740761327,3.8129615388815674,3.7847569996973762,3.794157313814052,3.809416706332888,3.7625013712986277,3.7301031727834166,3.6986393384052896,3.7056777837551573,3.675303878477468,3.643141452607473,3.6379188343890823,3.676779517912833,3.6263125900871147,3.6395410564621073,3.5858597683793803,3.548438697056205,3.5199350272812,3.5036734664427236,3.4370127486736717,3.433323161281455,3.471130835083407,3.460364234972424,3.4596824199579945,3.4703445072942056,3.4374875163795044,3.396835406268602,3.379633113859546,3.362244328646786,3.3450936256819537,3.3497607001812284,3.358708095031128,3.301046108196332,3.2312459576309394,3.209342247130247,3.1830080529986597,3.1461247124803142,3.1601704752193096,3.1439388687429255,3.1174800431792766,3.0998153365149794,3.1111121610262105,3.0857685147783513,3.0970101172733138,3.0538929035453464,3.059911092097368,3.050817390039725,3.020219054922402,3.0165320143633485,2.975231806788077,2.983655888911448,2.9437015361792405,2.9216115650568897,2.924711613415724,2.8729152741161452,2.8493427141568084,2.819154780395878,2.805978759593626,2.780765894746404,2.794985726366101,2.7530567981745815,2.750058913958206
4.204382146187042,4.218350629788997,4.135493479648274,4.096641779170803,4.107434684940868,4.122012590771419,4.068347686044719,4.026088229657298,3.9869216213728933,3.99504878319125,3.9567941211206357,3.9243443877246076,3.918173136725673,3.9582956461490175,3.8988579868342104,3.9114421928425394,3.8549107109701106,3.807419472506968,3.773456467490557,3.749880907692483,3.677903067180602,3.6756136362657506,3.7176162702809292,3.705530105692778,3.7008149687440826,3.7121110924940672,3.6729532603977857,3.6268705842114617,3.6081658919733433,3.5866548442782626,3.5688646348151027,3.573413609338002,3.5829426236255983,3.518556110208521,3.43379843361551,3.411162217496549,3.3761486683011785,3.3337372231050426,3.345923099387501,3.330043852126626,3.2946999880479577,3.2766251221681806,3.2869908897918023,3.260948117052091,3.269372921438179,3.2232112584876096,3.228601320457677,3.2172261352959364,3.182314465600541,3.174827007066938,3.128233719535925,3.1370156626078236,3.089249156556111,3.0621900870947183,3.0603936417841853,3.0031924047372947,2.972214200022587,2.9411978063284967,2.9290050373241643,2.9021171924917635,2.9173466953383,2.8748129475662605,2.871499057883531
4.5381647343123195,4.548473492831234,4.454521416220619,4.403838358416736,4.416348689864254,4.43045414410928,4.370091612665158,4.31728633818352,4.270273087611669,4.279318199851746,4.232569479157818,4.200548875100468,4.193293583212357,4.234282031258668,4.16583068635117,4.177709338110809,4.118892088079269,4.0607199238416065,4.021215192969531,3.989717493347083,3.912780111603585,3.912184198540757,3.9585031748758603,3.945172199138182,3.936468035472686,3.9484498727874033,3.902954746401406,3.8514233884836897,3.831256197809219,3.8055352792941273,3.7874610012070153,3.7917018949048575,3.801592671535156,3.7306136481685797,3.630331127141482,3.60692280376648,3.562772300024747,3.5149511886351306,3.525171048229476,3.5098892884285227,3.4653760166501804,3.4469763316241773,3.4562987985744043,3.4295979569667403,3.4347345567045235,3.3856974227156993,3.390647010413449,3.3768685301428993,3.337546595118054,3.3263295759965663,3.274343024188491,3.2837258862986483,3.2278061781156566,3.1957128669719044,3.18887002664461,3.126391909182285,3.0874535687371916,3.0556590284748606,3.0449648141393446,3.016380706659885,3.0325640914012206,2.989485625566053,2.985879586183373
