  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
0.015465508650527711,0.014512365579892378,0.016143214542054016,0.015506037450781555,0.0155723262439374,0.01571406272336131,0.014411027673402101,0.012117284078599402
0.030496817810804783,0.02865736154306454,0.03189334626856,0.030644328944115562,0.030817903695008735,0.031063019476296676,0.02849948718775728,0.02395615731631305
0.045242639877561115,0.042560737573850524,0.0473802141332155,0.04552911228535748,0.045828824683615904,0.0461505743907642,0.04235535304225131,0.035598193743757826
0.05994569034861595,0.056441258687968815,0.06283965004023179,0.060377844210602986,0.06080719684560515,0.06118772020342636,0.056169849470853,0.047211222055027834
0.0748826293105469,0.07055273913198737,0.07854774066554873,0.07544818104953581,0.07599940738063786,0.07642770327677988,0.07017468655302131,0.05899745494364288
0.09033613228717396,0.08515682682697506,0.09478982475954256,0.09100798164849663,0.09166455303021814,0.09213501522933637,0.08461305364036995,0.07116892069361094
0.10658401589722438,0.10051213571782934,0.1118479551106635,0.10732291388895257,0.10806104982066461,0.10857243839842481,0.0997274400414907,0.08393730765415755
0.12389713393524046,0.11687181810097835,0.12999788995220896,0.12465319508593863,0.12544268249713283,0.12599742892721316,0.11575615816567456,0.09751123463424327
0.1425415663814534,0.13448530174187676,0.1495107870950507,0.14325487915409085,0.1440593750328913,0.1446631427696921,0.13293420226076982,0.1120972072040925
0.16278274244930652,0.15360193508459186,0.17065705353884372,0.16338325964110836,0.16416018430573479,0.16482162704783682,0.1514961414117479,0.1279022980961732
0.18489030176337268,0.17447539119596564,0.1937110520037882,0.1852971409596914,0.18599723183601385,0.18672790780082477,0.17167986873222005,0.1451375536140978
0.20914312935092755,0.19736828256638148,0.218956043139877,0.20926337373010254,0.20982994584675388,0.21064435874649495,0.19373063490755707,0.1640216462307526
0.2358343354492134,0.22255675913767206,0.24668910238358674,0.2355613938713415,0.2359293365241661,0.2368450832848905,0.21790511642657456,0.18478456803748394
0.26527612430485814,0.25033502776132077,0.2772259367687958,0.2644876840608013,0.26458220991827025,0.2656202222367171,0.24447543589380127,0.2076713015033591
0.2978045818345821,0.2810198141828252,0.31090562005193234,0.29636016647252905,0.2960953185861264,0.2972801907997245,0.27373313637039254,0.23294547552588216
0.33378445112420535,0.314954827208581,0.34809530771245967,0.3315225783982023,0.33079949127243374,0.33215989118615363,0.30599315187817877,0.2608930486689951
0.3736139801281749,0.3525153005594137,0.38919501106050597,0.3703489004563558,0.3690538031310507,0.3706229657511728,0.3415978336237001,0.29182607616851874
0.41772993046797613,0.39411269267851734,0.43464251499238066,0.4132479131460788,0.4112498551276201,0.41306616199781443,0.38092109814512043,0.3260866231265827
0.46661283610687476,0.4401996260518642,0.48491852476547914,0.4606679589573953,0.4578162328638238,0.45992388203618717,0.4243727651840058,0.3640508880222062
0.5207925952680325,0.49127514392301475,0.5405521234037041,0.5131019842628546,0.5092232126160202,0.5116729862730595,0.47240315054766935,0.4061335984116157
0.5808544859446928,0.5478903645976398,0.6021266221729592,0.5710929361385553,0.5659877845603494,0.5688379235230328,0.5255079831797257,0.45279274598827646
0.6474456823585081,0.6106546109717922,0.6702858852939164,0.6352395882129772,0.6286790580432324,0.631996253911925,0.5842337089220242,0.5045347214253513
0.721282361551746,0.6802420927048823,0.7457412072884603,0.706202867157405,0.6979241185542665,0.7017846362723174,0.649183249471169,0.5619199162935995
0.8031574865021411,0.7573992253849098,0.8292788272903612,0.784712756752181,0.7744144029350212,0.7789053488927142,0.7210222850297753,0.6255688610536106
0.893949353312085,0.8429526696936789,0.9217681685623007,0.8715758599236065,0.8589126647139138,0.8641334167901271,0.800486129501348,0.6961689681870749
0.9946310109566041,0.9378181805455037,1.024170889239542,0.9676836973937231,0.9522606113861573,0.9583244305952316,0.8883872816409162,0.7744819635186637
1.10628060769862,1.0430103680468958,1.1375508425697753,1.0740218312979717,1.0553872534748305,1.062423095678984,0.9856236869133548,0.8613520464070625
1.230092886722762,1.1596534339508344,1.263085032597742,1.1916798934342565,1.1693181403055148,1.1774727005940229,1.0931879142705414,0.9577149810610899
1.3673918191834546,1.2889931308543838,1.4020757723119828,1.321862693311811,1.2951854760370671,1.3046254678311109,1.2121771681094438,1.064608043631297
1.5156902100843321,1.4287738713758091,1.5521060427775664,1.4623325969112568,1.4309515286113066,1.4418265221337274,1.340667333443972,1.1803006487344188
1.6725659168853932,1.576789236357886,1.7108102118358908,1.6108933880874987,1.5746079620237068,1.5870566278150264,1.4767620778447743,1.3030873752427687
1.8394950307294444,1.7344168007489222,1.8796246156020642,1.7688679064309345,1.7273886698651832,1.741580353514028,1.6216605565828066,1.434106042085513
2.017915196598511,1.9030054838475425,2.0599527099250294,1.9375523703957254,1.89050945412571,1.906643994468498,1.7765483503715087,1.5744863368932667
2.20925620753035,2.083902844528385,2.2531935100004103,2.1182414611684472,2.0651899348076617,2.083498231141542,1.9426184290453665,1.7253697526282408
2.4149656248019014,2.2784781388609474,2.460765495964483,2.312249558778825,2.2526722597698403,2.2734174837110013,2.121089199202403,1.8879269138681694
2.6365308202080784,2.48814233465679,2.6841272711715476,2.5209292199081976,2.4542375366304228,2.477716915373165,2.313220478042645,2.0633730489146305
2.8754984271879396,2.714365933920355,2.9247958767397413,2.745687664262103,2.671220628569749,2.6977677563041524,2.520327987668387,2.25298215371674
3.1334919406636486,2.9586952482267233,3.1843634403241423,2.9880018480250126,2.905023793597697,2.9350114119254544,2.743796817331022,2.458100265881821
