  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
0.04532893956991543,0.042293494231018275,0.04285507816281918,0.04169463622814352,0.04109567300625274,0.041284404109243555,0.040590058658148784,0.04074942859647329,0.03952535295088372,0.039626134911106815,0.039151132452560695,0.038459229232732164,0.03796707227135314,0.037552840759332885,0.03834907939587769,0.037963613327284124,0.0378537492621973,0.03691420630453958,0.03472737916454975,0.03439586206887419,0.03349281594311367,0.0329341719442285,0.033455286251816034,0.03241564300936785,0.03237333730073337,0.030801705136585023,0.031042592416176247,0.031077368808264477,0.029927560813948588,0.03041129849129357,0.02933526650120238,0.028352086213412314,0.028283958723532225,0.027647646508945235,0.027999300313448248,0.028082947501244432,0.026407476976417772
0.09306373270532131,0.08686033850836485,0.0879010522970124,0.08551913102373737,0.08430047070812546,0.08471020300214467,0.0832923145470954,0.0836371483462533,0.08116127046199159,0.08135658338640518,0.08039715974547575,0.0790334019909302,0.07809666077015275,0.07727906097180046,0.0789621130108353,0.07816892848409636,0.07795973369807074,0.07608234680909794,0.07158627877489941,0.07092346670351733,0.0690459139605028,0.06790565902003226,0.06901212051724058,0.0668300164239858,0.06678200938116031,0.06355015009768258,0.06403479716052896,0.06413446024563858,0.061795519665820156,0.06281356465002991,0.060569437438840065,0.0585662292267606,0.058447648644587236,0.05715657651094109,0.057884175329476845,0.05807220943162105,0.05459472393837361
0.14291480428797787,0.13338611067446918,0.13485672951864838,0.13121691090872228,0.12937176258681943,0.1300121822287869,0.12782798512118576,0.12835743645476594,0.12459081649375262,0.12487118043374282,0.123396996798296,0.1213588093194574,0.12001363686664356,0.11880250017344256,0.12144032687812165,0.12021125322903047,0.11991153799302934,0.11709291055590383,0.11019797696966706,0.10920753733054912,0.10629691347173989,0.10454568701141202,0.10628462580560959,0.10288524627272944,0.10285041978057419,0.09788282400642397,0.0986176562511837,0.09880545007301997,0.09523933871646187,0.09683680266107847,0.09335117581874038,0.09030314015940386,0.090149638704889,0.08819015157907716,0.08930840599094994,0.08963006048451692,0.08423270944828723
0.19488582456687212,0.18183555968174261,0.18371969095778637,0.17879767062976779,0.17632214675277882,0.1771881720813864,0.1741931648887034,0.17489373678009745,0.16978645486905755,0.17014969598937923,0.16812063767405527,0.16539545184890675,0.16366251733462428,0.16206420796862978,0.165716092660008,0.16401880091628185,0.16363408548438566,0.15985753758915064,0.15048726121316203,0.1491702223132331,0.1451747546242516,0.14278274450438835,0.14518709746063846,0.14051331221253918,0.14050108426701008,0.13372208376698502,0.1347221367291848,0.13501819632673107,0.13017998863851551,0.13240092283910598,0.1276072967236486,0.12349225732238692,0.12331454343418845,0.12067355281206164,0.122190773127412,0.12267553216116116,0.11523744278249431
0.249142447948142,0.2323290015309359,0.23464023674132145,0.22841621109732668,0.22530509634633392,0.22638182165693077,0.22253391161214603,0.22338725846216373,0.21687846876785438,0.21733269012836437,0.2147035139116058,0.2112756957043211,0.20916094325941514,0.20717780020420556,0.21190184614958857,0.20970011897412855,0.20923208565646842,0.20446613420745213,0.19254680411616137,0.19089912251065416,0.1857692657429824,0.18270891189402583,0.18580043400278462,0.17980578387848495,0.17982036968886536,0.17114758766636914,0.1724380200356588,0.17286114111589618,0.16669528058209748,0.16958554615308208,0.16341740000601435,0.15821150727935165,0.15801492004228107,0.15467800445594246,0.15659858349839886,0.1572728160598569,0.14766420806193428
0.305933810968618,0.2850680231505429,0.2878464605193587,0.28030077352425425,0.2765466042426333,0.2778123454807498,0.27307252861175185,0.2740595506601043,0.26607762229299775,0.2666409524884006,0.26336286427553807,0.25921752142623844,0.25671462892821234,0.25434525904683797,0.26020228241953536,0.2574557279412249,0.2569021637459071,0.2511017767844072,0.23655740744322473,0.2345693170507216,0.2282545921575706,0.22450171637937794,0.22829351724436286,0.22093764049570958,0.22098020203872332,0.21032166518224676,0.2119377499773033,0.212506169414448,0.20494508171019982,0.20855418519937283,0.20094102803643896,0.1946171682840167,0.19440202990939137,0.19035278639220996,0.19267895455823877,0.19356491904264017,0.18164441864134187
0.3655481425632519,0.3402930213402455,0.34360205798646776,0.3347129221618593,0.3303064923450045,0.331734573839603,0.32606625925091226,0.3271690966444712,0.3176318326307197,0.3183310898296754,0.3143519577288947,0.30947703785089414,0.3065701122746167,0.3038099978211281,0.3108654689084847,0.3075290831098525,0.3068840283826792,0.2999927086338906,0.28274294601431016,0.28039909353447734,0.272846011868737,0.2683802219189065,0.2728786692024322,0.2641244442292744,0.264194139246566,0.2514472605718924,0.25343386672132334,0.2541655880937184,0.24512943314095634,0.24951169867181192,0.24037689358865805,0.2329044355216417,0.2326666826893965,0.22788670870872021,0.23061967845556167,0.23173558571473363,0.21734915171625463
0.4282893933851022,0.39826041623125774,0.40218418094726577,0.3919266661102995,0.3868580094155663,0.3884177171510555,0.38178569162228226,0.3829885504027676,0.3718034154078475,0.37267266339867033,0.3679366887370103,0.3623241511782428,0.35899005976234843,0.35583221811600807,0.3641571922383058,0.36018092238254173,0.35943487723128364,0.3513866863328094,0.3313462583851082,0.3286261149911873,0.3197768732266062,0.31458166717390934,0.31978768584767636,0.309599544020342,0.30969401145125275,0.29474543309703166,0.29715647233774617,0.29806940686643335,0.2874662890135136,0.29268162767814965,0.2819412311604653,0.2732863682595254,0.2730181764159905,0.2674873374240517,0.27062798314551,0.2719884553275485,0.25496901093983365
0.49446630725862645,0.459231584828423,0.463873103979923,0.4522188678458236,0.44647827889436464,0.44813526462014197,0.4405047238972325,0.44179407337056825,0.42885836805452354,0.42993775074225316,0.4243849688414324,0.41803146905890837,0.41424162979564055,0.41067721155863035,0.42034877221145256,0.415677120766943,0.4148172362399324,0.40553841875415025,0.38261733877614834,0.37949564220315085,0.36928733174634304,0.3633501111801055,0.3692599756158561,0.35760299306323406,0.35771855574015426,0.34044430836413453,0.343342345982569,0.34445439625169144,0.3321806728148289,0.3382951245229468,0.3258572751729195,0.3159835820922856,0.3156738690658357,0.30937066923300677,0.31291987321363873,0.31453648120794053,0.2947037634643224
