  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
0.00873237556457485,0.008933434730612326,0.008753854515363382,0.009482164214601045,0.01023176480151941,0.011377712529169097,0.010992445048651869,0.009747976139990533,0.010719389178706493,0.010036783069667436,0.0083797067453223,0.007733916936930621,0.007249048776766905,0.00718281377330798,0.006267435906565726,0.005456348171247922,0.0045942623995841765,0.0038558579298383173,0.003989193750223137
0.017663716924003453,0.018076432126846634,0.017692968313217535,0.019163120446223366,0.020684571311009106,0.022955003059833674,0.022195472254772287,0.01971347614030524,0.02166001905066099,0.020295249725333482,0.01694216161842248,0.01561958198224925,0.014636580166843875,0.014508472668559704,0.012655811650784622,0.011012644408462944,0.009262888044391052,0.007774035988157195,0.008046931661048596
0.026774554831558238,0.02740361868082875,0.026798828619088708,0.029018959869112862,0.031329761593828845,0.03471478462919643,0.03359182298723222,0.029874248758773,0.032809047980146694,0.030765591316674737,0.025679131383838143,0.023659033958824745,0.02216800216766866,0.021975585754774474,0.019164676472019998,0.016671783759784675,0.014013473752346177,0.011762757809437984,0.01217911227163053
0.036118192322630485,0.036964014034912666,0.03612573317848962,0.039102842809302055,0.04222184039883469,0.04672630704261212,0.04524803419717254,0.04028615293567268,0.04423708593184252,0.04151634785063653,0.03464989719576198,0.03191474372604942,0.029905779653586036,0.029641769469521302,0.025844936881100736,0.022481685509097644,0.018892025524121735,0.0158627726097928,0.01642534204077821
0.04578610377102698,0.046846030421525416,0.0457658088081179,0.0495084325728687,0.05345912428030627,0.05910350860239547,0.05727421048556865,0.05104620636427443,0.05605772332830236,0.05265641227245129,0.04394842535852321,0.040479813531669614,0.03794101911437262,0.03759433243787106,0.03277367333497306,0.02851296812920789,0.02396351001862016,0.020131056662410562,0.02084231310832705
0.05588888506656159,0.05715804976408783,0.055829872685208795,0.060349653646808776,0.06516188157046683,0.07198199301285912,0.0698017353651037,0.062272045952353,0.06840530309729047,0.06431419269246148,0.053685497415175226,0.04946192713109142,0.04637831455816421,0.045934645419407186,0.040040654792526414,0.03484712899004709,0.029301768640103153,0.024632376756695298,0.025495099692776937
0.06654632429858193,0.06801817832673786,0.06643752534481348,0.07175004708755915,0.0774607820277101,0.08550698719675331,0.08297158553075508,0.0740910970903292,0.0814234207514703,0.07662686836278866,0.06397957233750837,0.05897528923468483,0.055328245520964325,0.05477036705418443,0.04774159588080298,0.04157073229987113,0.03498471503587393,0.029435297002236672,0.03045296178996057
0.07788274454165867,0.07954933418570587,0.0777125458985174,0.0838376884458652,0.0904913356824764,0.09982766521013846,0.09692880791923356,0.08663539935710476,0.09525962219206358,0.08973547773077843,0.07495266146767476,0.06913712581888899,0.06490421235716323,0.06421210473921884,0.05597524161510012,0.048772980191243105,0.04109246552287091,0.03461065859726725,0.03578767830506515
0.09002534086089309,0.09187738227998336,0.08978127852006194,0.09674327467526826,0.10439175102940469,0.11509508929646237,0.11182050754820355,0.10003966806843327,0.1100636058315047,0.1037833029662969,0.08672902169806539,0.08006673066765894,0.07522167417442155,0.07437252618069738,0.06484258287570764,0.05654515156822422,0.04770706325966579,0.04023140977251484,0.04157327485837675
