  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
0.034063525571937536,0.034064433084820836,0.031381718369943676,0.028194517229793367,0.024426743111916855,0.0220973564614615,0.022833869874216012,0.024487961435583492,0.02652062615332156,0.025444182346862895,0.025618698081465285,0.025062059335280367,0.023234898466325773,0.026274416427423182,0.0246886593579396,0.02429921706152304,0.026795196103287466,0.028955109526368452,0.028513799722121404,0.027365100356150387,0.026938165992728455,0.028883648227847114
0.06258222570698138,0.06261323554835606,0.05775967716163653,0.051927133130638806,0.04509737608142372,0.04087614848550677,0.04221696573976779,0.045286225825709084,0.04899518923444128,0.04699847223712916,0.047398099450697076,0.046350878007843585,0.043020535342435565,0.04856999280399537,0.04575977001355785,0.04508394739233216,0.04968105709821208,0.05367497009098443,0.052926530166153646,0.05083319488689596,0.050043082269334994,0.053668752514859974
0.08747655882168531,0.08754768250852454,0.08084842023289077,0.07273278756714313,0.06330730730496235,0.05749181257647947,0.05935361316568887,0.06367699937978524,0.06882696514884988,0.06600928179318016,0.06665446599603478,0.06516536743598793,0.060539758160276735,0.06823459512686636,0.06443231482241606,0.06353238182246015,0.06996168708632401,0.07556009989171092,0.0745848511514063,0.071681550726333,0.07056487458257366,0.0756819141147027
0.11019321763945158,0.11030227070925555,0.1019491988471523,0.09177799902517018,0.08004932032011236,0.07283311161893304,0.0751680645157732,0.08064504339493545,0.08708939184066215,0.08350784982840294,0.08440538742758188,0.0825093073226975,0.07671064296153104,0.08631189993278611,0.08165969955212382,0.08056957256243018,0.08865852502847767,0.09570673369647092,0.09454784677932021,0.09091805431199694,0.08949346370228932,0.09597398296201391
0.1318349344692471,0.13197207335323613,0.12206087792870418,0.10995961887800383,0.0960929522576886,0.0875920656196762,0.0903785333326706,0.09695610181685052,0.1046140268142943,0.10029347943352833,0.10144573298024398,0.0991663766351995,0.09225283977099877,0.10361710035796128,0.09819364700895994,0.09692748792628242,0.10657793940134755,0.11497968573818723,0.11365477507514853,0.10934376859952558,0.10761746769133362,0.11538254539586185
0.15325627020532798,0.15340680716642519,0.1419626197917924,0.127978624449906,0.11204468665169401,0.10231708569561056,0.1055531918911947,0.11321618855594638,0.12205650084541274,0.11699637078847212,0.11840623631102315,0.11575816578860595,0.10773928501982293,0.12079600184159053,0.11463503319807015,0.11319311798788766,0.12436497103723078,0.13407001347750305,0.13257904763348471,0.12760319823573404,0.12557231085887852,0.13458270092856653
0.17513500605264506,0.17528103692839997,0.16227608682452926,0.14639570205186828,0.12839384555835373,0.11745357100142356,0.1211527962737772,0.1299167385430353,0.13994641956248768,0.1341253792350952,0.13579883029163123,0.13278912092672454,0.12363653008019782,0.1383711416916947,0.13147420309882568,0.12984684769793625,0.1425459948899035,0.15354067915424052,0.15187125865653392,0.14622462256022495,0.14387926173583965,0.15412818962913394
0.1980255567813837,0.1981467834271286,0.18351238419042834,0.16567323400752476,0.14554761940117916,0.13337497876314788,0.13756320664390997,0.14746908555677696,0.15872526447257596,0.15210439836766138,0.15405169447247904,0.15068130107095168,0.1403361045662938,0.1567776402288673,0.14912274328216274,0.14729285311585544,0.16156239714650333,0.1738625477599233,0.17199331766732318,0.1656522566306273,0.16297680097287875,0.17448443071692993
0.22239902618111654,0.22247304107345806,0.20610755218378699,0.1862070767169663,0.16385783183907138,0.15040664491332068,0.1551202536946959,0.1662308500441613,0.17877526363377916,0.1713001277026806,0.17353632594637508,0.16980122167084188,0.15817886001744738,0.17639097797564396,0.1679383990946274,0.16588304837837184,0.18179703278518006,0.19544264512126397,0.19334539640828718,0.18627174989654893,0.18324562234054664,0.19605486710752912
0.24867335352950232,0.24867556605395005,0.23044948658307018,0.20835069813283508,0.18364145609018934,0.16884412401326315,0.17412883858570916,0.18652622315575756,0.20044148758603805,0.19204334710741247,0.1945884863378723,0.19048061851417725,0.1774738868120653,0.1975485097847445,0.18824458921446574,0.1859359187304448,0.2035949784251647,0.21864630597890233,0.2162871606298961,0.20843035051622938,0.20502847464409016,0.2192018871961143
0.2772361571720889,0.2771394804949138,0.25689849064327175,0.23243363986715365,0.20519645529110636,0.18896742916504156,0.19487773239464523,0.20866169051212385,0.2240489017221337,0.21464534257112566,0.2175245071934481,0.21303260606986885,0.19851329892087188,0.22056619609059472,0.2103457412373338,0.20775137725815906,0.22727985802879272,0.24381457766263687,0.24115453497568806,0.2324528797411949,0.22864591894315228,0.2442634475561516
0.30846224637942055,0.30823662131193347,0.28580314533192774,0.2587758110247725,0.22881416814167058,0.2110522469846922,0.2176512104257396,0.23293839228254193,0.24991570887030287,0.23941075499012032,0.24265413233295127,0.23776440473064037,0.22158392690345913,0.24575174254021315,0.2345394596793536,0.23162259395767576,0.2531667985005245,0.27127800634415744,0.2682730425195707,0.25865448100934363,0.2544089240628361,0.27156636098362924
0.3427272929797428,0.34233909197781404,0.31751277994682847,0.2876987601191153,0.25478918524306154,0.23537895841858386,0.24273839410665377,0.259662041203618,0.2783640018217651,0.2666478338628866,0.2702908223640285,0.2649875584243442,0.24697674165044795,0.27341509389412544,0.2611263415919127,0.25784556721942553,0.28157287055869357,0.3013677153692187,0.29796856575364516,0.28735093551867075,0.28262906785082537,0.30143705067259713
0.38041878171451027,0.3798301202485653,0.3523875265053115,0.31953479833662696,0.28342743872603304,0.2622401062263915,0.2704409770986129,0.2891511130216367,0.3097285074517959,0.2966768446493534,0.3007602432917472,0.29502636204706967,0.2749946544119532,0.3038770213319919,0.29041808953961984,0.28672705514995217,0.3128256983807476,0.3344245031380304,0.3305762131217739,0.3188671854684184,0.31362697047191357,0.33421042598971856
0.4219450817459114,0.42111304278214,0.3908066876652405,0.35463463679678486,0.3150530636895368,0.29194680305727316,0.3010798441288896,0.3217438479206718,0.3443640202406296,0.3298372085615986,0.3344074986999793,0.32822505665505497,0.3059591969139074,0.3374763803883336,0.32274443359687965,0.3185913554717115,0.3472707773828236,0.3708065332472771,0.3664478316036605,0.3535445761387527,0.34773946189105853,0.37023740485333356
0.46774327142416067,0.4666190469197906,0.4331759869872272,0.3933740383930844,0.35001445478072407,0.3248344578246061,0.3350009843043237,0.357804488313887,0.38265198009340906,0.36649381283738547,0.3716035375764115,0.36495422225149843,0.34021647144287853,0.37457648374394664,0.3584592627382708,0.3537863182342613,0.3852779230964515,0.41089606635652803,0.40595859317133914,0.3917472214836707,0.3853258826096368,0.40989150106779465
0.5182861931824184,0.5168141342854365,0.4799341219391406,0.43615986727654704,0.3886898459639615,0.36126811508451695,0.37258100088332635,0.3977290725117062,0.4250065463476691,0.40704283114841255,0.4127510738817146,0.40561670311475945,0.37814267605379626,0.4155709344809772,0.39794628012015004,0.3926888943780019,0.4272471833972683,0.455105586110606,0.4495129917980655,0.43386781355185705,0.4267738342069717,0.4535748084095342
0.5740890998985173,0.5722056656164141,0.5315589480422332,0.4834358285542644,0.43149266743172937,0.40164763655972835,0.41423245833287314,0.4419510396087144,0.47188043978822575,0.45191731717465833,0.4582902803338822,0.45065332665469116,0.42014944393428205,0.46088918865271017,0.4416244298648256,0.4357104596976151,0.47361447596608336,0.5038835964664914,0.4975505176951274,0.48033312986625143,0.47250463138420373,0.5017236455331934
0.6357161715971955,0.6333487623213089,0.5885735450378693,0.5356881280185616,0.47887688074527185,0.44641290970349085,0.46040925510064895,0.4909468447514029,0.5237707698384108,0.5015927796640514,0.508704468140933,0.500548624725437,0.4666891889001188,0.5110020618558325,0.48995329231081935,0.4833021053735311,0.524857162717327,0.5577203129907845,0.55055122218539,0.5316094445315201,0.5229786588357471,0.554814073701828
