  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
0.03924843052882826,0.04023473671404117,0.039017599376434044,0.03809901208174093,0.03663237861780076,0.03667525592910354,0.0353336700171439,0.032579366819974295,0.030071684137352322,0.029027904312981394,0.026480466193114473,0.025255064858716224,0.024549115876790255,0.024216408396746502
0.07308446303379094,0.0749152135595138,0.07274893862923026,0.07097611107350116,0.06842352433217141,0.06840012787832019,0.06592971258196999,0.06070174851452536,0.05605941403595618,0.05408466345892621,0.04934304042809565,0.04715827920870359,0.0458402978376575,0.04527349622470293
0.10430327058566516,0.10691011860250889,0.10396040320213204,0.10130894227610862,0.09789022581129851,0.09773076135838984,0.0942401862255681,0.08664536732170294,0.08007153172565688,0.07720935988225393,0.07042827582159346,0.06742467813527568,0.0655391544907174,0.06478647809962673
0.13491148057498217,0.1382755483749903,0.13464344240032658,0.13102975476035844,0.12686448997614633,0.1265186702125995,0.12204707113104005,0.11206893981946542,0.10364631827910889,0.09989221547658335,0.09109001928045744,0.08732586852137425,0.08488277343276232,0.08396031066130744
0.16642710812386993,0.17056415432704486,0.16630967854551798,0.16160599965396794,0.15675070826569681,0.15617545857747242,0.15071387839736577,0.138242952570514,0.12796546893174995,0.12327940805719774,0.1123756365076458,0.10785340033323051,0.10483750891923407,0.10374005445302745
0.200073525215514,0.20502469614669566,0.2001819907969366,0.19422298428876641,0.18869414666663895,0.18784574242091862,0.1813505669553196,0.1662020545659315,0.153995060170295,0.1483087662434345,0.13514643947956118,0.12982872469865778,0.12620542129772178,0.12491271699976941
0.23690859881794685,0.24273465742133796,0.2373219780704342,0.22990626260982078,0.22369470947269518,0.22252344723002393,0.21492484164505404,0.19684836332163505,0.18258132021364554,0.17580223845406362,0.1601604377174888,0.15397934998626736,0.14969816484508308,0.14817826225871233
0.27791349651557473,0.28469125915447335,0.27871785611919186,0.26960631460568296,0.26268635959388764,0.26113259845668085,0.252339773971144,0.23102380125931432,0.21451788096770752,0.20653101559702525,0.1881311120204559,0.18099340026391197,0.17599005450541255,0.1742008407344316
0.32405628492527855,0.331876477678289,0.32534763897589597,0.31425951384700906,0.3065949038513375,0.3045857522454164,0.29449020799096615,0.2695628625507176,0.2505950384195892,0.24126336814961685,0.21977096936490334,0.21156042464706654,0.2057578752151302,0.2036473878325709
0.37633992435026886,0.3853059563580541,0.3782270383453648,0.36483432301679153,0.35638230362506124,0.3538284879117377,0.3423059593469185,0.313333177004294,0.29163783934734694,0.2808017361602393,0.25582562110242224,0.2464036366548466,0.23971243746930226,0.23721833963942873
0.4358409081061943,0.44606823375985194,0.4384482254200818,0.42236856853179894,0.41308288904860857,0.4098754935514214,0.3967870870508933,0.36326875390923613,0.33853752443245727,0.3260134315240482,0.2971022458850548,0.2863070924303398,0.27862527799076464,0.27567370346186876
0.503742711062742,0.5153585596721829,0.507213563421511,0.4880017222490453,0.4778351168599823,0.4738419720354057,0.4590348082273803,0.42039922296594623,0.3922794128945901,0.3778579314807432,0.34449510097919395,0.3321402495878816,0.32335287753815367,0.3198567539664171
0.5813669083286096,0.5945102258214625,0.5858671342909869,0.5630048962395207,0.5519114038825543,0.5469729451709571,0.5302805370007883,0.4858773908575501,0.45396939608474485,0.4374128646587838,0.3990099806036131,0.3848816625461382,0.37486010779393475,0.3707170020596543
0.6702040047568121,0.6850254920277016,0.6759260935171694,0.6488105034409924,0.6367478888024007,0.630672328947282,0.6119148637613444,0.5610068206539598,0.524860644333023,0.5059002509874498,0.4617890478258658,0.44564315053193476,0.4342442156050985,0.42933369603694815
0.7719455120253464,0.7886076666912796,0.779113377690019,0.7470430431833144,0.7339755235813956,0.7265331843240008,0.7055178439730674,0.6472707289316791,0.6063817560219387,0.5847141973567351,0.5341371523134191,0.5156954894323353,0.5027603794404761,0.4969408634289417
0.8885185013953046,0.9071955816923934,0.8973930102792272,0.8595522001070522,0.8454536569606652,0.8363702971552022,0.8128917385518363,0.7463632896887409,0.7001673931348447,0.67545107490282,0.6175505969348356,0.5964965497972363,0.5818497508756305,0.5749547760493559
1.0221237042281692,1.0430015359370617,1.0330090852184726,0.9884492807966698,0.9733071265067375,0.9622560858055351,0.9360971956722556,0.8602242951599526,0.8080923263137851,0.7799430876303834,0.7137492167051422,0.6897227161048796,0.6731708127012791,0.6650046491800632
1.1752781490815225,1.1985536941385313,1.1885294342604877,1.136147931973003,1.1199678101371122,1.106560769023838,1.0774938126618376,0.9910780791250595,0.9323097757502616,0.9002961147009715,0.8247126164090022,0.7973044105569376,0.778634876989474,0.7689673786212214
1.350863320867204,1.3767439165119741,1.3668949911368402,1.3054100888019788,1.288221602214462,1.2719977138812286,1.2397860190373176,1.1414776284347836,1.075294961631731,1.0389327268801998,0.9527214378155963,0.9214665751642238,0.9004465807904825,0.8890071495478326
1.5521798704549852,1.5808820359343658,1.5714759071236386,1.4993981393196278,1.4812618209658368,1.4616749473979382,1.4260752686329683,1.3143548064970638,1.2398948126804696,1.1986413311918853,1.1004045869400194,1.0647750279136055,1.0411503022904933,1.0276208158656601
1.783009978778849,1.814757668828283,1.8061355065892781,1.7217342808048595,1.7027501264302196,1.6791538707386358,1.6399196244205387,1.513077806202349,1.42938492047063,1.3826325001013455,1.2707934476808735,1.2301896987619074,1.203683511461086,1.1876900444561473
