  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
0.04852843540724576,0.0507527404616538,0.04618820102009515,0.04373307785091816,0.04408071973660492,0.0416643653544501,0.03853280906268449,0.03753790258649087,0.03627823405399904,0.034265644064479864,0.034289554362319126,0.03217504155932456,0.03078435478639854,0.030683177831769243,0.028481761519872282,0.029361428238562543,0.029471793575403506,0.028629984655426627,0.028227920383095417,0.02704275642220782,0.026690906187893798,0.025553695895100682,0.02502712850374,0.02429866972759825,0.0236306065052739,0.024354979694230564,0.024915772543231306,0.025422187800194455
0.09703268648549457,0.1013212595916266,0.09241859094229689,0.08760865848141196,0.08837240088299297,0.08358550636634426,0.07741329001228914,0.07542854937857198,0.0729076001013306,0.06892018723083394,0.06893526341382346,0.0647304720004973,0.06200188632606228,0.061833309222565566,0.05745180795997862,0.05919693094925959,0.05945490459260058,0.05778340504207801,0.0570011094376292,0.05465839671448015,0.053950658893107725,0.051683468539074025,0.05063883671897747,0.04915699396650467,0.0478281143272356,0.0492724372578659,0.05036486094465427,0.05135580692152696
0.14531471688301167,0.15157573636211177,0.13849161034669505,0.1313987921415201,0.13261794373059502,0.12548859939746995,0.11634667494766764,0.11338183256690072,0.1096051622981438,0.1036683105006079,0.10365236313057405,0.09737551612748874,0.09334223216780926,0.0931297624645645,0.08658183852615801,0.0891828836116239,0.0896154435956999,0.08712871491977418,0.08598130608726855,0.08250131925635117,0.0814404061600505,0.078051696030709,0.07649392418417689,0.07424557281130525,0.07226023958179119,0.07441744495858331,0.0760231406380177,0.07748182410924007
0.19375067584230612,0.20196930157393253,0.18476657222279746,0.17542185097271976,0.17711853684026801,0.16763055215555508,0.15554665212588026,0.15160181789715896,0.146570227703711,0.13867561169417356,0.13861455815369336,0.13025030826657447,0.12491714585412313,0.1246756626787781,0.11594191991477286,0.11940149375940505,0.12003129945925407,0.11673584953019588,0.11522977182448256,0.11061539586217928,0.10920959295649979,0.10469527378574503,0.10262219967219,0.09959486207251976,0.09694972407003578,0.0998171452965758,0.1019296796288241,0.10384346808573411
0.242873728998891,0.25310517151261164,0.23175749811252871,0.22015199883762931,0.22233947860161496,0.21042898004343158,0.19538555199644775,0.19044875070953843,0.1841542110256603,0.1742572117436482,0.17414284075301595,0.1636377625720142,0.1569805080571494,0.15671887095561193,0.14574009694052367,0.15007520513049488,0.15092351454506095,0.1468163492245716,0.144949490158688,0.13918420289793065,0.13744596596629946,0.1317862952977867,0.12918782940710707,0.1253650343492034,0.12204794877078277,0.12562913854465677,0.12825345556169684,0.13061356922696304
0.2932282293577598,0.30558773098777864,0.2799911800650426,0.2660811996856938,0.2687695682188714,0.2543285463473784,0.23626755019302662,0.2303155231572291,0.2227404254465237,0.2107633397378009,0.2105918807411577,0.19785717133970965,0.18982449851612776,0.18954775416634098,0.17622488922089904,0.18146717024191072,0.18255501965574392,0.1776242045376476,0.17538657827922957,0.16843515615713564,0.1663799862581232,0.15953994410579447,0.15639820952705988,0.15175789731001194,0.14774825846023817,0.15205306838887397,0.155204389039512,0.1580056687068907
0.3453262244555704,0.359980149190409,0.3299645371466166,0.31367693594261153,0.31687707032197604,0.29975810599424263,0.27858718468614846,0.2715867833701424,0.2627044457342541,0.24854080065886217,0.2483121200916502,0.23322784692045953,0.22374367270861178,0.22345472157499738,0.20765078807062312,0.21384609950065928,0.21519462736221398,0.2094200883126703,0.20679455797328886,0.19860447531444747,0.19625011167260514,0.18818067936074173,0.18447043353699835,0.17898467509448596,0.17425416886222359,0.1792983309650251,0.1830009956456799,0.1862416551158904
0.3996410103223283,0.41680011246561616,0.38213809051040326,0.3633748866878709,0.36710123446178894,0.3471215430525945,0.3227196559659797,0.3146290845973802,0.30440462070886876,0.2879230372775466,0.28764022607297884,0.27005924658250513,0.2590247653639286,0.25872560920432675,0.24026778045442249,0.24747570286115855,0.24910610195838342,0.24246023766237945,0.2394231107402634,0.22992589732395538,0.22729176932383272,0.2179312378311166,0.2136203002773217,0.20725551759325364,0.20176891251682477,0.2075735456977619,0.21185999527169275,0.2155413667642531
0.456612901361321,0.476527762648882,0.43694143291966747,0.4155833621999553,0.41985596238815137,0.3968003083089045,0.3690223123809934,0.3597920745418181,0.3481832725098156,0.32923047840869185,0.32889967055212693,0.3086507191320304,0.2959459011174879,0.2956386017053451,0.2743197798256389,0.2826132522456169,0.28454658596615723,0.27699465689382774,0.2735161174805811,0.2626284402919167,0.25973531658911536,0.24901036445040722,0.24405995176142667,0.23677728013183796,0.23049311602366468,0.23708428837122356,0.2419942435730458,0.24612053361362393
