  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
0.045001965567512785,0.04529175716499912,0.04226589169665676,0.045115045330924,0.04627395263668877,0.04357383386222635,0.045096745361841065,0.03947731418000487,0.03660628641186361,0.03411496062814275,0.03897453753517863,0.03868535035370713,0.03760058210823194,0.034912379996017234,0.03406472610470349,0.0334584006167032,0.032279353653180506,0.0316767038781748,0.031235558222277335,0.027891999096658883,0.0279376223038752,0.02576289322687133,0.025366436982670913,0.025026894327456986,0.023664283258776796,0.020474518447352822,0.02147121249572729,0.01709165001486783,0.011907583965557937,0.012819078271354669,0.012822007851983598,0.01190424502179082,0.009860663844380916,0.008284991808090328,0.008210847693424785,0.009949896740954246,0.009915267702820602,0.01009658965730846,0.01064957213795899,0.011475312477990638,0.00993196322686187,0.00798526518106217,0.008112680680349068,0.007933745732969968
0.08732852349683431,0.08804011875988299,0.08241339019540986,0.08787907460684641,0.09007581494771486,0.0848988323492437,0.08792345515281345,0.07699761251973117,0.07148935402005348,0.06658146559762382,0.0760653180034295,0.07556822229081757,0.07342459366865386,0.06811917198425194,0.06646706289408931,0.06522411538547483,0.06283861745449446,0.061727138231950765,0.060894416493008786,0.05432288851728971,0.054303408014494764,0.05000378099831443,0.049315298077497245,0.04858164403123471,0.04595023838181625,0.03976450365428482,0.04171822112053315,0.03320936252014862,0.023140038736636098,0.02492643368360003,0.024924009112832407,0.02319770654462802,0.01927267754723419,0.016205049958369726,0.016062639841209557,0.019456783506255144,0.019388815318150045,0.01972616533602828,0.020818705557176055,0.022438305807153672,0.019406829530052204,0.015626911811087597,0.015853992928812073,0.015527339777555643
0.12752866764707368,0.1287437050255185,0.12082636007087937,0.12870680212001026,0.13184357726261414,0.12435371423854481,0.12881955468185405,0.11286462329861258,0.10490779201633182,0.09766909762411734,0.1115547816738949,0.11090140107839497,0.10773426901317146,0.09987334846963744,0.09742792767589153,0.09554041405397666,0.09193674238995819,0.09037852784432898,0.08917272550788101,0.07948483135335825,0.0793188691933516,0.07294464768369843,0.07204115254967103,0.07087050146786528,0.06703974326579804,0.05802395929299914,0.06088962573485923,0.04847396560285647,0.03379451040192198,0.03642123764082263,0.03640614119033265,0.03395708375813329,0.028279164801990785,0.02379755392283639,0.023586305540927874,0.028565589982438827,0.028465389480512263,0.02894729489844932,0.03056398571659196,0.03294210103769485,0.0284743674971724,0.022958473145763818,0.02326535826439538,0.022814543027143346
0.16635006234435096,0.16812191733491594,0.15812353007261934,0.1682625295880218,0.1722663695171355,0.16256320801389826,0.1684003651670325,0.14762266862050888,0.1373514420441544,0.1278590178230535,0.1459652653373058,0.14518614320530077,0.1410263957321959,0.13065133765548484,0.12739537611035137,0.12487240195157952,0.120037927119687,0.11806806745001758,0.11649151227105381,0.10376949140869543,0.10339501447295774,0.09497894853139498,0.0939173550415782,0.09227654585037273,0.08728687493143937,0.07555589422376978,0.07929370612274302,0.063135202266021,0.04405690417965392,0.047499274843335104,0.04746427170558152,0.04435336135713252,0.03700904800420837,0.031172572022227084,0.030886999186785717,0.0374063403754875,0.03727357621934782,0.03789777868098421,0.04002769968066908,0.043134211022771776,0.03726685631530609,0.03008372214395674,0.03045687127243372,0.029897924350123044
0.20457764708886506,0.2069446962155328,0.19499086813893374,0.20728097689043984,0.2121030919460892,0.20022611698400422,0.2073704647083672,0.18189445155833744,0.16938901413288035,0.15770165021998478,0.17990063704432574,0.1790107047228983,0.17387859114956147,0.16100371277157702,0.1568950515853743,0.1537580677284463,0.14766981352120354,0.14530139580970403,0.14334812425577567,0.1276347419794375,0.12700161729937193,0.1165508758180912,0.11537420423780927,0.1132362811127101,0.10709970608036583,0.09271093010937022,0.09729154455014462,0.07748559184323525,0.054141672916862865,0.05838803557048208,0.0583256918107487,0.05459078968637787,0.04562428164829355,0.038468345672865674,0.038099118402746164,0.046141976121601494,0.04597464293565641,0.04674551413060869,0.04938498733097747,0.053198930928156356,0.045948376520378295,0.0371343838490681,0.03756521065280989,0.03690763069944795
0.2429566038489131,0.24595007919377682,0.23209850903335805,0.24647844685593415,0.25209243086310007,0.23802883107083989,0.24642889515757366,0.21629865625813507,0.20159010698403163,0.18774473233154557,0.21396490800239365,0.2129671209794543,0.20687021376723808,0.1914796373514605,0.18645417002822232,0.18273355259157606,0.17535313466016067,0.1725817692978445,0.1702418110004542,0.15153835244799024,0.15060288317352152,0.13809651257453565,0.13683886068259582,0.13417970213301872,0.12688252449546403,0.10983748738857425,0.11524407689557162,0.09181789189263434,0.06426248516053187,0.06931494144624036,0.06921759546317066,0.06487655658668819,0.05429314742852583,0.045828800843422106,0.0453634730489423,0.05494187318920368,0.05473646327309738,0.055663500859016446,0.058816942545417,0.06332785630402823,0.054689009722172104,0.04424857722524196,0.04473231361228745,0.04398028568339541
0.2821630058857659,0.2858115722451208,0.2700659542850959,0.2865156373293856,0.2929152480218197,0.276608154717139,0.2862274465875861,0.25141365245755953,0.23449032829120106,0.21850182962519268,0.24872568309494159,0.24761348744956552,0.240546687750495,0.2225935701407371,0.21656760553810384,0.2123005478245829,0.2035716650307237,0.2003792206476819,0.19764104305088473,0.17590921842326812,0.1746301718637909,0.16001932561253937,0.15870972230310026,0.1555053706609279,0.14701145760981615,0.12726057072915914,0.13348918402796076,0.10640676860273487,0.0746199120422899,0.08049387591067336,0.08035369179830847,0.07540753575567267,0.06317814847628189,0.053393384917197736,0.05281686163973148,0.06396980198073172,0.0637215912454733,0.06481851841862378,0.06849838950029319,0.07370633738684494,0.06365309857581063,0.05156093400510386,0.05209572374261977,0.051249266099103116
0.3227997202768794,0.32713208375109426,0.30945334682697334,0.3279883658705555,0.33518532368783455,0.31654109559028226,0.32735807890625346,0.28776654865642004,0.2685802290209813,0.2504430269783333,0.2847024954776341,0.28346149774936974,0.27540793156399623,0.2548150806959031,0.24768702697523345,0.24291653698378812,0.23276385169454078,0.22912133815203126,0.22597334174734915,0.20113875411489862,0.199474480710214,0.182683850663809,0.18134919761320095,0.17757394516193112,0.16782777670812626,0.14527575903474926,0.15233484558307536,0.12150338223796148,0.08539811928378566,0.09212143034733211,0.09193045593209123,0.0863661937160006,0.07243182350713182,0.061293585560732874,0.06058838829060752,0.07337974853822579,0.0730830680977349,0.0743672947418974,0.07859368896775448,0.08450867729428765,0.07299519021007206,0.05919909972072848,0.05978529796491148,0.058841222451240446
0.365404478105886,0.3704508241544858,0.3507657865755414,0.3714322495379348,0.3794542914312674,0.35834835335672444,0.37035527841957294,0.3258352762693726,0.30430658120959275,0.28399699147697516,0.32236809587391047,0.32097716027481243,0.311909358483389,0.28857050945777973,0.28022189452182966,0.27499664551040925,0.26332533264299285,0.25919499761569603,0.2556265157725915,0.2275824459385769,0.22548877169493414,0.20641835569157765,0.20508567192667557,0.2007107782280037,0.1896399510016339,0.16415077148737212,0.1720603648341228,0.13733645234376773,0.0967660295860223,0.10437799555046874,0.10412819623979686,0.09792114081934725,0.08219665576924529,0.06965290412689061,0.06879927776618595,0.08331581517768423,0.08296426209795803,0.08445658242269737,0.08925673081085304,0.09589790796632902,0.08285998241215534,0.06728357070262489,0.0679232183754805,0.0668758795053915
