  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
0.039252665447261914,0.04337908530976214,0.04140908273545621,0.040789607288896516,0.037908755055115345,0.03859594481360567,0.03845076316350667,0.03884628680456316,0.03800968733362912,0.037871187603415124,0.0374371310448471,0.037137260345030655,0.03745929920534219,0.03737802881748836,0.035716492917101765,0.035809398641976437,0.035886004684548035,0.03615284070142258,0.035196593664018644
0.08286228464794153,0.091531871409689,0.0873934015007038,0.08614685229245274,0.08005598589614676,0.08151352182274291,0.08117772771014713,0.08202510565931873,0.08028208207730242,0.08002663157249935,0.07913273038467883,0.07846613262150401,0.07915742689311914,0.07900851739935938,0.07552482395935664,0.07572867838418838,0.07588076401548122,0.07646975918263253,0.07447490478041909
0.12904247845905276,0.1425185912377734,0.13608250392422877,0.1342134515734748,0.12469162368320362,0.1269710608088316,0.12641130117634544,0.1277445885300411,0.12505527787082285,0.12471005475299973,0.12333746007526561,0.12225806318493768,0.12333769621823568,0.12312604288787724,0.11773886002491987,0.11807558600944965,0.11831214755574343,0.11925318485121934,0.1161797269026409
0.17687647127337447,0.19535055967739065,0.18652364369075805,0.18403993286780074,0.17092240836376307,0.17406143538719143,0.1732528155531541,0.1750942995368442,0.17143161456850908,0.1710205022000753,0.16915250258325298,0.16762851225127817,0.16910485686326582,0.1688339524069734,0.16149556084455663,0.1619834050857696,0.1623127482133067,0.1636245761106767,0.1594495694522595
0.2259346871711528,0.2495730064676146,0.23827773902589122,0.23518687602518223,0.21833283833540937,0.22236483085442,0.22128770983800322,0.22365388080812984,0.21899453861419899,0.21853600579800214,0.21615513298524264,0.21416399593929264,0.216042356112721,0.21571706534871077,0.20639087208764437,0.20704271713748434,0.20746889726406842,0.20916624700539896,0.20387157346802226
0.2760598765604611,0.30503016706646613,0.2911927160687183,0.287500721275678,0.26677360191729815,0.27173279184516425,0.270370318022676,0.2732752418665047,0.26759517228271135,0.26710268272560944,0.264188960060482,0.2617137816525507,0.26399952500998847,0.263626946489077,0.25227659426326576,0.2531003990926972,0.2536226034464686,0.2557196700853829,0.2492862992741812
0.3272467806494186,0.3617335011780075,0.34527678408376095,0.3409881300256705,0.3162438200618187,0.32216812745534185,0.3205044609577601,0.32396168009442644,0.317233748470905,0.31671687733301507,0.31324674698579796,0.31027386462067486,0.31297355613943867,0.3125631519248315,0.299147340404485,0.30014714270242626,0.30076009505298734,0.30327221193958503,0.2956776044109645
0.3795749884489811,0.4197880763757276,0.4006278561966051,0.3957458406840163,0.3668257216213867,0.3737583502162525,0.371777415655431,0.37580102403863436,0.36799396302761955,0.3674595166037608,0.36340516369876835,0.35992255356522507,0.36304425766437537,0.362607752264571,0.3470778203596281,0.3482547071627778,0.3489492946887221,0.3518937310168902,0.343110717826711
0.43317165532257385,0.47935167578949167,0.45739444803191054,0.4519217115981415,0.418648574122229,0.4266389625851234,0.42432357596997394,0.4289288336962127,0.42000679649778005,0.41945971667029947,0.41478861904163283,0.41078487122376345,0.4143381455697828,0.4138893984565329,0.3961881990809789,0.39754106843939685,0.39830489490952203,0.4017012411914008,0.39169756535205924
