  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
0.025777815464570475,0.025647978291235468,0.025196154307470568,0.02524998446234433,0.025736346630454966,0.02511178929105292
0.05262604548115171,0.05236540303881865,0.0514682731035304,0.05158643107782754,0.05253818542241895,0.051309042290373384
0.08026866837898643,0.07988022302868726,0.0785455152532882,0.07872983724017744,0.08013274674097907,0.07831473241687147
0.10864280240885871,0.10813464045016002,0.1063702659191936,0.10661581022884793,0.10846043445544075,0.1060619535650929
0.1378174068224835,0.13720294981347378,0.13501621133816175,0.13531251321659957,0.13759330586210677,0.1346142394194207
0.1679424445083827,0.16724031417117258,0.1646373117379915,0.16496922980446677,0.1676841169302022,0.16411557251111586
0.19921767955016856,0.19845143881568075,0.1954366296792131,0.19578491545136692,0.1989350864170166,0.1947596046911024
0.2318740258971339,0.23107193425271333,0.2276478104074687,0.22798947860748264,0.23157926376504626,0.22677119628398368
0.2661628656388485,0.2653577165249036,0.26152456899953336,0.26183311500716455,0.2658698946497563,0.26039579895480913
0.30235039468747443,0.30157946408323005,0.2973352099408262,0.29758070272726217,0.3020748257220318,0.29589379962231166
0.3407151265263723,0.3400202418157499,0.33536029517819405,0.33550936372389595,0.34047406978785544,0.33353798909039317
0.3815473704811907,0.3809750990942067,0.3758922718351153,0.3759079969707238,0.38135934295827,0.3736129898608661
0.42514994351787,0.4247518970212285,0.4192363181242995,0.419078037937186,0.42503483052399543,0.4164159115672516
0.4718396561885633,0.471672904836416,0.4657119499756511,0.46533498443931287,0.47181872179121465,0.46225777948196445
0.5219492925160489,0.5220768860843971,0.5156551109213636,0.515010409468348,0.5220452334352677,0.5114654576561873
0.575829917330093,0.576321509494224,0.5694205816412736,0.5684542956276047,0.5760669559356333,0.5643839010534776
0.6338534151599724,0.6347859909205334,0.6273846166690653,0.6260375977606664,0.6342574282506603,0.6213786411655873
0.6964152125561164,0.6978739196414402,0.6899477623382305,0.6881549860096948,0.6970138927804472,0.6828384557308975
0.7639371614399907,0.7660162487962567,0.7575378364154648,0.7552277488622341,0.7647602090899711,0.7491781998345622
0.8368705807788737,0.8396744489610755,0.8306130688789377,0.8277068543842769,0.8379499253848239,0.8208417957896393
0.915699464672781,0.9193438346454104,0.909665413970948,0.9060761786017789,0.9170695156298259,0.8983053886549978
1.000943872684649,1.0055570812057164,0.9952240512693248,0.9908559175775923,1.0026417981190001,0.9820806819938246
1.0931635212146087,1.0988879524933624,1.0878590962869499,1.0826062029506622,1.0952295576346138,1.0727184746194398
1.192961602082257,1.1999552674149416,1.188185548867691,1.181930947155803,1.1954393944062818,1.1708124206429351
1.3009888523278963,1.3094271300711018,1.2968675041387274,1.2894819434701477,1.3039258275762506,1.2770030405849087
1.4179479056212017,1.4280254576144211,1.414622660201913,1.405963252337929,1.4213956776080767,1.3919820047241434
1.5445979522712137,1.5565308307719263,1.5422271474371512,1.5321358979991764,1.5486127681227528,1.5164967296426117
1.6817597433280875,1.6957877089289926,1.6805207214267368,1.6688229179285126,1.68640296863431,1.6513553109445274
1.8303210224477091,1.8467100422889353,1.8304123550583764,1.8169148095204397,1.8356596176311237,1.7974318336458746
1.9908051350824851,2.0098344922889515,1.9924233286230875,1.9768994549276995,1.996891047694717,1.9552283824829204
2.163781415030444,2.185745326957754,2.1671213456365006,2.1493080047609903,2.1706506030340726,2.125290908737412
2.350313198354933,2.3755386983354003,2.355594905536059,2.3352023739853394,2.358006307824297,2.308664244389891
2.551540786570561,2.580390506398854,2.5590113404267623,2.5357205880019316,2.5601029806704254,2.5064686058082253
2.768689015113218,2.801564324733902,2.77862471532919,2.7520844122739385,2.778169874082867,2.7199070357271475
3.003075112972916,3.040419629984748,3.0157840175609523,2.9856072476400835,3.0135285878707254,2.950273125098052
3.2561169852465985,3.2984204789253484,3.271941774274787,3.237702430156097,3.267601400309278,3.198959143992882
3.529342012578284,3.577144690649077,3.5486632092377612,3.509892036342203,3.541920078882249,3.4674646856934097
3.824396386181884,3.8782936878717775,3.8476359553765316,3.8038162185556814,3.838135306910421,3.757405837883939
4.143055185655558,4.203702989693406,4.1706804883149635,4.121243250006118,4.158026731067282,4.070525035544891
4.487233119779479,4.555353491536555,4.519761325932404,4.464080254081073,4.503513791820501,4.408701631410377
4.858996074607428,4.935383595181116,4.896999010248457,4.8343847110115785,4.876667058030168,4.773963207610985
5.2605735302751775,5.346101984666697,5.304683054201548,5.23437686651461,5.279721137832998,5.168497797015583
5.694371738694476,5.790002199435932,5.74528548695986,5.666452749080028,5.71508757095613,5.594666646425632
6.162988556067453,6.269777069289756,6.221476496513348,6.133199108977606,6.18536938454808,6.055018991086684
6.669228354648789,6.788335268880556,6.736139779962775,6.637408138372524,6.693376579574036,6.552306506910665
7.21611896927541,7.3488187662054765,7.292390203612687,7.182094379958511,7.242142769304093,7.089499958066369
7.806929592720124,7.954621656340216,7.893592441026983,7.770512542535429,7.834943132427443,7.669806752835461
8.445190061479193,8.6094104916222,8.543381062828026,8.406176697515804,8.475313745941694,8.296689860475105
9.134711776287817,9.317146182867528,9.245682189950372,9.092881048678509,9.167072414875404,8.97388818032765
9.87961007912506,10.08210761355302,10.004737019070351,9.834722275681736,9.914341114486195,9.70543869586476
10.68432842941036,10.908917091754766,10.825126842306808,10.63612352180612,10.721570168836731,10.495699986635607
11.553664477926848,11.802567798912694,11.711800255236898,11.501860341813916,11.593564300177405,11.349377812207571
12.492798140311475,12.768453307287034,12.670102444438909,12.437088632876993,12.535510682799952,12.271552637265424
