  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
0.01601663179612046,0.016295809442774513,0.01630468299418059,0.014829204985312722,0.017141687731436716,0.015425810967472477,0.017132992963346066,0.01668700660665607,0.013276665474309248,0.012916972150597401,0.013661772497727188,0.012899459670822129,0.012937513185952116,0.011517095385442797,0.010032872364510153,0.010068356561883197,0.009693324732419536,0.009067223816724236,0.00991967130259188,0.00969821608304066,0.009248582791539374,0.00892329170804969,0.008168764021215275,0.00834007332072576,0.008751272381487736,0.008576313707684158
0.030076843363687232,0.03060963729068132,0.03064169931938733,0.027904163742027532,0.03222849242306827,0.029025195322478797,0.0322280177994526,0.0313462572695115,0.02492724094431404,0.02429684972446801,0.025725664473471587,0.024313408763863967,0.024458229703321215,0.02184079103071803,0.01898396910222864,0.019063084966099906,0.018402723494293748,0.01720577882686146,0.01883334838680558,0.01838793572711777,0.017548695117262522,0.0169764958480959,0.01555338583450825,0.01585547516333708,0.01666579437683382,0.016358608531495213
0.042747334098005074,0.04351145948880587,0.04357307985590835,0.03972149902782052,0.045836233766040804,0.041310713575519235,0.04584903686853675,0.04453922409868066,0.03541578911801846,0.034573632172198776,0.036638730881926096,0.0346545376381376,0.03494760410412624,0.03129278411922773,0.027154631529740625,0.027280749767456952,0.026395078271448505,0.02467011451770055,0.027011944547265195,0.026346436825880646,0.02515924936921068,0.024394120907517795,0.022364791884260743,0.022770279598733827,0.023965623011855175,0.023557140424179918
0.05449616944606549,0.055475814630952636,0.055567646956750746,0.05069758495481274,0.058446266398551064,0.05271287126501885,0.058469692206322435,0.056735417569393605,0.04512868867122097,0.04411186357194879,0.04677861915832078,0.04427354931148082,0.044738185491698154,0.040154512482405834,0.03480500726023303,0.03497817379535794,0.03390497343174679,0.03168253975949277,0.03469344620756654,0.03381511349477364,0.03230744954419649,0.03138490628362475,0.02879163757002233,0.029282906707182,0.030849952467322046,0.030362209845879402
0.06570950569371406,0.06689675765567574,0.06701541288034944,0.06118060786060703,0.07045997794928568,0.06359198616392778,0.07048623998277964,0.06832592450475969,0.05438674385043226,0.05321650906725195,0.05646256978696989,0.053466681211473216,0.05411446509941746,0.048669730340527406,0.042158041970635815,0.042376028348460895,0.041136444762560447,0.03843561857650085,0.0420847619681181,0.04100238893602492,0.039190548064163166,0.038132221011384845,0.03500028131033041,0.03556698227908177,0.03749475159735225,0.03694315604193774
0.07670722436989376,0.0781025880374027,0.07824182810682395,0.07146263698757813,0.08221304215131203,0.07425034115782965,0.08223079350634901,0.07963707709469983,0.06345714368824285,0.062143249877954734,0.06595735290496546,0.06248435852829268,0.06331958042743971,0.05704912568225015,0.049404834627454694,0.04966387085819135,0.048266577056191515,0.045096000781979284,0.04936538156357459,0.048088103876244584,0.04597943021343487,0.04479654478248847,0.04113678477952585,0.041774001700257565,0.044054666705226134,0.043449742306452765
0.08775685317481335,0.08936936278022717,0.0895209052376565,0.08179084027306244,0.09398853882110975,0.08494361020140456,0.09398378579783931,0.09094319178613616,0.07256444083525537,0.07110822609681852,0.07548894256851812,0.07153979619021981,0.07256250895915964,0.06547569722201554,0.05671032411604227,0.057005585973331455,0.055449828938503205,0.05180875326816533,0.056691744597068376,0.055228382177416074,0.05282290199674226,0.05151887647938928,0.04732984426567741,0.048036760007837354,0.050665987114940886,0.05001471155782697
0.09908555613319811,0.10093275826075837,0.10108677806649606,0.0923774386210047,0.10602853074820862,0.09589106615269269,0.10598511423239164,0.10247787455333716,0.08190018914939573,0.08029676032849667,0.08525132231190496,0.08081693351844409,0.0820249947407009,0.07411015585266284,0.06421874187748271,0.06454465183342975,0.06282244117440383,0.0587016599651963,0.06420168422504656,0.06256041049226495,0.05985204331511859,0.05842439776263157,0.05369401274196335,0.05447294904903853,0.05744996723911762,0.056756788109858056
0.11089023020106692,0.11299819060240585,0.11314359284729222,0.10340828486134351,0.11854399929534429,0.10728441161274235,0.11844378805469577,0.11444374436827182,0.09163116583928026,0.08987090723597542,0.09541418506372859,0.0904774419848472,0.09186784171618396,0.08309596968459709,0.07205856067769201,0.07240894938614392,0.07050659124664957,0.06588921771054729,0.07201861193024572,0.07020684834127075,0.06718429590151588,0.0656260273108565,0.06033286249918411,0.06118860203481358,0.06451611596063672,0.0637837202341582
