date,2020-01-21,2020-01-22,2020-01-23,2020-01-24,2020-01-25,2020-01-26,2020-01-27,2020-01-28,2020-01-29,2020-01-30,2020-01-31,2020-02-01,2020-02-02,2020-02-03,2020-02-04,2020-02-05,2020-02-06,2020-02-07,2020-02-08,2020-02-09,2020-02-10,2020-02-11,2020-02-12,2020-02-13,2020-02-14,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15
cumulative confirmed cases,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,4.0,5.0,7.0,11.0,13.0,17.0,31.0,32.0,61.0,84.0,133.0,297.0,342.0,362.0,457.0,609.0,701.0,819.0,1206.0,1505.0,1838.0,2169.0,2482.0,2909.0,3494.0,4099.0,4866.0,5760.0,6187.0,6862.0,7533.0,7874.0,8343.0,8928.0,9362.0,9784.0,10092.0,10426.0,10848.0,11409.0,11863.0,12163.0,12639.0,13011.0,13356.0,13686.0,14049.0,14363.0,14738.0,14965.0,15104.0,15251.0,15446.0,15610.0,15830.0,15974.0,16185.0,16282.0,16460.0,16520.0,16609.0,16709.0,16804.0,16929.0,17028.0,17091.0,17150.0,17080.0,17195.0,17246.0,17361.0,17459.0,17522.0,17518.0,17583.0,17653.0,17668.0,17804.0,17901.0,17963.0,18023.0,18158.0,18223.0,18211.0,18272.0,18302.0,18333.0,18376.0,18408.0,18463.0,18492.0,18512.0,18538.0,18573.0,18667.0,18719.0,18743.0,18805.0,18818.0,18848.0,18901.0,18928.0,18949.0,18967.0,18996.0,19010.0,19037.0,19069.0,19097.0,19430.0,19527.0,19538.0,19617.0,19638.0,19686.0,19708.0,19735.0,19793.0,19823.0,19886.0,19916.0,19937.0,19993.0,20043.0,20099.0,20119.0,20143.0,20163.0,20179.0,20195.0
cumulative deaths,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,6.0,7.0,9.0,10.0,12.0,14.0,15.0,21.0,28.0,35.0,35.0,41.0,53.0,75.0,120.0,132.0,179.0,189.0,200.0,263.0,314.0,345.0,390.0,435.0,453.0,482.0,550.0,608.0,668.0,714.0,741.0,767.0,787.0,835.0,876.0,907.0,934.0,954.0,955.0,960.0,1002.0,1057.0,1136.0,1187.0,1202.0,1210.0,1215.0,1261.0,1289.0,1319.0,1329.0,1348.0,1355.0,1358.0,1388.0,1409.0,1423.0,1443.0,1450.0,1455.0,1460.0,1474.0,1500.0,1508.0,1515.0,1521.0,1525.0,1525.0,1528.0,1547.0,1553.0,1567.0,1573.0,1579.0,1580.0,1584.0,1595.0,1603.0,1611.0,1612.0,1618.0,1621.0,1628.0,1635.0,1646.0,1649.0,1664.0,1662.0,1664.0,1673.0,1681.0,1684.0,1691.0,1693.0,1696.0,1701.0,1706.0,1714.0,1979.0,1981.0,1983.0,1983.0,1985.0,1989.0,1996.0,1994.0,2000.0,2003.0,2004.0,2006.0,2009.0,2010.0,2020.0,2023.0,2028.0,2028.0,2030.0,2032.0,2029.0
