date,2020-01-21,2020-01-22,2020-01-23,2020-01-24,2020-01-25,2020-01-26,2020-01-27,2020-01-28,2020-01-29,2020-01-30,2020-01-31,2020-02-01,2020-02-02,2020-02-03,2020-02-04,2020-02-05,2020-02-06,2020-02-07,2020-02-08,2020-02-09,2020-02-10,2020-02-11,2020-02-12,2020-02-13,2020-02-14,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15
cumulative confirmed cases,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,6.0,8.0,10.0,55.0,86.0,101.0,140.0,175.0,225.0,281.0,347.0,404.0,534.0,620.0,728.0,853.0,1088.0,1332.0,1560.0,1838.0,2003.0,2159.0,2414.0,2626.0,2783.0,2973.0,3164.0,3254.0,3418.0,3620.0,3866.0,4069.0,4222.0,4328.0,4439.0,4505.0,4625.0,4712.0,4946.0,5106.0,5223.0,5288.0,5336.0,5430.0,5521.0,5606.0,5718.0,5761.0,5854.0,5835.0,5888.0,5932.0,5976.0,6063.0,6124.0,6150.0,6172.0,6205.0,6245.0,6341.0,6383.0,6413.0,6455.0,6467.0,6477.0,6502.0,6530.0,6555.0,6592.0,6611.0,6628.0,6640.0,6670.0,6698.0,6728.0,6736.0,6848.0,6860.0,6873.0,7005.0,7026.0,7140.0,7177.0,7235.0,7246.0,7236.0,7239.0,7245.0,7255.0,7274.0,7289.0,7299.0,7330.0,7341.0,7351.0,7362.0,7385.0,7391.0,7404.0,7414.0,7430.0,7464.0,7492.0,7511.0,7537.0,7557.0,7599.0,7668.0,7709.0,7742.0,7761.0,7781.0,7820.0,7865.0,7891.0,7930.0,7979.0,8024.0,8070.0,8117.0,8162.0,8277.0
cumulative deaths,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,7.0,11.0,14.0,17.0,20.0,27.0,38.0,51.0,58.0,65.0,78.0,83.0,100.0,121.0,141.0,165.0,197.0,209.0,217.0,240.0,293.0,330.0,354.0,373.0,384.0,392.0,404.0,446.0,477.0,497.0,508.0,521.0,524.0,531.0,576.0,602.0,608.0,619.0,630.0,633.0,648.0,652.0,667.0,683.0,687.0,702.0,703.0,704.0,715.0,722.0,733.0,734.0,744.0,745.0,745.0,758.0,768.0,777.0,781.0,783.0,783.0,783.0,784.0,789.0,792.0,798.0,807.0,815.0,819.0,823.0,831.0,833.0,871.0,875.0,875.0,875.0,878.0,881.0,884.0,886.0,894.0,894.0,894.0,896.0,897.0,902.0,902.0,904.0,904.0,904.0,903.0,903.0,905.0,906.0,910.0,912.0,912.0,921.0,921.0,922.0,924.0,924.0,924.0,924.0,928.0,928.0,928.0,929.0,933.0,933.0,933.0,934.0,934.0
