  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
0.02157500553386614,0.02153026313261018,0.020968283275478897,0.019817632496670023,0.01940628006177094,0.019457987106391388,0.019638002603997843,0.019276516175804222,0.01786463142800103,0.017250763859600234,0.016921299487174576,0.016390367314433014,0.0161478203603816,0.015517127281570358,0.0149277749846905,0.014555853027171068,0.014313976782016253,0.014227955391515152,0.014189254951612126,0.014023313438514148,0.013787209120955338,0.013766662814041281,0.01309688268061359,0.012908717944600297,0.012552372359577164,0.01236289645890522,0.01193848266018025,0.01243150695410317,0.012123576543919016,0.010947193246640835
0.04338127670307569,0.04330993772185575,0.04216899249497,0.03986180981969113,0.0390363606119838,0.03915422481966324,0.03952938377649291,0.03880718887325468,0.035979359794213045,0.03475108097371205,0.03409336982405163,0.03304544104243963,0.03255801179258887,0.03129021536677659,0.030098536379626034,0.029368706991383838,0.028870028424074046,0.028717755300889953,0.02863885828815889,0.02830834461819599,0.027822126141105283,0.027785096694615336,0.026434553855835298,0.02605630771788807,0.02535122659286572,0.024988071076389638,0.02412868415697343,0.025114446265202317,0.02450956472794204,0.022149754182481173
0.06521109481242954,0.06512806945627872,0.06340360844951666,0.059939402181008634,0.05870181100660864,0.05889363748687204,0.0594729204090777,0.05839280725200781,0.05415429188005798,0.05231461160479288,0.051333009448365066,0.04977939423576709,0.04904713045779209,0.04713932597445347,0.045340078295130586,0.044263610975662296,0.043501320877555316,0.043294607487666704,0.04317503563011043,0.04268277964473733,0.04193735669905662,0.04188680333025943,0.03985239638122012,0.03928417213441914,0.0382377604397079,0.037712343978276934,0.03641393547700007,0.037888908965531834,0.03699509373255959,0.033453487529213594
0.08709559313649101,0.08701479304759957,0.08470704930880509,0.080076498078991,0.07843006764848855,0.07869968295473673,0.07948789163952051,0.0780527240321716,0.0724042731175698,0.06995295080916739,0.06865242873695536,0.06659723372182608,0.06561922260317529,0.06306624351976284,0.060653574514251435,0.059237351370969415,0.058209652393160144,0.057952414927062046,0.057791685226196016,0.057142265126446226,0.0561275933129972,0.0560671385188205,0.05334584000929343,0.052589114254205115,0.05120706929604865,0.05052789821962134,0.0487860480948955,0.05074777356187596,0.04956929567957669,0.0448439191890628
0.10914842881243675,0.10908397647673734,0.10619487952819498,0.10037642917523859,0.0983243921147762,0.09867259031933028,0.09967230176854527,0.09788426038793736,0.09081752872519971,0.0877489517036775,0.08613446915678065,0.08357396813718818,0.08234770894950567,0.07913965474617476,0.07610438588734778,0.0743510164958916,0.07305938453760227,0.07274873405843726,0.07254604400358025,0.07174555806819316,0.07044865163964148,0.07038292176828885,0.06696894957363267,0.06602577951222494,0.06431171141326185,0.06348519582334312,0.061292990152156696,0.06374161343149937,0.06227915145084613,0.05636025961279911
0.1315051001539297,0.1314719011154714,0.12800374415004437,0.12096398057632071,0.11850896623859682,0.1189339995312299,0.12014685577873713,0.11800724760801051,0.10950391424589012,0.10580672298359722,0.10388323929319598,0.10080641652962899,0.09932804699650935,0.09544952349050473,0.09177850130903109,0.08968684950388217,0.08813508998714466,0.08776243010507274,0.0875166063175887,0.08657234863050721,0.08497681325828241,0.08491140436941819,0.08079536480488068,0.07966785033876479,0.07762330944773549,0.07665424497076195,0.07400178732906026,0.0769405253750654,0.07519159464391645,0.06806063764897172
0.15430056850603102,0.15431455576980158,0.15026937226020143,0.14196448767835543,0.13910838496531397,0.13960632618629154,0.14103377529354483,0.13854309324666902,0.1285753563436507,0.12423266709181247,0.12200534690118306,0.11839467198868694,0.1166594029916514,0.11208954923479539,0.10776570925018158,0.10533143232319872,0.10352517719514996,0.10307708168631816,0.10278661864117428,0.10170678761413238,0.0997929045195303,0.09973428861770256,0.09490307266189552,0.09359305447289064,0.0912176911344139,0.09010956752113253,0.08698401034681694,0.0904192156304079,0.0883786338547846,0.08000836315438431
0.1776620373084984,0.17774027049788158,0.1731195256849101,0.1634969001080907,0.16024089231758323,0.16080593495246015,0.1624496277076072,0.1596077080268484,0.14813919041887982,0.14312897365075283,0.1406034355717847,0.1364355764177096,0.13443812666287364,0.12915094604879074,0.12415358431071667,0.12136958827835556,0.11931603624662618,0.11877490072993972,0.11843802348381605,0.11723149332893662,0.11497646534896211,0.1149319171005954,0.10936885985849687,0.10787777021227857,0.10516952392489205,0.10392474085262966,0.10031045177274821,0.10425153893875985,0.10191184882948925,0.09226677928966921
0.20170757457303234,0.20186828776753532,0.19667272956352333,0.18567230700163842,0.18201697770985528,0.18264167923512706,0.18450367118518218,0.1813098792777909,0.16829656375713403,0.1625920160498648,0.1597745780203556,0.15502097882776614,0.1527559532328644,0.1467207178968311,0.14102578798875054,0.13788259126801497,0.13559038641078958,0.13493489498365896,0.13454962196603998,0.13322577632387017,0.13060398530547218,0.13058154092443439,0.12426665085310565,0.12259545151150815,0.11955073275733699,0.11817076261670018,0.11404949957898196,0.1185088368406408,0.1158606656612913,0.1048975927138208
