  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
0.11343834408266881,0.11163667161794333,0.1060213668583865,0.1050475464661276,0.10564021097934989,0.10294359462383582,0.09665772197555142,0.09780735096023024,0.09957467492406953,0.09710501970967864,0.09899225526424628,0.09643236875539613,0.09286351721567812,0.09513146719885587,0.0939963372362812,0.09237239954221521,0.0916567551637205,0.08950162984098099,0.08719705906697839,0.08845174280838089,0.08535532085165817,0.08192525537327719,0.07858966491142082,0.0771176751105639,0.08032162382039196,0.0812713019282606,0.08057400716819978,0.07989609166820259,0.07939935652817659,0.07357572407253313,0.07535937764140309,0.07367785193176228,0.07207824755501169,0.07469006372889068,0.07478182196047468
0.22007189274466285,0.21648009324589657,0.20592901086397933,0.20440566664834975,0.20555458962302606,0.20086651842570025,0.18895776901043654,0.19114415543623492,0.19459794740661432,0.18989363062124687,0.1933159348459263,0.18872012330509066,0.18196227987094676,0.18645467308681862,0.18425494457951416,0.1811554646418469,0.17984467772602125,0.1758250358440253,0.17168622256896726,0.174131110509972,0.16809817290055548,0.16162704498203453,0.15519884936677156,0.15216322686502207,0.15828908632698305,0.16024977119801428,0.1588673829699101,0.15767230349385367,0.1567145708577808,0.14567798949690935,0.14907365710805517,0.14575822756599127,0.14261307042418447,0.14783541041362377,0.1479265558875566
0.3194009338565359,0.3140191947338519,0.2991406493548862,0.29734985725460256,0.2990110426273249,0.29289009889254775,0.27597378668324546,0.27909418360774285,0.28412411951503264,0.27740012979892886,0.282059935295777,0.27587404518153774,0.2662841789640283,0.27292621653097837,0.2697272068699412,0.2652980680038812,0.26350123827021243,0.2578832541049622,0.2522941677112638,0.25586741517333833,0.24707630005112252,0.23794682767616943,0.22866712402319364,0.2240400551906688,0.23280874121495473,0.23580208820896406,0.23374595417640004,0.23218170376165045,0.23080791080358765,0.21513828605291607,0.21998459033620033,0.21511228525015358,0.2104961538251875,0.2182931167285212,0.21831336237807916
0.41233548157183814,0.4051303818916741,0.3864157106870431,0.3845000159362539,0.38662748235897787,0.37950794698949314,0.358094641162628,0.3620617945229689,0.3685596326204559,0.359991426933445,0.36565407647678283,0.3582444518232776,0.34611557291971135,0.35482495438124906,0.35068596732341173,0.34504722232169277,0.3428551159984658,0.335859864213557,0.32911551445034837,0.33377060274529285,0.3223917149772732,0.3109362530541385,0.29901421029688063,0.2928005578920575,0.3039717250011863,0.3079916153045287,0.3052673495509012,0.3034634546729952,0.3017315036022362,0.28191387794923883,0.28807974229214495,0.2817349279520096,0.27572535633026984,0.28606627511333904,0.2859668489766449
0.5002241494250428,0.4911172449833319,0.46894013440756943,0.4669290054936725,0.469476016496305,0.46168956253422516,0.4361733699498292,0.4409166180655236,0.4487844684671466,0.43850641964250836,0.44499308446624064,0.43665183115622197,0.42220658619372253,0.4329033260078629,0.42787634347623654,0.42111989530696825,0.41860554597944516,0.4104079340878498,0.4027248873352615,0.408431609281668,0.3946193398513438,0.3811093266186003,0.3667116058002432,0.3589326588254985,0.37231377958489154,0.37733689793700265,0.37394277042338336,0.37200797630566435,0.36998415852779715,0.34639447271496737,0.3537827788276837,0.3460488493888157,0.33871734931260483,0.3515896895128561,0.35133798914335673
0.5844604566069337,0.5733252379854389,0.5479559507451682,0.5457938929870058,0.5487136607207578,0.5405091279487658,0.5111742865806645,0.5166389945866137,0.52579013673321,0.5138995074314979,0.5210771591661859,0.5120312151503676,0.49542734315187487,0.5080377711912343,0.5021668751788837,0.4943597508749623,0.4915810628007606,0.48231486570199955,0.4738440508170608,0.4805866805596287,0.464477836527591,0.4491260895377465,0.4323754687563828,0.4230602271401089,0.43850547773713683,0.4444987327437775,0.44042541288942894,0.43844818610876984,0.4362026389090409,0.40911271550907996,0.4176581794460089,0.4086145567825974,0.4000227675828447,0.4154349614251502,0.4150097305423147
0.6663374668612525,0.6530007791919873,0.6246235035875201,0.6221936725925056,0.625440236034072,0.6170007699933451,0.5840343933212664,0.5901808315179535,0.6005384639194404,0.5871004867138614,0.5948726618440644,0.585294061361419,0.5666329940132923,0.5810912809794101,0.5744127377280186,0.5656011269657051,0.5626036653251085,0.5523677928889303,0.5432061991671464,0.5509814721403024,0.5326959000199943,0.5156631948885672,0.49664113385010544,0.4858214523531478,0.5032271754146902,0.5101525018988022,0.5053833133573788,0.5034338896111792,0.5010376399112269,0.4706265236478261,0.48029190546484,0.4700130990111775,0.4602116636980964,0.478192419213779,0.47758029798773444
0.7470068539356218,0.7312520007340905,0.6999810558691797,0.6971235199424165,0.700652726970696,0.692110131180276,0.6556158618431672,0.6624179914160868,0.673913610260991,0.6589662323274363,0.6672654086983232,0.6572811844019325,0.6366166205702666,0.65286521040942,0.645407941606767,0.635620717822598,0.6324401708282379,0.6213045444583021,0.6115050136495366,0.6203205179978878,0.5999623854847876,0.5813648678663916,0.5601154352381716,0.5478231992605127,0.5671226491899846,0.5749400318521334,0.5694513538649837,0.5675843817477129,0.5651077608107543,0.5314741658647251,0.542246349709721,0.5308018316094766,0.5198305925333028,0.5404271638973133,0.5396203727796369
0.8274798913556716,0.8090498708769287,0.7749434992021723,0.7714688339042816,0.7752392702364902,0.7666857509457119,0.7266962437779364,0.7341405946570452,0.7467124603409024,0.7302703770307044,0.739051901166421,0.728752900221089,0.7060983331929368,0.724087866413081,0.7158740911631453,0.7051256266896094,0.7017898529981508,0.6898004511787879,0.6793796015276982,0.6892526036609914,0.6669118175740965,0.646827945320742,0.62336191469518,0.6096273334518971,0.630785724120508,0.6394550903716699,0.6332167535620603,0.6314739878373932,0.6289859396938948,0.5921597972994714,0.6040462658456818,0.5915006841942351,0.5793894452975349,0.6026657752686768,0.6016605656879717
0.9086435718934329,0.8872437204456324,0.8503153427339663,0.8460145148793355,0.8499882858583978,0.8414859132688821,0.7979734758309297,0.8060581819610791,0.8196499511952808,0.8017079098358869,0.8109452109298139,0.8003935965102326,0.7757285795405693,0.7954175638416124,0.7864634822521055,0.7747558513589983,0.7712865511134614,0.7584695925660229,0.7474141325305604,0.7583707386157038,0.7341243337463906,0.7126009327982014,0.6868995383684964,0.6717500886798609,0.6947602742982638,0.7042426777181503,0.697218295723038,0.6956310754916135,0.6931989855408721,0.653151445774055,0.6661772840618992,0.6525908285538272,0.6393603065454477,0.6653953480393172,0.6641909434481632
