  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
0.05484804445740401,0.0568243668852258,0.05637452419741114,0.05777916258080873,0.05949702807540321,0.05757520458557188
0.11284338596828064,0.11690621602280725,0.11602931548973967,0.11884423818783177,0.12234459411258727,0.11837621415905587
0.17341508527238114,0.17968121349444496,0.1783721772572254,0.18263134671380854,0.18795921608218116,0.18183618758084025
0.23663724125909436,0.24524955869537388,0.24348295549184332,0.24926311423850814,0.2564717028515075,0.24808281169961632
0.30299048559899927,0.31413071393201386,0.31186436427560604,0.31929158010973513,0.3284557937680591,0.31767376361346333
0.3732155334916774,0.38711262180378786,0.3842891808663456,0.39354133514252787,0.40476366831723976,0.39143683379770855
0.448227762277329,0.4651638788377524,0.4617113428495041,0.4730189857402291,0.4864316394752075,0.47037848639834523
0.5290711664046012,0.549386642045097,0.5452182305399489,0.5588652260123257,0.574630591351222,0.5556359328570528
0.6168973948678245,0.6409955228513151,0.6360091380719833,0.6523338904479865,0.6706445258930704,0.648456493766104
0.7129607364736508,0.7413130209988816,0.7353903624132314,0.7547880445253677,0.7758667095871277,0.750194029597981
0.8186233603277959,0.8517756056712174,0.8447809599354705,0.8677069585336972,0.8918069606106575,0.8623161726916599
0.9353673497350401,0.9739468602222258,0.9657255594876014,0.9927002484381835,1.0201061998910494,0.986418607505959
1.064811495404292,1.1095355902755353,1.0999121202329971,1.1315270294780104,1.1625560356965683,1.1242442443185696
1.2087317209273782,1.2604177368169198,1.2491934689315136,1.2861189073428727,1.3211221715713286,1.2777061214054564
1.3690845876649773,1.428661533843068,1.4156120514610633,1.4586062522105847,1.497971071149397,1.4489134943120876
1.5480336953925877,1.6165557352832993,1.601427718921004,1.6513475978114291,1.6954997203993183,1.6402009651220912
1.7479790388536276,1.8266409894760502,1.8091486202070195,1.8669622648094604,1.9163685902975482,1.8541607590343285
1.9715895295291848,2.0617445976043696,2.041565430997941,2.1083664679730734,2.1635380582442982,2.0936784063665947
2.221839030582169,2.3250190333335206,2.301789289051509,2.3788133182271425,2.4403087181360408,2.3619722544688084
2.5020463319134647,2.619984695564137,2.5932938980965208,2.681937206099387,2.750366051303364,2.662637276799435
2.815919569668301,2.950577433334715,2.91996232977093,3.02180314646116,3.097830023215988,2.9996937393202585
3.1676056284690297,3.321201421596382,3.2861390847340193,3.402961687858185,3.4873103082981936,3.37764140849569
3.5617452636514573,3.7367882172338507,3.6966882625426383,3.830510280755159,3.923967848672107,3.8015200120896826
4.003534629282229,4.202862672619404,4.157058420949307,4.310161707202073,4.413583560731579,4.276976741475928
