  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
0.003066863322590323,0.003403181497835312,0.003443965947052799,0.004155270753487655,0.004462446647041598,0.0049891333976572125,0.005001126298436063,0.0052367254645057865
0.00639751830006459,0.007102252676477157,0.007191507580371254,0.008678297171440402,0.009319466995792499,0.010420126454316574,0.010444104562376783,0.010939753590905123
0.0099407339330871,0.011039505391440208,0.011184202985900584,0.013497112639183928,0.014493989024807046,0.016205844485798423,0.01624082901792592,0.01701779255475211
0.013676183057283967,0.015191105992148892,0.015397078238631718,0.018579734206057026,0.019951213506933192,0.02230695460868371,0.02235167164038473,0.023430240800143474
0.017604261290911725,0.019556002227463256,0.01982786983971806,0.023921392485930545,0.025685227521249798,0.028716628985981672,0.028769856828618726,0.030170801405359556
0.02173928309406529,0.02414847465261139,0.024489750782691465,0.02953584347952582,0.03170985655297396,0.03545012393623505,0.035510847659955116,0.03725635838200363
0.02610500076190389,0.028993205302918018,0.029406469726342404,0.03544953518350839,0.03805249464322583,0.04253777473295525,0.04260523217927475,0.04471952936598521
0.03073171475828046,0.034122077074521626,0.03460916328956137,0.041697759575793435,0.044750014283911586,0.05002036755238272,0.050094038009217176,0.05260376878140467
0.0356544694511523,0.03957215758249166,0.040134323448857645,0.04832217889423312,0.05184612162844887,0.05794615704622508,0.058025722713455845,0.060960230176854965
0.04091198725552541,0.045384491082649345,0.04602255969903989,0.05536929972121974,0.05938971231676948,0.06636901838623316,0.06645431581459008,0.06984583645931652
0.04654610347946419,0.051603440185501455,0.05231790703116909,0.06288959921452002,0.06743391842204144,0.07534737904220586,0.07543834959367104,0.07932217633871075
0.05260154093828695,0.05827640074618348,0.05906750792129725,0.070937098925958,0.07603563146724197,0.08494368482666201,0.085040328612115,0.08945496403381359
0.05912591549502578,0.06545377133272536,0.06632155139287615,0.07956924636754963,0.08525535394374018,0.09522423221710415,0.09532656714516254,0.10031388275399622
0.06616989983866811,0.07318909604750216,0.0741333895290151,0.08884700880808413,0.09515727806848247,0.10625925219077972,0.1063672783024711,0.11197268994817858
0.07378749760941906,0.08153932820382213,0.08255977820452082,0.09883511501320538,0.10580952330003919,0.11812316819086571,0.11823683666377152,0.1245095023839642
