  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
0.00526012061765277,0.005046380729466025,0.005110406094349211,0.004659372703937039,0.004303917190152906,0.00396333224758916,0.003911649633892072,0.0038114226920553302,0.003327350666974629,0.0033051063660787428,0.0032524821314763226,0.0029371644890621618,0.002904143949536947,0.0029036593759028035,0.0025606101107210635,0.002543299703538963,0.002432095047751699,0.0025055022431616962,0.0025337492475686813,0.0025571624182915893
0.010858151277569584,0.010416827073784605,0.010543486182068967,0.009610899821050034,0.00887622279302356,0.008174718222174535,0.008071164135206855,0.00786683713381253,0.00686967094148372,0.006823208385681587,0.006714031661818349,0.006063670565305973,0.005995101752841681,0.005992139978486484,0.005284648292484427,0.005250687448515638,0.005022552766792605,0.005173056683646741,0.005229548110380679,0.005276551805107413
0.016620430730480137,0.01594223843667488,0.016129140021049045,0.014700300510439957,0.013575253759054884,0.01250378281229743,0.012349883233090348,0.012039915937011704,0.01051609305779668,0.010443998567270267,0.010276714410125365,0.009281983780986658,0.009176655350026887,0.009169702374238432,0.008087762042322843,0.008037718776947976,0.0076888944417345655,0.00791824118509923,0.0080025713786562,0.008072909763277108
0.022499845912227177,0.021575492843880183,0.021820515147776384,0.019885467082954755,0.0183627857529593,0.016915640474878618,0.016712446554719672,0.016295969248220188,0.014236668092940583,0.01413674582038131,0.013910612143101572,0.012565280933785249,0.01242205755007816,0.01240971479030351,0.010946191440894103,0.010880331160883227,0.0104069670696251,0.010716266590966503,0.010827959119278936,0.010921402271247545
0.02850063945839168,0.02731876031911683,0.027620116356153992,0.025169191086307607,0.023241890083735117,0.02141356887725878,0.021161364354475676,0.02063752377935364,0.018034233372438528,0.017903169014286697,0.01761765469132715,0.01591561251684389,0.01573302693178325,0.015713809596327444,0.013861181412214211,0.013779473002908939,0.013176734841696711,0.013567029374639999,0.01370560107358811,0.01382203908259884
0.03464758235890917,0.03319386872963368,0.0335499655009905,0.030572042400276694,0.028231946979794944,0.02601594845644775,0.025714370696121844,0.025082077496328795,0.02192479787826355,0.02175813722253215,0.021412699836528798,0.019346765626766033,0.019122888912425594,0.01909515171053897,0.016844289256627103,0.01674644254979166,0.016008148821133498,0.016480658567197225,0.016645613076770795,0.01678505759703928
0.04097345084667611,0.039230319453833686,0.039639646423059546,0.036121522516878245,0.03335868054598544,0.030747063188575792,0.030395245759566352,0.02965308125983126,0.02592961752027052,0.02572182678862039,0.02531584020291685,0.02287730042968565,0.022609698389970588,0.022571635896862258,0.01991136349471356,0.019796854911733892,0.018915347560897897,0.019471576259576795,0.01966238469428965,0.01982495630598874
0.04751404804209717,0.045460533158844275,0.045921606230925546,0.04184780953108766,0.03865026271096938,0.035633504877434,0.035230168580039765,0.03437635436221294,0.030072059185090542,0.029816593120697427,0.02934933389091975,0.026527775057603283,0.02621348675767067,0.02616317131696085,0.023080120329595968,0.022948202782025934,0.021914314012723417,0.02255609431444055,0.022772176840966794,0.022958096465052258
0.05430632938369474,0.05191805262420177,0.052429396223178645,0.047782169513299645,0.04413586584064775,0.04070283979857981,0.04024633770331044,0.03927872956383557,0.03437642409809283,0.034065780916052724,0.033536437689426594,0.030319693503347737,0.029955211724521282,0.02989064771034359,0.026369212173291013,0.02621891338873767,0.025021966199629448,0.025751479710351254,0.025992189516644407,0.026201775600363547
0.06138779972572664,0.058636950921153994,0.05919709991760585,0.05395644346840033,0.04984520055339277,0.045983186332690655,0.045471519460405306,0.04438761050859312,0.03886757086548664,0.03849332992715917,0.03790102184272854,0.034275161265953896,0.03385640909296671,0.03377559282206377,0.02979791466471816,0.029628028026719922,0.028255842643773163,0.029075629805283616,0.029340238300023965,0.029573908104859183
0.06879642729539019,0.06565172766839913,0.06625923745302549,0.060402965873033246,0.05580844780122579,0.05150315762818533,0.05093397384176601,0.049730900733276566,0.043570863481438245,0.043123706252825154,0.04246750501117997,0.03841683110120033,0.03793913325172976,0.03784011372063812,0.033386070076789266,0.0331951406050682,0.031634034767604846,0.03254700114461899,0.03283468313590017,0.03309295647960138
0.07657076442606144,0.0729974003572159,0.0736508587868459,0.06715465465458487,0.06205634714628411,0.05729194924107294,0.056662532782151505,0.05533708275973617,0.04851225045751853,0.047981966266429525,0.047260919957019275,0.04276796744832623,0.04222601611766447,0.042106954787946675,0.03715413729763329,0.03694044418536851,0.03517522232551388,0.036184644132109804,0.036494462112412945,0.03677796651614608
0.0847501485387789,0.08070967172299932,0.08140770999012838,0.07424516813441695,0.06862034589597274,0.06337948360489337,0.06268673917026892,0.061235357049191724,0.05371839639764665,0.05309387443040786,0.05230703255386176,0.047352559548336795,0.046740374742647785,0.04659960407996827,0.04112328670885277,0.04088482307578841,0.038898752537722535,0.040008282614311066,0.04033916960018525,0.04064864627797522
0.09337493248886722,0.08882512540526107,0.08956642664554774,0.08170908746804043,0.07553277138180833,0.0697965764668325,0.0690370097050868,0.06745580452612158,0.05921683451270298,0.05848604320487415,0.05763248286038527,0.05219545502290263,0.05150633930648348,0.05134242046393842,0.04531551482641219,0.045049964924411344,0.042824738676076585,0.044038413427461176,0.04438915400461955,0.04472546443138898
0.10248672461289778,0.09738143146390771,0.09816473684856593,0.08958210885865257,0.08282701216214187,0.07657511217499748,0.07574480733326308,0.0740295586372859,0.06503612801535624,0.06418608267388502,0.06326493608875856,0.05732250296193752,0.056548990412029515,0.05636077078826317,0.04975376882027324,0.04945848269438461,0.04697416849063034,0.048296415993008816,0.0486656252716971,0.0490297582730957
0.11212863161620773,0.10641755474256373,0.1072416667619971,0.0979012391331387,0.09053770234297831,0.08374822244937767,0.08284281790575775,0.08098898170416977,0.07120603579832441,0.07022275526338552,0.06923323895640933,0.06276070245542614,0.0618945017167509,0.061681173053385364,0.054462077273322994,0.054134042787086833,0.051369018860203564,0.0528046682288697,0.05319076857402181,0.05358384779931271
