  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
0.04419846591733987,0.04237752749267329,0.041913933380680626,0.040314908128024025,0.04006857167149161,0.03871312908765737,0.03732508028066989,0.03758235672457903,0.03766258273101504,0.03626172845195895,0.03464096994421156,0.03368575942474142,0.03280266190502976,0.03102626934032348,0.03181878537224958,0.029845238365469373,0.029034001024199153,0.030804219827987592,0.029535310098575053,0.029406772303544784,0.03079505219983792,0.030918840202239554,0.031524383948050363,0.03147169933970295,0.03017684784971541,0.031393761647044806,0.03210362642181325,0.030222288123819663,0.028990495475122523,0.029795841180178667,0.02890008397998504,0.029133844878515454,0.030241271331986393
0.08893037406176416,0.08531967721844855,0.08437822437915661,0.08120109784915122,0.08073364923296002,0.0780764091341116,0.07530444359205019,0.07582258883704013,0.07599390733942143,0.07319708950667046,0.06996148524783333,0.0680231389208858,0.06627843125861803,0.06275483486753194,0.0643025666628046,0.06034515736560858,0.058639222080221994,0.06217342079630396,0.05960513104508833,0.05933788777022203,0.06206675357542875,0.062329330273724,0.06352143445359894,0.06341683452189592,0.060780459906263434,0.06319997529183666,0.06467395441104294,0.06091782174342169,0.058443458607124577,0.06001348976740177,0.058199598280247136,0.05866789424107685,0.06092956677571848
0.13391280427610208,0.12853504770505836,0.1271080207448268,0.12237341437618937,0.12170169002089187,0.11777354148248068,0.11362895892127284,0.1144148225151212,0.11468580783926802,0.11050038353770983,0.10565648797456961,0.102718780113056,0.10013617402947397,0.0948848242781571,0.09716513018005532,0.09121982185226923,0.08857588367818386,0.09386848055435301,0.08998236192113607,0.08957494456126561,0.09361060867953755,0.0940161418842227,0.09577856146727108,0.09563341758432942,0.09162473554842875,0.09523375224465243,0.09749551159769589,0.09187057795122112,0.08815540394669302,0.0904648470635452,0.08772698871279738,0.08843483324110446,0.0918755795503557
0.17932533280776566,0.17218124269830537,0.17026186131281254,0.1639755557412652,0.16310693463685633,0.1579104395320309,0.15240101401789585,0.15346662488403393,0.15384135619739298,0.14826346741351998,0.14181116497720128,0.1378540351085447,0.13445837950641248,0.12747725840119117,0.13048564456192116,0.12253423734802783,0.11893482127893933,0.1259970892283022,0.12077053606485194,0.12022956893354238,0.12556117155053725,0.1261081524573655,0.12843010532991025,0.12826189661867154,0.12285034661988933,0.12764747903977616,0.13070466015167684,0.12320006227405592,0.11824469447843555,0.12128766816335915,0.11762269785925167,0.11858217020959412,0.12322119932282774
0.22551719191103947,0.216584000388931,0.21416601094527649,0.20631531561599586,0.20524854923485902,0.19875905709143987,0.19188615857136232,0.19324807937860844,0.19372721754212058,0.18673859779482738,0.17866770313542701,0.17366169653242622,0.16947774009908195,0.16074137709309633,0.16449015585904983,0.15449423433469955,0.149938004774254,0.15880162520572627,0.15220175558193128,0.15154011772256143,0.15817966561786556,0.15886358787195115,0.16173953500831872,0.1615696852867719,0.1547186494439936,0.1607166082328386,0.16456858568367655,0.15515213093488617,0.1489508035549891,0.15273877483174636,0.14814015182795892,0.1493699846670067,0.15522776943977434
0.27287802416813756,0.2621119937757261,0.2591908304916295,0.2497451493778568,0.24847174109345851,0.24064058275532468,0.23239943050357414,0.2340773776257199,0.23465982936767726,0.22622860991177965,0.21651782469354647,0.2104226564609653,0.20547433959335848,0.19493556196395384,0.19945118223613156,0.1873519368201764,0.1818474309266135,0.19256325809045777,0.18454524827017205,0.18378032355148405,0.1917597718884272,0.19257461471805146,0.19600313572450498,0.19585582573125193,0.18752068170931166,0.194745659605698,0.19938776970916453,0.18800630255954895,0.18054535840855848,0.18510361223312238,0.17955888965549885,0.1810831639534876,0.18818399638764843
0.32178569672328916,0.30912549157120844,0.30569965669903365,0.29461236237905797,0.2931179191927211,0.2838757689275691,0.27425675657485415,0.2762722291953642,0.276956552921598,0.26703927042337233,0.2556563930064592,0.2484210610496161,0.24273135441500643,0.2303240838514437,0.23564449942653476,0.22136458928959163,0.21492633824001517,0.22756177127072705,0.21806900176296418,0.21722138175050032,0.22658932240481516,0.22752840467013444,0.23151095445209,0.23141241624272535,0.22154045046492632,0.23003064445099367,0.23545648763965188,0.22203789803859902,0.21329584340002516,0.21866014790223331,0.21215009534916882,0.21399694235837916,0.22236957834618665
0.37258937427721855,0.3579591122700208,0.3540313551956723,0.3412418010619094,0.3395071481725963,0.32876685899172875,0.31775709391882645,0.3201322622830618,0.32091765372470377,0.309461333307207,0.29636403538821415,0.28792738763557435,0.28151852800716476,0.26716050546946435,0.27333302765143996,0.25677884269758855,0.2494251085115799,0.2640614383970841,0.253026241445936,0.2521188967654716,0.2629377098501964,0.2639941811895773,0.26853398960314845,0.2685120962713316,0.2570431024061476,0.2668472012462907,0.2730498386591569,0.2575053263749095,0.24745346707597451,0.25366742770602235,0.24616588474783724,0.2483664784505128,0.25804398901685555
0.42560791372714735,0.4089195745219478,0.40449780293471665,0.38993305411706225,0.3879350681555117,0.37559380788079,0.363178545683432,0.36593543855594535,0.3668223534375882,0.35376627610781664,0.33890305794728665,0.32919437578954286,0.32208834836549244,0.3056833898917727,0.31276309760962406,0.2938267799764008,0.28557836714510293,0.3023085691087756,0.28965305090288235,0.2887108829304525,0.3010545548404645,0.30222166109416226,0.30732283015307105,0.30740689644661295,0.2942739281504305,0.3054498441124237,0.3124223320801964,0.2946483859837162,0.28325161321438386,0.290364752235962,0.28183878900126025,0.2844266668842232,0.29544600150913514
