  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
0.07993566268105005,0.07697398807620506,0.07693277999253643,0.07323420639587581,0.07290044363808952,0.0749844094696553,0.07685883889258803,0.07732807912998806,0.07323734861572015,0.07102293122483094,0.06920896372932728,0.06817217617023652,0.06694973472740579,0.06389246550096715,0.0620165921727661,0.0626587106130874,0.06331734429878552,0.06560970936839945,0.06439186872526347,0.0634693954044983,0.0632137736987087,0.06321447416308407,0.06377780424556263,0.06136513308150124,0.06351562994443682,0.06299697743577323,0.06102837442749636,0.06150618537019151,0.06117060256849526,0.05819361249023382,0.059217727550492955,0.058703693023740025,0.055945215089559436,0.05546851771117724
0.16277377122363082,0.1569512706906337,0.15687368525845446,0.14943872701916397,0.14878935362118986,0.15308992407587121,0.15691574667701225,0.15784787566738112,0.14964084483543652,0.1451178472897427,0.14148182258305436,0.13945755893768327,0.13691339071258185,0.13078084281425925,0.12695729784468843,0.128227883929357,0.12955469235072914,0.1341281923826521,0.13168499619177293,0.12985427022727264,0.12936975784821544,0.1293726039453641,0.1305373809035142,0.1256767946499411,0.12999533833989668,0.1290087384221882,0.1250320052356259,0.1259703619466157,0.1252688774818176,0.11919746412234905,0.1212515773102393,0.12026688715739105,0.11468210325139327,0.11365280112268036
0.24731435698739965,0.2386887318373203,0.23859838525055907,0.2273837536032175,0.22645121126677717,0.23304903105265715,0.2388856249756524,0.24027895214191827,0.22792018916600948,0.2210029396226585,0.21554541046977482,0.2125710440299823,0.20864237777779365,0.19943092736801582,0.19361593285011033,0.195515569769463,0.19750978131438074,0.20435826865510748,0.200681779836117,0.19793619202274304,0.19723927686715748,0.19723266641600334,0.19902424414585612,0.19170813021959007,0.19819908596174785,0.19676090947093466,0.19076099584313574,0.19214087536379665,0.1910619229072054,0.1818522953258994,0.18496144436727457,0.18355313311911725,0.17508460159886097,0.17346629479475584
0.33382237536845355,0.3223932627250512,0.3223217402137689,0.30724044712770787,0.3060527352100996,0.31502659690509827,0.3229348809695197,0.3247931418774467,0.30820217054979937,0.2987967441815689,0.2915055487149365,0.28760279393967514,0.2822429076257915,0.2699204198547554,0.26205657058579274,0.26461231642007704,0.2672692557694722,0.2764215616485859,0.27150386139746774,0.26781194868425623,0.2669035311680554,0.2668669585034816,0.26930951883746607,0.2595134777179076,0.26819579789688025,0.2662961485469579,0.25824901424956526,0.26005778987502975,0.258600415605681,0.24621649823055639,0.25042981227319483,0.24863027001037777,0.2371964103711495,0.23497548881017488
0.4228793335586537,0.408600164674993,0.40858233489018253,0.38950411905162635,0.3880841626837214,0.39952402564670986,0.4095721069468594,0.41190179841084334,0.39095764040401715,0.3789569802195072,0.36980393120291266,0.364982577535474,0.35814762928026084,0.34265137953811353,0.33266231140814667,0.3359227144838934,0.339235281785863,0.3507508618741759,0.34458329454906794,0.3398947313238099,0.33876471362124944,0.3386736136557935,0.3417936473157437,0.3294718874853835,0.3403834769777784,0.337995706117299,0.3278618046429699,0.3300920228987645,0.32826025702382405,0.3126567610194647,0.31804077725102464,0.3158694962334909,0.30136137296575394,0.29853674141013675
0.5150409048377868,0.4978328146400383,0.4979049368153325,0.47466510197398176,0.47303302117506374,0.4870416888778207,0.4993054011312066,0.5021134513457248,0.4766657180671684,0.46194967094732486,0.45089261262657443,0.4451547840110906,0.4367975692366655,0.4180410415607895,0.40583437290462954,0.40986324028881843,0.41382183822035656,0.42778166509513293,0.4203548428668249,0.41460624687671266,0.41323793480161536,0.4130664875685619,0.41689346768029756,0.4019832680474008,0.41517853189056697,0.4122660669647076,0.39999184934446924,0.4026387852039247,0.40043867480016093,0.38155930596176013,0.38819168858789344,0.3856599211989717,0.36794567049606275,0.3645232721487096
0.6107660738407181,0.5905282586384965,0.5907274376783455,0.5631350768417624,0.5613100671234305,0.5780020214127339,0.5925639883056536,0.5958563734257722,0.5657342528945524,0.5481709823991626,0.5351567777202876,0.5285001599292298,0.5185678974209329,0.49644746775560383,0.4819182908529226,0.48679042737237743,0.49138257317708967,0.507882134157326,0.4991864391614452,0.49230517322980955,0.49067796502787564,0.4904002208226486,0.4949664532176746,0.47739307484572713,0.4929393314142795,0.4894597335618396,0.4749806910995319,0.4780405080321332,0.47547884465961726,0.4532583790192095,0.46122407790634135,0.4583385052064929,0.4372681383546513,0.4332583102202434
0.7104267989269312,0.6870431787618759,0.6874074589276902,0.6552511903922327,0.6532527063982017,0.6727526760881586,0.6897012591894873,0.6934823554982092,0.6585003593101897,0.637947718442822,0.6229148142175728,0.6153348190134412,0.6037688146573171,0.5781685161667287,0.561201845489064,0.5670006812972291,0.5722106636662927,0.5913556383732773,0.5813818471001848,0.5732881178852259,0.5713788698051364,0.5709689276006213,0.576309263411529,0.5559895112832043,0.5739639528936286,0.5698710189384917,0.5531143358376349,0.5565829615991403,0.5536669023343994,0.5280336678309118,0.5374230573586185,0.5341881278042778,0.5095970028177632,0.5050133359689397
0.8143340146009601,0.7876772055095222,0.7882459359595727,0.751297383358225,0.7491458561533848,0.7715877564736779,0.7910162791019953,0.7952886432859873,0.7552498436350848,0.731556303814002,0.714436612027958,0.7059277663036294,0.6926637715744257,0.6634583059592254,0.643930504700048,0.6507469783623389,0.6565556081982662,0.6784594804176065,0.667199328883701,0.6578071797015783,0.6555907991160701,0.655022558149214,0.6611741690619948,0.6380186490644401,0.6585061512447421,0.6537508315950188,0.6346372776637681,0.6385097691150193,0.6352468685158777,0.6061247598060524,0.617032990840849,0.6134523080857697,0.585163244155189,0.5800221961313288
