  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
0.08979583577449707,0.0903222656368561,0.09176146083456928,0.08785533039275792,0.08554226802494286,0.08357007579010649,0.083758380211095,0.07720897123574987,0.07364734799837865,0.0662176598267258,0.06234949304219612,0.05816152815269853,0.054904484721913345,0.049552977349046415,0.05032148459480895,0.04858016664632285,0.04920191217592321,0.044829942678968976,0.04129806166740231,0.04059358522000907,0.03660733352576046,0.032982954224519426,0.029306987042685147,0.030019433165629928,0.02703440863591123,0.032484849201552396,0.032368402354099574,0.03212097217828899,0.03106229664581822,0.029965281710584577,0.025864627279718538
0.16623974911219538,0.16720995783080667,0.169912001361601,0.1627844548993626,0.15844659180352716,0.15481319414638428,0.15527594347863277,0.14332557335149204,0.13680206940782058,0.12293015339468814,0.11575342138837844,0.10801964545454046,0.10207634500778545,0.09212822586111967,0.09339875777116789,0.09022902078082348,0.09144853531788055,0.08329050957502902,0.0768211510540415,0.07555107864820663,0.06825908314643356,0.06142184349974453,0.054570184936614,0.055882657370878885,0.05020773067198722,0.06028240169991614,0.060108032959539405,0.05965967911562971,0.05759375165285294,0.05568447690464469,0.047986057490518645
0.23325913797576817,0.2345320217249883,0.23833889048427803,0.22839575066277534,0.22215937985931153,0.2170909483698441,0.21785326213550044,0.20127865787811883,0.19221227601914492,0.17262624312447516,0.16251084402047328,0.15170010834180053,0.14347843282377903,0.12950084020324654,0.13106782424782146,0.1266825699994442,0.12849623107006194,0.11701467206094074,0.1080471265116041,0.10630315749437831,0.09619093009733048,0.08648524428247874,0.07684183899555203,0.0786749478553958,0.07055009079990003,0.08465947268355475,0.08448086478323459,0.08385655580716167,0.08085517070014848,0.0783300417107475,0.06741783834740775
0.29392704486297727,0.29533572015414233,0.3001159639672621,0.2875679970708349,0.2794466202112219,0.27309545069047225,0.2741453916771025,0.2534461203657162,0.24211431314842907,0.217336712544278,0.20450814287314067,0.19095298544981698,0.18073625076881222,0.16314141418578315,0.1648458356716504,0.1593823464953698,0.16180431670678522,0.1473535269675484,0.13620660104484272,0.13404535792902,0.12144863464691173,0.10915403733249938,0.09700427810851087,0.09930320836278564,0.08891423072674542,0.10665669021329538,0.10652417495834116,0.10573260905385545,0.1018715945579293,0.098864243000481,0.08501836453632047
0.35061490280099195,0.35198713212167737,0.35763735818904707,0.34255971477020986,0.33249129117519827,0.3249498611589201,0.32625465616560656,0.3017267242388471,0.2882986972489042,0.2586903915552057,0.24326460117910415,0.22719158364070371,0.21516955625358025,0.1942442597673787,0.1959623786177212,0.18950103895032608,0.19255994906632273,0.17540262057420175,0.16230214426000156,0.15975426278251975,0.14489458654001797,0.1302314669699187,0.11577902809143961,0.11850774582141424,0.10599061335306054,0.12711105781761464,0.12707226130674557,0.12611053966872274,0.12146116310120217,0.1180607355699782,0.10147368169144248
0.405141053480767,0.40631102244411726,0.4127542714758054,0.3951278545734166,0.38300144646154854,0.37431551075742986,0.37583211806499806,0.34762335133749434,0.332186565254322,0.2979818161409683,0.2799914861463666,0.2615453000505351,0.2478383746058378,0.22376885144230135,0.2254035084409889,0.21798189108070792,0.22171777952307903,0.2020406609055463,0.1871410046727674,0.18421784429762325,0.1672300509626658,0.1503667894115947,0.13374844547759202,0.13688555822852794,0.122332065670678,0.14668864767494577,0.1467888973298629,0.145646193731461,0.14027113250887163,0.13653531633180901,0.1173271720755964
0.458899724091265,0.4597140248447562,0.4668969342922947,0.4466366815430305,0.43231065446317285,0.4224900136630239,0.4241717074150793,0.3923224224109023,0.37490283420797665,0.3362369543424041,0.31565096127658165,0.2949131764973716,0.2795907607362893,0.2524829688914185,0.2539569686364562,0.24558025126985128,0.25004211485921435,0.2279697547874156,0.2113704686110281,0.2080689858967643,0.18902212138313812,0.1700824407913834,0.15138055287631597,0.1549162665024618,0.13837994320355831,0.1659181270443576,0.16620085446056834,0.16486108588344595,0.158813036019043,0.15477729626281886,0.13300891868113918
0.5129665156576142,0.5132864434211208,0.521176148984045,0.4981500047776516,0.48146392327637627,0.4704907012541113,0.4722909350068671,0.43676324736645655,0.41734032976022584,0.3742712374644077,0.35100882712475334,0.3280122491926697,0.31110650273728746,0.2810022324789486,0.2822533435683529,0.2729018879560903,0.2781458953575455,0.25375220165474194,0.23551076807866725,0.2318169954450487,0.21073003301438417,0.1897999361653422,0.16905266737125102,0.17298651447993676,0.15448816655339023,0.18522101085495574,0.1857282157210145,0.18417187335683338,0.17749362679591735,0.17317772554370106,0.14886168866150068
0.5681816077318071,0.5678832476568642,0.5764644724147125,0.5505058301268928,0.5312878535146353,0.5191225865667449,0.5209970536711629,0.4816956597703552,0.46021329547882706,0.41273817251627615,0.38667909414520885,0.3614186292196524,0.3429346017676105,0.30982403850884027,0.31080123159033624,0.3004360057752713,0.30652429967184947,0.27984200120098773,0.2599835416527256,0.2558750214225922,0.23272853722805303,0.20986253283690548,0.18707202773179646,0.19141116505001654,0.17094377536249,0.2049372273915544,0.20570999995478612,0.2039153334265269,0.19664062134910038,0.19205319501289272,0.16516260202889654
