  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
0.15460519244862167,0.1514168212447544,0.15053105870507688,0.1476392223344166,0.1447156490693749,0.14829958254807799,0.1427645743139038,0.1358957613364021,0.13637532200538222,0.13635448131192815,0.1367612595452991,0.13899655950831336,0.1383587748287583,0.14211065640426984,0.13784284538230485,0.1407936130916871,0.1384635529600662,0.13957085536296543,0.13833889736393595,0.1356708179345328,0.13878676026765915,0.1433687129377157,0.14497868411843642,0.14726312828761295,0.14445220443862294,0.1505646607152239,0.15258685247717454,0.15738164056798462,0.16380263931615785
0.2842578864346663,0.27831294270486817,0.2768290533606302,0.27146199228846235,0.26637747896858277,0.2726999387213699,0.2620609478479345,0.24963367898236688,0.2502850373489207,0.24982287939865522,0.25072356569326454,0.254565965703014,0.2533727560648298,0.2601763763299232,0.25294192709556906,0.25830365877771305,0.2543133295415977,0.25615280812857744,0.2541343012074928,0.24923418597704727,0.25492825144496994,0.2632297351184728,0.2666456241247137,0.27082974060744774,0.26570006767881915,0.2764133150363625,0.2798680773637403,0.2882853308440756,0.3001978920324864
0.3960727193874529,0.3876491775710998,0.38587624350115135,0.37826173843114874,0.37155614256399944,0.3799420836471417,0.3645994212509236,0.3474465882902541,0.3480984057067252,0.346880209500935,0.3482364954406114,0.3532193153338759,0.3515590213973926,0.3610223591092962,0.35165523906296625,0.35908670097901046,0.35392474178489364,0.356250793253048,0.35374757765081855,0.34686782863017795,0.35468477354040123,0.36609486327853324,0.3713758253767421,0.3772124354477975,0.370039824371304,0.38431771819936167,0.38877973644658725,0.3999675662464664,0.4166956145669996
0.49535179125097906,0.48462719507559054,0.48287873016072236,0.4731286286124694,0.46519201530935894,0.4751007388340624,0.45540606694701635,0.4340307003322855,0.43460129792166635,0.4323821471754648,0.43409273523402603,0.43986060349040557,0.43781510149593117,0.4497389303894357,0.43877514143588486,0.4480624490835088,0.4420758967749565,0.44472456086060297,0.4419385008317667,0.433210703567827,0.44277737735719247,0.4568623173585998,0.4639824142458091,0.47131411468142975,0.46222191639773313,0.4793545952525042,0.4845145484536234,0.4978465349560541,0.5188989137268221
0.5861030578753967,0.573188611865677,0.5717796671348718,0.5599315827756137,0.5510517703480076,0.5620489613489885,0.538295986607593,0.5129694064968979,0.5134349785097037,0.5100150509289839,0.5119509436691481,0.5182271491364531,0.5158667232381591,0.5301748903023638,0.5179573854321369,0.5289713741465377,0.522399064098767,0.5252577363232402,0.522321252269308,0.5117959879189793,0.5228149326194289,0.5392685928701934,0.5481528556858977,0.5568834076649437,0.5458858030956131,0.5653906657665937,0.5710221530651356,0.5860329769552715,0.6110589709750012
0.6713829394592381,0.6563463217540143,0.6555972260490581,0.6416386802870722,0.632032600649129,0.643767830561631,0.6161901890408459,0.5870192268381933,0.5873923524316285,0.5826003537443432,0.5846243309734114,0.5911889196281499,0.5885710596192034,0.6052674736676081,0.5920123308394392,0.6046821078614462,0.5976821072296882,0.6006701758087183,0.5976678983201582,0.5853404863406151,0.5975805627084382,0.6161898241510988,0.6267387482191984,0.6368153918322147,0.6238478932807436,0.6454021043170739,0.6513383952620468,0.667678859766391,0.6964369265625101
0.7535390215631811,0.73642009543628,0.7366628863820046,0.7205453965072834,0.7103801192731687,0.7225685815393159,0.6913423966998755,0.6583159791713793,0.6586313081033544,0.6523134564537043,0.6542902136684263,0.6609648368781564,0.6581349785342098,0.6772768025209257,0.6631154306321466,0.6774115147928086,0.670082940553719,0.6731393229897418,0.67012347407437,0.6559507644609437,0.6692369397818534,0.6898568513666227,0.7019624782755607,0.7133647527586024,0.6983058882487698,0.7216996601976743,0.7278171237194779,0.745222102457101,0.7775568712875314
0.8343886539869223,0.815210473943945,0.8167960533763147,0.7984433873658607,0.7878504845078054,0.8002581864085413,0.7655071738505778,0.7285286270173813,0.7288335605292282,0.7208462323289897,0.7226470236514491,0.7292841488258237,0.7262772391360094,0.7479581450576884,0.7329644029037851,0.7488877470757892,0.7412876160605548,0.7443626889150801,0.7413639568972894,0.7252752897128979,0.7394788606679492,0.7620145425413969,0.7755705353965607,0.7883030911707278,0.7709896791414375,0.7960936577330571,0.80229986216303,0.8205651480260513,0.8563900895085239
0.9153528105729702,0.8941294200137795,0.8974345469359533,0.8767475551881324,0.8658331232490487,0.878264930953939,0.8400665742638292,0.7989758734005074,0.7993246955199905,0.7895294453175155,0.7910335563375106,0.7975085772901536,0.7943508632169928,0.8186906269716303,0.8028983357921626,0.8204730575156723,0.8126289679166865,0.8156793013995511,0.8127144662999958,0.7946187777268927,0.8096486673712089,0.8340420149345167,0.8489495326694341,0.8630374453677134,0.843275122404946,0.8700175114578983,0.8762426395096683,0.8952080496667989,0.9344922604458032
0.9975571995018262,0.9742992151572103,0.9797330183569675,0.9565924316155019,0.945444241007839,0.9577342673803336,0.9161261478064104,0.8707150418030543,0.8711654049334797,0.8594255110115452,0.8605199746419805,0.8667253068731441,0.8634360467183811,0.8905741708837844,0.8739884607093404,0.893256961897618,0.8851764194858425,0.8881613005141064,0.8852385239381855,0.8650288878606085,0.8808242522180412,0.9070441104676112,0.9232148145177804,0.9387004956790348,0.9162707259973544,0.9446212044928476,0.9508118389549076,0.9703487738666712,1.0131068430832169
