  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
0.055350686694131644,0.05427886815223418,0.05271745954903742,0.05027162425482849,0.04988747918431223,0.04880770793234987,0.048540611466049585,0.04661311535104256,0.046098447540138254,0.04484598004127549,0.04377540060765872,0.04027031013973932,0.03809907257503527,0.03993551785607362,0.03830453434645214,0.037063559977362964,0.03562358940697925,0.03400294618506258,0.03391284443798745,0.033246087279822964,0.033211693672012946,0.0326551788286336,0.031213312359515948,0.030627339095782018,0.029409650340079696,0.028387577184484487,0.028287042106058938
0.10968442426961829,0.10759088056375704,0.10473218389107194,0.0999314685729838,0.099242787082094,0.0972167267534773,0.09678736099800188,0.09289879459082201,0.09199524008354265,0.08951561025805568,0.08740209432843152,0.08063012627196281,0.07643149533515953,0.08000722537523941,0.0767363614155374,0.07420560873092619,0.07147699488772766,0.06823179823692722,0.06806956828887405,0.06675472689486667,0.06675325268970003,0.0655725527670338,0.06273472649306065,0.06164196825991745,0.05919750429411735,0.05722333983832234,0.05700822104939096
0.16416144260293772,0.1610430429340203,0.15704039882488774,0.1499234335186868,0.14900412586174483,0.14612886366140213,0.14565343868415637,0.13972258309708585,0.1385058475575604,0.13479545106176666,0.13164487572076844,0.12174504851488531,0.11558323119323106,0.1208419069383359,0.11591228458621357,0.11207846212482396,0.10814782336953715,0.10325585725806795,0.10303594487765909,0.10108216974611495,0.10115697810262048,0.09928449977595827,0.09505949767021507,0.09350181709490404,0.08981578241982113,0.0869349215706598,0.0866172499120541
0.2196240644056109,0.21544028214570027,0.21037516026777822,0.20094262294659337,0.1998629436075668,0.19620941717956486,0.19581050755537072,0.1877227283996029,0.1862353941606919,0.18127067846116468,0.177073547975575,0.16411468536944646,0.15599800240347583,0.1629123458416504,0.15629882637144682,0.15117005995727112,0.14607846035314456,0.13950448150997705,0.13923954904426084,0.13664876484600164,0.13682652562007822,0.13419626890789438,0.12856612488288754,0.12656041612770874,0.1216132594789506,0.11785247280799377,0.11746325858730883
0.27670097853984627,0.27138422994781686,0.2652916388897016,0.2535156050685113,0.252343235415177,0.247962887973956,0.24776641960595908,0.23738283127226084,0.23564602611284696,0.22938919463239402,0.2241248917738501,0.2081252861223988,0.19802225263570633,0.20658595187803785,0.19825918948099824,0.19185562932019753,0.18561160477809208,0.17731106302620073,0.17701295377581877,0.17378154745128072,0.17407719807900862,0.17062536274369702,0.163552356536724,0.1610988517743977,0.15486684119339755,0.15023858504968107,0.1498227806802821
0.33587514084396436,0.3293376202257069,0.3222227765302572,0.30805300021891524,0.3068536449675452,0.301782859788363,0.3019164266372022,0.2890798961037484,0.28710136859605373,0.27950408693085793,0.2731437515512696,0.2540847818094647,0.2419351041047831,0.2521571131141598,0.24208470894068035,0.23443237549392293,0.2270208729723644,0.2169426512907149,0.2166228911868497,0.21274300578472954,0.21316312871162443,0.20882825521744136,0.20025967806901496,0.19734751936486622,0.18980314881469562,0.18430874783581946,0.18392169141367298
0.39752976410353175,0.38966794739080324,0.38151720954372187,0.36488541813300823,0.3637231550616286,0.3579862500230007,0.3585782998037748,0.34311737577688695,0.3408971038478009,0.331902919745305,0.3244114140083226,0.3022470844369586,0.28796919645631813,0.29986966696447337,0.2880168157467549,0.279143643986423,0.2705321695631921,0.2586206515541237,0.2582906731246464,0.2537512193108228,0.2542963261633652,0.24901919825494861,0.23889059710739244,0.2355015458718296,0.22661384633683135,0.22024586879020475,0.21995078900409826
0.4619802391830683,0.4526777980579888,0.4434658113899995,0.4242886599075124,0.4232261688139606,0.41683742839375665,0.4180170085230597,0.39974844461633563,0.39728254302382254,0.38682845256598836,0.3781657038780332,0.352829359607007,0.33632556659794866,0.34993292152652616,0.3362627633360694,0.3261961215747419,0.3163389559872758,0.3025356081825925,0.3022068097807864,0.2969942639573516,0.29766032407095233,0.2913837548766076,0.2796211182833285,0.27573199295499384,0.2654667752177161,0.25821081456104317,0.2580770967960119
0.5294966193108737,0.518626237488843,0.5083205706698635,0.4865016648396945,0.48560040341778726,0.47856545500259207,0.48046231458576705,0.4591926218471637,0.4564760754698337,0.4444935124258942,0.43461542332365866,0.406024485549765,0.38718443916873413,0.40253325543573304,0.38700705450888206,0.37577224078193644,0.3646133071532506,0.3488579034667735,0.34854161425783825,0.34264065184530235,0.34342009807360496,0.336088667734095,0.32260986765244004,0.31819411422506483,0.30651415566300444,0.2983501688512067,0.29845216844341327
