  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
0.004480150913789196,0.004404233512069553,0.0043930514435830135,0.004326649901393734,0.004234463842561063,0.0037303292107353806,0.003972690783307982,0.003946841910019929,0.0036612813795624975,0.003822476495528326,0.003957486164338471,0.0038277236872566196,0.003569676183281328,0.003366491087195156,0.0035201253244965067,0.003771551822876162
0.0093621313110958,0.009205618432758298,0.009174482054772375,0.009040666130229337,0.008848850720060645,0.007799231041630589,0.008305921926273573,0.008253103191465832,0.007660066145631715,0.007994459403802487,0.008284590438858786,0.008008327575195779,0.0074677764486603855,0.0070415494904316825,0.007361024786117946,0.007891623249688152
0.014584285393416798,0.014342728912263299,0.014280552441866198,0.014079443953778376,0.013780792866773861,0.012149453969535685,0.012937266039096873,0.012855886593742372,0.011937036290660941,0.01245570866866285,0.012917443688044199,0.012480874322317254,0.011638853588639222,0.01097307421592491,0.011465983549839383,0.012297136006258685
0.02011596843780868,0.019784955204355574,0.019679176534492217,0.01941125831001005,0.01899847319077638,0.016751122238153986,0.017834093345241588,0.017721882037067878,0.016460120831648946,0.017173484821698778,0.01782040738539121,0.01721155293338174,0.016052464081384957,0.015132743704551928,0.01580402033242966,0.016952856460042437
0.0259497869929534,0.0255247832325147,0.025361811680161384,0.02502746752921852,0.024492877396721124,0.021594815332771793,0.02298593531737259,0.022839824778335856,0.021217673734936916,0.02213575082433756,0.022979199113877146,0.022187054964182835,0.02069712550154204,0.01951023785880795,0.02036347618425341,0.021844432992842288
0.03209588949646316,0.03157211904248959,0.03133753494605571,0.030936796685326198,0.03027211981496543,0.026686501145553407,0.02839891516755464,0.028214986287465327,0.026213469302133096,0.027346158346896313,0.028395794779429107,0.027409668342887855,0.025575834131536735,0.02410896280327552,0.025147301337371655,0.026973272375222547
0.038577821904164845,0.037950172102259185,0.03762876972486498,0.03716119949877087,0.036357339961438244,0.03204386871244494,0.03409173158538814,0.03386519445430771,0.03146307032717092,0.03282039049593661,0.034084689648375154,0.03289368196355468,0.030702776298872043,0.028942922209411564,0.03016962656437113,0.032352806961826054
0.04542956848796291,0.044692518061184516,0.044268252182980056,0.0437329102722084,0.042779781136876444,0.037693714001443106,0.04009280580174596,0.039818000578960774,0.03699123003409317,0.038583531627462836,0.04007019208672651,0.03866278636426976,0.03610094942282894,0.03403446050052749,0.03545330332648518,0.03800581015153987
0.05269348677294252,0.05184105057653182,0.05129692449543983,0.050692389248884195,0.04957875486327845,0.04367011491358917,0.04643829633646851,0.04610870279263509,0.042830069758119274,0.04466821171289927,0.04638449995180072,0.04474822833343962,0.04180047378949386,0.03941266680559115,0.04102817201023761,0.043962498839372935
0.06041891576145853,0.05944460242081692,0.05876252061487612,0.05808693933680598,0.05680027010848035,0.050013197964641126,0.05317076116609482,0.05277900939887694,0.04901783917752627,0.05111333508163283,0.05306636968455006,0.051187536354640295,0.04783742914461239,0.045112279983574415,0.0469298777628121,0.0502592269763803
0.06866129321122309,0.06755807219285972,0.0667186703074381,0.06596982754293994,0.0644961613024455,0.05676834945629366,0.06033830400635804,0.05987618141187612,0.05559811519916272,0.05796325108825194,0.060160236303376385,0.05802367895319452,0.05425309066687245,0.05117297473751566,0.053199099217576255,0.056937623959566974
0.07748165694210464,0.0762419325043095,0.07522439247500211,0.07439978683977881,0.0727235918310741,0.06398576213226756,0.06799408394317745,0.06745253537043559,0.06261933260675621,0.06526726017634228,0.06771567604084112,0.0653045530615628,0.061093470767704924,0.057638938771523984,0.05988108992599021,0.0640440691335771
0.0869464397008671,0.08556202967208942,0.08434388283947145,0.08344080769418866,0.08154484294410613,0.07172023654553696,0.0761960999715947,0.07556521916675847,0.07013456776771987,0.07307937661267697,0.07578713274914073,0.07308272551091036,0.06840909652076005,0.06455867420053966,0.06702545849692812,0.07162942200631114
