  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
0.01137306979890503,0.011953318818902808,0.012129787022575417,0.01144676710999411,0.010998510690018469,0.011108090112122092,0.011249569333637646
0.023452835463467773,0.024663524653948717,0.025033697716695096,0.023614858205747102,0.02270244152764447,0.0229368788840844,0.023209534040796266
0.03607025731119091,0.03794873648473875,0.03852566521277929,0.03632752273448438,0.034939793995857574,0.03531229226504556,0.035712369768016484
0.04918924390511501,0.05176611365632729,0.05255980937652634,0.04954052160877924,0.047666212284012646,0.04818609858353485,0.04871564489461385
0.06285758117681142,0.06616112326485338,0.06717967357921034,0.06329403962538391,0.06091890205860389,0.06159128486054434,0.06225775157949892
0.07717649488187323,0.08123587325688056,0.08248643129972863,0.07768262228952114,0.07478775687990075,0.07561382581811069,0.07642986195783504
0.0922822183773381,0.0971298021968041,0.09861942579362841,0.09283679855260395,0.08939766372603095,0.09037520413517329,0.09135856087221628
0.10833525031424218,0.11400832780859338,0.11574467808844721,0.10891223795653537,0.10489803206316035,0.1060219411966718,0.10719546053324978
0.12551452517824788,0.1320566086817761,0.134048530717782,0.12608375546924488,0.12145698161179344,0.1227196905134827,0.1241113707469943
0.14401472136681806,0.15147658936977743,0.1537346008982455,0.14454243602316036,0.13925853585070713,0.14065030126715228,0.14229344177590195
0.1640455850749752,0.17248616699619979,0.17502288002225336,0.16449478036045306,0.15850176832458393,0.16001082873491787,0.16194425988475097
0.18583256502495976,0.1953197449533543,0.19815024219511246,0.18616317710383004,0.1794012339467701,0.18101383653169323,0.18328224134974894
0.2096183221812801,0.220229716854791,0.22337190177237604,0.20978726794446906,0.2021882682199884,0.20388857742035774,0.20654291195173313
0.23566485098265155,0.24748860253026794,0.2509635385936505,0.23562594179321417,0.22711289921387812,0.22888279724859595,0.2319808161063009
0.2642560585669693,0.27739167223836075,0.28122392470655483,0.26395980118542556,0.2544462211983598,0.25626500796488194,0.2598719019822754
0.29570071851486424,0.3102599694060068,0.31447796070805206,0.29509401600237917,0.28448314596292534,0.28632714381114843,0.29051629723429745
0.3303357633243898,0.34644369061120783,0.35108007931382684,0.3293615234118721,0.31754549350369116,0.31938755747468495,0.3242414334583198
0.3685299076578029,0.3863259133356361,0.39141800500518037,0.3671265656862992,0.3539854113324049,0.3557943445047447,0.36140550757448026
0.41068761563096984,0.4303266815349429,0.4359168800213999,0.4087885733129242,0.39418913228678976,0.39592900021332733,0.4024012885946293
0.4572534390744408,0.478907477367273,0.4850437839671138,0.45478642125496666,0.4385810942854569,0.440210432918808,0.4476602923432139
0.5087167638936192,0.5325761137407926,0.5393126817907773,0.5056030913773104,0.48762845594053905,0.48909936246524904,0.49765735734068395
0.5656170100543662,0.5918920949303607,0.5992898479421398,0.5617707823478122,0.5418460493003214,0.5431031431325111,0.5529156636108646
0.6285493335416765,0.6574724985995705,0.6655998207911185,0.6238765235682715,0.6018018168156803,0.6027810599660333,0.614012243073778
0.6981708978209724,0.7299984378993508,0.7389319420050534,0.6925683446286318,0.6681227939994319,0.6687501509433461,0.6815840370169619
0.7752077720838978,0.8102221637989506,0.8200475522735319,0.7685620596003124,0.741501692605228,0.7416916013896896,0.7563345630428229
0.8604625240985089,0.8989749023463072,0.9097879266695417,0.8526487518284365,0.8227041509495534,0.8223578025518555,0.8390412629650047
0.9548226073502541,0.9971754808000381,1.0090830099533614,0.9457030196296918,0.9125767382667078,0.9115801233615833,0.9305635948151563
1.059269601357061,1.1058398499209219,1.118961061888018,1.0486920826826236,1.0120557831985673,1.0102774827467713,1.0318519743770223
1.174889451406422,1.2260916412527543,1.2405592949388302,1.1626858308053352,1.1221771493543322,1.1194658501559578,1.1439576390257826
1.3020106571841537,1.358271595110174,1.3741927045691105,1.288002820362716,1.2432704331991973,1.239441283140073,1.2671871077902634
1.440999038089376,1.5027584317978895,1.5202105993258008,1.4249961644012807,1.3757004427776713,1.3705307966115319,1.401880639244807
1.5931575800088122,1.6608990707760776,1.6799697085282776,1.5749470396652205,1.5207111325276808,1.5139473578910532,1.5492964737134596
1.759901762870597,1.8341568507230077,1.8549436525080418,1.7392482906964504,1.6796557854960676,1.6710095046522215,1.7108021985067154
1.9427734739300662,2.02412580700439,2.0467372582018784,1.9194179767457409,1.8540101958360669,1.8431539950969948,1.8878880401516809
2.143455783415715,2.2325458381158234,2.257101762061465,2.117113804013355,2.0453867368732426,2.0319492975897715,2.082181019951057
