  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
0.00893173745484878,0.00933307471267886,0.007559385227179385,0.007877168728520685,0.007519396492585628,0.007648808494980759,0.006915090837997526,0.006534124306280971,0.0067620571143234285,0.00680714835019491,0.0065316917050039225,0.006494823795578754
0.017845789291564607,0.018648615212507304,0.01512027933828249,0.015763784812987045,0.015056951928819229,0.015306385851691383,0.013834363730046845,0.01307280028131703,0.013531191628829996,0.013633386538074686,0.013072849972815057,0.012996759430995913
0.02674513021709964,0.027947469895524744,0.022679354818162425,0.02365097209061392,0.022600284953909873,0.02296502889011958,0.020751655172603523,0.01961150294358956,0.020301987811312178,0.020467130639845153,0.01961561808421012,0.01949844927159665
0.035726122132330514,0.037327446733599334,0.030314109280372932,0.031613851930311986,0.030216233209510224,0.03069596733378637,0.0277326830364129,0.02621402551613226,0.027139587827131433,0.027369499188761436,0.026221369078828112,0.026062326732718338
0.044928877366613065,0.04693186144591056,0.038140738513393585,0.03976814797877203,0.03801069494819523,0.03860904905370481,0.034878515072865705,0.03297768381249568,0.034143687895686406,0.034437284969540446,0.03298527381547964,0.03278462058820395
0.0545128823529834,0.05692420878159266,0.046293309372335445,0.048248532774129986,0.046108328763091046,0.04683241992837184,0.04230716296245393,0.040015851995272286,0.04143046767761758,0.04178435096982857,0.040018579697387695,0.03977747746834893
0.06464606551527417,0.06747674257288878,0.05491430765472932,0.0571986431331699,0.0546430145556745,0.055503034456093656,0.05014500407631839,0.047449874106658935,0.049124211833709075,0.04953295130116895,0.04744040925230551,0.04716076437285255
0.07550092865349213,0.0787663677544584,0.06415119620503029,0.06676729505683938,0.0637540946053985,0.06476297649025078,0.058523483631039125,0.05540600186763584,0.05735412167827439,0.057810352474409576,0.055374630641545276,0.05505899609562546
0.08725432752153137,0.09097431307829772,0.07415610720757738,0.07710795146695684,0.07358568672161807,0.07475886014034848,0.06757862396426176,0.06401499882219923,0.06625387595811698,0.06674825624354913,0.06394940202081634,0.06360094649616246
0.10008910086914771,0.10428772059232298,0.08508714733959886,0.08837987485799753,0.08428761425872108,0.08564284443665157,0.07745201219809333,0.07341314636269483,0.07596263359439126,0.0764836893269896,0.07329811215804188,0.07292065129301689
0.11419661904790582,0.11890218879754336,0.09711052748408482,0.10075014616009582,0.09601718423288978,0.09757448799060904,0.0882925653659864,0.0837439868943372,0.08662679137546732,0.08716065943741848,0.08356104901026055,0.0831591310272042
0.1297797927442114,0.13502479151473337,0.11040312445502147,0.11439613739319554,0.10894142049116848,0.1107230491759634,0.10025871608592873,0.09516046723353991,0.098402148243775,0.09893222195607934,0.09488745875128593,0.09446649803603953
0.14705633282463323,0.15287735332700533,0.12515529434056463,0.12950824458558427,0.12323956330474564,0.12527004331604427,0.11352084920955297,0.10782732355632117,0.1114563117071224,0.11196278818470591,0.10743783635425166,0.10700429104484342
0.1662621850312512,0.1726998997249528,0.14157387000467408,0.1462928045148002,0.13910575735147346,0.1414119800964383,0.1282639213255616,0.12192364558746824,0.12597128119910153,0.12643060658297006,0.12138638483877678,0.12094797710662844
0.18765513256343713,0.19475427176176385,0.15988533524745085,0.1649751813286593,0.1567519098383902,0.15936326423988026,0.14469024996347407,0.13764560978047702,0.14214619672213763,0.14253040229523486,0.13692363167506497,0.1364896117020169
0.21151859580847618,0.2193279324886226,0.180339199894005,0.1858030423482563,0.1764107328230362,0.17935927486921321,0.16302248910859093,0.15520939949575174,0.16020027005045567,0.16047618938205177,0.15425921858551148,0.1538406751659106
