  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
1.4460237489751957,1.4355448795834327,1.4298849157667557,1.4190565070165058,1.4154732856367653,1.4088443513759694,1.4043727066283263,1.4023319710512037,1.397029060023416,1.4004105986722064,1.392986908800058,1.3988634818521015,1.3944716650952804,1.3927958590204856,1.3835242100058562,1.3745804147607847,1.355084385431391,1.3520543268966732,1.352743675074983,1.3391118218154028,1.3412901802862112,1.3370518931491602,1.3406846175780665,1.3387661700192837,1.3396898911945767,1.3268918219210502,1.3276346462888082,1.313004358436503,1.317880400193021,1.317229560381051,1.3148247027222326,1.318031094662169,1.3037316304332012,1.3157539240195746,1.3436501995457513,1.3258248509475425,1.3194978395967614,1.324537779063968,1.335856307947477,1.3328058336980124,1.3415361352278175,1.335057196209809,1.3324052073565291,1.3472842978077681,1.3376726272664967,1.3278881818298462,1.3274534839587009
2.4279258525420118,2.4120349667513405,2.398602704541261,2.3794284342888843,2.3777831096111206,2.3706933191763855,2.3664622781367037,2.3610945956524265,2.3552610968330696,2.3567469935731964,2.3440015514264365,2.3516060145777598,2.346045037806266,2.33961187210783,2.32025110172209,2.3066537047075997,2.2794680694726424,2.269929765548955,2.270660102476594,2.247582242526371,2.249972623080276,2.2408175128474976,2.243892848527077,2.239556754600686,2.24009438989321,2.2155520197612346,2.215200988076151,2.195569489180013,2.2015494695666584,2.1996076446632884,2.1935945747658305,2.195439132685385,2.1707284582714093,2.1882797147690654,2.2255646366265562,2.197636609369693,2.1878483140297043,2.194859981687779,2.20853488476012,2.2033175006833146,2.216301990157042,2.208119439556025,2.2046443284140222,2.223919125891974,2.2127261280951944,2.1970308745486817,2.194580910021539
3.183269993630244,3.162146971970994,3.1388454740017844,3.1117214805279536,3.114379458808289,3.109773435822717,3.1076473508007325,3.0971513900798167,3.0927717866137745,3.090574018583167,3.072703054097598,3.079983329217726,3.0738235916944605,3.0580624096550992,3.0270688970659987,3.0099259155115545,2.9816257106157655,2.963595382984054,2.96510605919328,2.9339931318480685,2.935742437740556,2.9218287180024167,2.9212308289132323,2.9135489631735076,2.912517890463784,2.8762127913418736,2.8751425908877,2.853242933122877,2.8586393138128185,2.8536982512992433,2.8432690027946106,2.840765821715962,2.805853013132411,2.825873579679201,2.8640606829156554,2.8276130046691637,2.815494093887412,2.8207512559047663,2.832292053638184,2.8253878546610625,2.8400862077069,2.83153344966948,2.8289466635350564,2.847951954731294,2.836859109883862,2.816907717840606,2.811403216452842
3.8268428211064203,3.799255844274434,3.764398206184717,3.728809133493977,3.7370067128650177,3.736502763051097,3.7375287441902776,3.7201505693950514,3.7181901392525614,3.711812865089011,3.6883080667307993,3.6941720264310662,3.6871920466502357,3.65813772440365,3.6142787477461957,3.5936023923617926,3.5681331290782254,3.5404396703753673,3.5436883856799213,3.505151710821722,3.505775800677133,3.4875095342852394,3.4809492392636825,3.4691096138051396,3.4656716625879236,3.417145249488244,3.4163262598663877,3.3924667649566027,3.396424271296725,3.3868010823466306,3.371517406592523,3.3626368292750803,3.3165664567824096,3.337648142514204,3.372998218113354,3.3274896271209995,3.3135941019818262,3.313810949488793,3.3211035163207954,3.312788262553284,3.327700242076908,3.31890054999613,3.3184462707918536,3.335166627319671,3.3236584899316064,3.3001375516652414,3.290876143876878
4.415114858218082,4.379582912652287,4.331894367632154,4.28692016205197,4.301529456225336,4.306239342657093,4.311346284459547,4.285506472765172,4.286605083944833,4.275976838668133,4.246094406174461,4.249914976361131,4.241787327549757,4.19644487796479,4.138988727713791,4.114492417462611,4.094461082704875,4.056361524366212,4.062167762549037,4.016750134766314,4.015836435912766,3.993681342933362,3.9794420078548924,3.962852039294997,3.9564991347651226,3.8950985208719855,3.895579876233554,3.869392003261442,3.8713724740624347,3.8556872686778956,3.835408369430137,3.8186948383551647,3.7602800096684934,3.781826036096037,3.8128362963184506,3.757125797640583,3.741882290912915,3.7344126297543077,3.736598019572802,3.727051307155808,3.741251403009022,3.731993681982428,3.734460923016335,3.748077476164923,3.7350730492025686,3.708265751194391,3.69476250237349
4.976525708180672,4.931645317828424,4.870171289593086,4.814707833565224,4.836510778224624,4.847385645993905,4.857592681349914,4.8218731521979095,4.82660524253825,4.811753247748657,4.774685538737348,4.776078222502802,4.766588231702255,4.702786059681987,4.631438650169244,4.602814206786903,4.5901435251762805,4.54111197649676,4.55009239363595,4.498503945885284,4.495601449033234,4.4700313203415245,4.446770806675358,4.425026799073813,4.415509445048599,4.340480314198329,4.343266433339761,4.314335287157771,4.313909514008062,4.291085863424809,4.265897917950582,4.240237249342494,4.168359517299422,4.1901840017287455,4.216395373783163,4.149267053379907,4.133140601623297,4.115883944563248,4.112761238488122,4.102123141144399,4.1150125169901886,4.105063128001899,4.110889405416276,4.121114740892447,4.105542580253361,4.07558018642978,4.057493821765418
5.5258312838878085,5.4703260786546295,5.394339595492102,5.32719529501065,5.356973531249995,5.374943969960814,5.39140107296258,5.344499081277056,5.353462980781458,5.33440255650949,5.2893331216507455,5.288050680281241,5.277140117122858,5.193294807126521,5.108090043565328,5.075085645254089,5.071353219013303,5.010967955440833,5.023562598298647,4.966731399692505,4.961316437515448,4.9328127671968325,4.89942422622564,4.872256060232224,4.859513080290256,4.770034201503435,4.776084836094634,4.744139963676154,4.740905187834792,4.710098020915359,4.680258182558544,4.644735776638019,4.558408125337047,4.580541820006208,4.6019752594000325,4.5222829954294035,4.505823445269531,4.477069763208667,4.468780744262282,4.457180344647805,4.4683502971121545,4.457542340436412,4.466917230907616,4.47369242173191,4.454646840469328,4.421618066987496,4.398703261216246
6.070974097452614,6.0036678734458775,5.912598315906427,5.832536105412847,5.8710956041909075,5.897124030656249,5.921103050095625,5.861787128059703,5.875629920132279,5.852335456730019,5.798450968274276,5.79432989413027,5.782082618442212,5.676999631593745,5.578205213615838,5.540633521488254,5.547251693145223,5.4751363525307015,5.491653122200027,5.4307143744392965,5.42218512702724,5.391245401951412,5.346764022737814,5.313987889762345,5.2980922946599245,5.193288732730105,5.203546593515336,5.168491850942265,5.1620396401535045,5.122560653282443,5.08845604383223,5.042270246146794,4.940622309888802,4.9632161414160105,4.980108904407217,4.886789727071528,4.870639103971068,4.828929804094676,4.815794815259959,4.803363923382204,4.8125179466556105,4.800760465814546,4.813705187621692,4.8170631365825844,4.793809927494193,4.757806469228388,4.729881968504702
6.616419112110308,6.536198254414999,6.429581326407526,6.3353362886761175,6.3835110197053355,6.418607957446113,6.4514842647984825,6.378560423794347,6.397980210661244,6.3703845186545935,6.30687248444535,6.299803477109629,6.2864174188360575,6.159148863331894,6.0471985693548,6.004924768000896,6.023238139316757,5.939032027792736,5.959686461804273,5.8959570535021175,5.8836375416684294,5.8507834251390625,5.794325347701268,5.755810482170428,5.736931644165471,5.6158804638235065,5.6312969003240045,5.593189713767105,5.583093542512708,5.534352932938828,5.496471795289784,5.438880669216543,5.321126136670751,5.3444019011933435,5.3570864942697325,5.2491372169529935,5.234024516832832,5.178047657203395,5.160482115391649,5.147361462021683,5.154269103063568,5.141532753095017,5.157955082407036,5.1579600924071585,5.129899093916498,5.091032964946705,5.057959882969925
7.1648022746027475,7.07058531501615,6.948029093479044,6.8383150744094365,6.896965254132386,6.942191652246785,6.985428129195627,6.897716042772579,6.9234575404573775,6.891459236947024,6.817502249700235,6.807412607643563,6.7931732592504686,6.642923736768804,6.5183723018764645,6.471299583856306,6.502638982276514,6.405982654633305,6.430928075289144,6.365882350396847,6.349028470637423,6.314811510544406,6.245534123805372,6.2011814247734955,6.179559897988217,6.041293179451629,6.062845825179291,6.021866707035056,6.007677022356102,5.949142668237371,5.9080545552686115,5.838342914439817,5.703749105506862,5.727973469111854,5.736824078851738,5.613273936088365,5.600007792751221,5.528525105315401,5.506998646258186,5.493340424873375,5.497809064716972,5.484108798224453,5.5038388146398844,5.500560933801163,5.467184609574187,5.425593443870112,5.387260382545611
7.717763389283368,7.608479862228252,7.469641931135062,7.343153205626691,7.413163011420918,7.469627854292179,7.524763367431109,7.421080176384331,7.453929331117494,7.417401033424723,7.332171161887981,7.319013603090253,7.3042730139691585,7.130339548569411,6.993833624954858,6.941891277235543,6.987604183616313,6.878132784168994,6.9074815953146125,6.842732490227467,6.820537470748375,6.785542536318415,6.702618640537255,6.652347646012085,6.628278855993306,6.471785536228413,6.500488924139841,6.456914525642406,6.438156566476215,6.369326925565369,6.325669360668172,6.243128117382213,6.090992578755766,6.116462986770685,6.121873474058869,5.981761953007573,5.971224490034327,5.883022670507776,5.858040501476599,5.844009253393235,5.845866378985156,5.8312473946309575,5.854059881945314,5.847564951816224,5.808424699126759,5.764272237146913,5.720585110705213
8.276378348010535,8.15095501114488,7.995526969266406,7.8509377544034304,7.933213696063625,8.002070586332001,8.070712347212524,7.949861763115606,7.990641170370991,7.949436318186086,7.8520905770437635,7.835835832126356,7.820997179164745,7.622731523989028,7.474991259058997,7.418126082883337,7.479594094478966,7.356934499791059,7.390772719742732,7.328058352944918,7.299656948903393,7.264504138164352,7.16710499847728,7.110846224752558,7.084670060627847,6.908897051933781,6.945808559671177,6.89999119149372,6.876163792105384,6.796550395617857,6.751020101853012,6.654933132528835,6.484566983617573,6.51160391069714,6.513980277688897,6.356341164753138,6.34948373604335,6.243342635215406,6.215438204282193,6.2012110392464725,6.2002929362277746,6.184820788975834,6.2104488599762115,6.200795518856767,6.155477249550501,6.108952175252381,6.059827320900611
8.841390666116634,8.698742734117886,8.526439566650962,8.362402686163438,8.457872694959086,8.540316740230892,8.624135487849568,8.484900415897604,8.53446591460478,8.488423863526098,8.378100790776355,8.358732558435864,8.344239250134041,8.121024334709418,7.9628317175676315,7.9010022189624545,7.979651271904747,7.84342099196453,7.881817984972608,7.822992683574421,7.787464109797758,7.752809783398899,7.6400938693474725,7.577784423584606,7.549878665814418,7.353731380119511,7.399954507092911,7.352307649410221,7.322882380288807,7.2319986548873425,7.185345995779851,7.074981609962025,6.885698081148128,6.914640805823569,6.91440004683797,6.7382504429332375,6.73609108871755,6.610763115082558,6.580496351739551,6.5662629694199195,6.562407424739783,6.54616163835623,6.574304762984867,6.561544388204511,6.509651790081463,6.460966251403908,6.4063258408197346
9.413340051061422,9.252365617242035,9.062918296470963,8.87806359959993,8.987676628225799,9.084942005393051,9.185669098295424,9.026806552582572,9.086044892745145,9.034994504487962,8.91081162698654,8.888323091405098,8.874651261474366,8.625886391115355,8.458077849692668,8.391250434349292,8.488556944667291,8.338363756378893,8.381378666938744,8.328407338075465,8.284777134865536,8.251314533049921,8.122419900794492,8.054001022117129,8.024777247440325,7.807119603668003,7.863805922647861,7.814794398940217,7.779214821875389,7.676568942840981,7.629594624188135,7.504199867987518,7.295306474942496,7.326510900601511,7.3240824751613545,7.128415241952051,7.132037497749128,6.986234203580889,6.954192357583719,6.9401550780901635,6.933196672243702,6.916266849939175,6.946595388763161,6.930773178915938,6.871916536543858,6.821304860519445,6.761073917584483
9.992636574643335,9.812212996873841,9.605363258660645,9.398296062790847,9.523022009090209,9.636380219376102,9.755806005112547,9.576043502121216,9.645870875430164,9.589632948956169,9.450684896330293,9.425076300036622,9.412729726265681,9.137821180824615,8.961282859888009,8.889429385429986,9.0069240855548,8.842365919098267,8.890051903112923,8.84500681866574,8.792247880293665,8.760707599038184,8.614746614632613,8.54016232550546,8.51006341054427,8.269717400198186,8.338067973786664,8.288201512555005,8.24588247093923,8.130972733630022,8.084526101850862,7.9433228109721,7.714115961206174,7.747953665780243,7.743781881012634,7.527560303091697,7.538113023428912,7.37049618971081,7.337295766641702,7.323669645703173,7.313436720089424,7.295920330688453,7.3280779013842015,7.309234298404964,7.243023081601092,7.190740843669622,7.124845371372755
10.579605222935383,10.37858669778443,10.154083307013668,9.9233829677414,10.064212771300625,10.194971481696244,10.334944511736943,10.13297741598845,10.214338643099948,10.152727499241237,9.99808456990934,9.96936152004908,9.958868255899684,9.657223199060677,9.472887963122453,9.395984182902858,9.535254680259307,9.355919532399419,9.408326477461639,9.373385853763109,9.3104188024501,9.281569283147457,9.117624854578219,9.036821239548708,9.006319916281527,8.742064814240296,8.823331499830491,8.773160673832486,8.723487574666816,8.595799309263967,8.55077778150996,8.392959714701892,8.142720903399514,8.179578943212823,8.174125504792437,7.9362793280613175,7.954977263676275,7.764152739693666,7.730441809904549,7.717454857510729,7.703767568079948,7.685768802218281,7.719373308079031,7.697545418882158,7.623583325592964,7.569906784322376,7.498272648210954
11.174513659822708,10.951729510721698,10.709325563818409,10.453544202027429,10.611490042403172,10.760992391305791,10.923419212969026,10.697908697707913,10.79177689321509,10.724601365678916,10.553308397999611,10.521480683465676,10.513390873924287,10.184413333053987,9.993258899557546,9.911283469004772,10.073976102565915,9.879441925786272,9.936618199238083,9.91406602450553,9.839759106164035,9.814407213416253,9.63152999488133,9.544454831191908,9.514052922856298,9.224624214914012,9.32011105291301,9.27022486981626,9.212552951773212,9.071556405154372,9.028905705687087,8.853636344330372,8.581629374149479,8.62191055744209,8.615657002771941,8.355079300442629,8.383204227282164,8.167717428497152,8.134177986324094,8.12207148455439,8.104740570607374,8.08636984062246,8.12101367295214,8.0962365667309,8.014118129839968,7.9593439859458295,7.881896304479421
11.77759017924536,11.53184357451045,11.271294535379612,10.988955913913308,11.165051459109556,11.334675715763346,11.521521067988948,11.271092471794793,11.378469058367697,11.305533073187371,11.11660851944014,11.081689284460932,11.076573806696867,10.719661937302675,10.522709778194308,10.435643638055684,10.623464985460275,10.413299490987743,10.475293020612582,10.467519863429459,10.380688440161181,10.359680163515613,10.156886383719822,10.063488964752686,10.033717113693298,9.717805215736243,9.828869977367015,9.77989461707085,9.713548173460405,9.558696950651552,9.519411924706658,9.325822676380776,9.03129154032083,9.075414989876709,9.068864910084233,8.784409452168795,8.823311745141346,8.581644098880373,8.548994346774741,8.53802325101179,8.516849227839236,8.498223086832375,8.533472805650895,8.505780645787194,8.415088820236978,8.35953424828368,8.276197113792678
12.389035662911798,12.119102599291576,11.840164859410356,11.5297633888432,11.725064069369706,11.916223559326884,12.129510856582295,11.852752296210214,11.974667268019818,11.895770142629736,11.688205273956738,11.650210444171604,11.648660118917158,11.26320428661288,11.061519065135961,10.969345055914019,11.184063280266592,10.957823700566502,11.024682618682625,11.034187137135394,10.933592892350934,10.917814172634039,10.694083856622171,10.594314926201152,10.565732643087145,10.221981455200353,10.35003736226135,10.302635705253536,10.226907271013848,10.057637137103072,10.022762982269754,9.809951627732078,9.49211881268808,9.540520709516178,9.534201771890055,9.224680674294945,9.27578120094471,9.006347135295352,8.975343666838752,8.965777079342974,8.94054973370475,8.921790992678725,8.95718668198129,8.92661370872965,8.826918075616545,8.770920970415442,8.681617384654128
13.009031756063873,12.713660194273647,12.416090010446219,12.076089859792573,12.291673159772664,12.505816388118964,12.747628417439861,12.443089564750142,12.580601920549103,12.495538481724278,12.26829667368087,12.227244560769222,12.229869756420783,11.815251169988965,11.609940567176109,11.512643193002035,11.756089348422293,11.513322144349274,11.58509516118441,11.614486158613413,11.498836054186604,11.489213738416929,11.243489173787136,11.13730091831492,11.110496878263655,10.737502228850827,10.884019831937799,10.83889154621679,10.753041026168376,10.568768916706448,10.539402719450747,10.306431993277986,9.964497063434662,10.017631493151537,10.01209728061637,9.676278840157403,9.74107113741686,9.442215338000638,9.413655229965842,9.405776929981172,9.376274934710032,9.357512955914936,9.392567357115606,9.359148713514259,9.250004057989539,9.193923462807987,9.098575397043144
13.637746585699453,13.315655688953292,12.999208396538243,12.628042686471836,12.86500844724744,13.103619370545276,13.376099151710097,13.042290114014822,13.196488416242616,13.105048993552417,12.857065060160439,12.812976092401902,12.820406604092067,12.375996281454176,12.168211117939176,12.065776420092195,12.339845778555597,12.080086306573284,12.156822882151186,12.208821823739452,12.076766849670024,12.074269759370654,11.8054541051324,11.692800181929327,11.668392713322302,11.264700705711444,11.431209902523744,11.389091933670276,11.292345673335102,11.092468816883738,11.06976131694343,10.815657560811845,10.448795912021533,10.507135777974229,10.502967501278752,10.139574108004329,10.219626785433258,9.889621556768407,9.864344399272857,9.85845342257745,9.824444070670571,9.80581509533078,9.840012596071082,9.803785055949742,9.684730187776141,9.628946856415965,9.527475392011528
14.275338847643756,13.925218275566719,13.589647700735199,13.185717757628622,13.445188482559349,13.709786889926981,14.015138658374639,13.650528922589157,13.822531935880225,13.724502282522852,13.454681834946182,13.407578378763413,13.420463497024173,12.945621473434354,12.736556059867219,12.628971530874347,12.93562496684881,12.658397145958812,12.740147550080456,12.817591404669843,12.667725183801714,12.673365289057132,12.380321261190101,12.261156846990463,12.239794540511985,11.803899842636135,11.991992000446231,11.95365935256276,11.845209149261853,11.629104270621287,11.61426179948841,11.338013641233065,10.945375371408005,11.00941334021337,11.007221452310732,10.61492755877214,10.711886907659652,10.348929550109332,10.327819443156692,10.324230701588235,10.285469657235607,10.267117196093722,10.29991270573289,10.260915290032322,10.131472007638717,10.076389082509321,9.96871458934355
