  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
0.0645761864597105,0.07115655510143785,0.07314086881084628,0.07384588957865953,0.07391447994181741,0.07283035718857264,0.07075566702940361,0.07275511885824468,0.0715817921570856,0.07258666390431268,0.07099500873492316,0.07028413659869026,0.06677878162703031,0.07045677211685845,0.0691368333733213,0.06916342748697027,0.06748852676867015,0.06838446334505693,0.0701580696633114,0.06879569974274403,0.06783370026353161,0.06834809728315291,0.06797434168980898,0.06571845466080142,0.0665378102925496,0.06588548952478435,0.06490317291273373,0.0649280183369866,0.06235216736359031,0.06028301589454592,0.06187257451359106,0.060795866883891846,0.059668710769698693,0.05931668259739774,0.05835833652034661,0.05895943531167378,0.05811634367944332,0.05685543837109684,0.05463832427588853,0.05435896174463006,0.05330485316061435,0.05204965156481366
0.13725869164880256,0.15121103470301106,0.15540138443197715,0.1568568950675138,0.1569459241892141,0.15475150949488842,0.1503502839467596,0.1545724050895977,0.15203187504679103,0.15413893464329287,0.15083731494660435,0.1494788701591035,0.1420706190952519,0.14979702761411823,0.14701731182744995,0.1470479448677994,0.14353371326018485,0.14545257454138075,0.14931172913946322,0.14648699077546296,0.14446712394056122,0.14557514365121343,0.14480208528121125,0.13998693367312587,0.14179786815756182,0.14046264623129567,0.1383976461602168,0.13839756612923157,0.13303562126177554,0.1286563260887396,0.13207649373624852,0.12989343572435047,0.12753620152340547,0.12683744190216484,0.12492963904852333,0.12621713615841107,0.1244520808863955,0.12174417029188864,0.11705360173108864,0.11651986437995798,0.11426190599009106,0.11166875791518781
0.21611953236045453,0.238141877255376,0.24472667921207134,0.2469249302794192,0.2469533646911135,0.24364896328094937,0.23673671576204244,0.24335540356342683,0.23929073159906808,0.24253439479653288,0.2374630637303617,0.23560073311252608,0.22392202184491905,0.23595124193828051,0.231618932514784,0.2315998921650177,0.22612032475734922,0.22916842283783126,0.23534863838567308,0.2309865107901157,0.22781665418017077,0.22955986309624107,0.22836501840528078,0.22072660648323777,0.22370600431731227,0.22168680848454642,0.2184547469785532,0.21838454987264339,0.21011488975915468,0.20322498716113718,0.20872429030331952,0.20547343597412304,0.20178976899351767,0.2007450475357172,0.19793592993312598,0.19999574187775393,0.19725864174741783,0.1929504954721894,0.18558890206128253,0.18484355015566575,0.181257342252239,0.1772964756563863
0.299911996404276,0.33065184530265673,0.3398012775330617,0.34271671819890137,0.34259384948116556,0.33818314810558436,0.3286122143932004,0.3377814156859429,0.33205819573969025,0.3364425161599623,0.32957512682616796,0.32737666493070827,0.3110720772508161,0.32760733172847967,0.3216515171112878,0.3215242614643632,0.31397152084879787,0.31823872886656046,0.3269328580550666,0.32096442911404477,0.3165620439913017,0.31897074091819644,0.3173335714540466,0.3066324546315957,0.3109519758727409,0.30826004615345326,0.30378966692014303,0.303604973404366,0.2923467268894797,0.2827745572793896,0.2905946060691258,0.2863389550225728,0.281235746473052,0.2798462850588511,0.2761922401875387,0.2791082108358479,0.2753670767678919,0.2693281978333666,0.25913590015150045,0.2582292767188416,0.25320998934875927,0.2478778818170898
0.38784782141284896,0.4279321603070064,0.43980844905129013,0.4434161614859024,0.44305270884655346,0.437531399943737,0.4251722119344856,0.4370432917563899,0.4295400525914652,0.43505620615346907,0.42638561182296175,0.42401515249654054,0.4027288053877883,0.423959187395592,0.41631685064742796,0.4160306308100732,0.40630297305720897,0.41186670299146433,0.42324595687324607,0.41559835408691875,0.4098917469000543,0.4129988356606431,0.4109002110553123,0.39691034915944706,0.40273326669213727,0.39938300324114046,0.3936133674162672,0.39326842314275773,0.3789546523995626,0.3665484118117315,0.3769187709248438,0.37172233935450316,0.3651073022921287,0.36337735540318844,0.35892727506253985,0.36278049312256533,0.3580145616302528,0.35013005992564183,0.3369709922111637,0.33595580099436195,0.3294138352913015,0.32271737183753346
0.4794433408601719,0.5294986420667086,0.5442627339817641,0.5485471651478588,0.5478597809620094,0.5412106721216225,0.5259406564445915,0.5406721400870793,0.5312740455674493,0.5379091799701166,0.5274396620912958,0.5250459572937418,0.4984130807412481,0.524533585869924,0.515142133194407,0.514659142821818,0.5026540019433426,0.5095825231631543,0.5238093073376474,0.5144008332604462,0.5073284207539718,0.5111761197960079,0.5085980761442429,0.49109891262734473,0.49858022950350556,0.4945847152647385,0.4874628755521535,0.48690931012614436,0.46947283730221767,0.45409408882833935,0.46723181822249116,0.46114818169032046,0.4529281674270492,0.4508661722772264,0.44565448959055215,0.4505236107722552,0.44471909312148405,0.4348847663836058,0.41863701766411054,0.4175659902482529,0.40942379195959044,0.4013713309791782
0.574415716319451,0.6350809845436973,0.6528967550335414,0.6578551046223817,0.6567674531673077,0.6489590287270552,0.630656221031678,0.6484189252894759,0.6370136598442919,0.6447549541411305,0.6324981392192276,0.6302112426865524,0.5978527077072597,0.6290742947011695,0.6178678179504328,0.6171644464620913,0.602774648302094,0.6111297143667347,0.6283653431696018,0.6171035051658691,0.6086123409905355,0.6132549467574457,0.6101805733992756,0.5889515419593032,0.5982395559158017,0.5936086895478321,0.585087860761285,0.584273990973295,0.5636405333437597,0.5451595831217966,0.5612709587893276,0.5543385911325774,0.5444184349547957,0.5420373742185991,0.5360819194279017,0.5420439258308125,0.5351914522907361,0.5233103854848223,0.5038600437505346,0.5027852125361596,0.49297492044903374,0.48357161752905947
0.6726139403023564,0.744549174933395,0.7655860487265322,0.7712288715345164,0.7696710631787225,0.760657756906501,0.7391972381000482,0.7601767418664284,0.7466518142689582,0.7554879918586548,0.7414608356902647,0.7393929462741844,0.7009117140702845,0.7374657696009623,0.7243733645883368,0.7234395743272715,0.7065513800437357,0.7163902517840115,0.7367995226405393,0.7235805588956945,0.7136247217082645,0.7191293143861839,0.7155426829746188,0.6903594208524129,0.7015977838370813,0.6963377960706267,0.6863759411572432,0.6852463740608091,0.6613317266157588,0.6396243317571597,0.6589074131909172,0.6511486957142998,0.6394304097601478,0.6367477799700749,0.630050105793428,0.6371811984066772,0.629274326958525,0.6152545082714767,0.592491694375498,0.5914645017921834,0.579926180897733,0.5691718525693108
0.7739733939273707,0.8578651375386533,0.8822997212795789,0.8886502123416872,0.8865575636847612,0.8762807664576591,0.8515327363137117,0.8759303992461642,0.8601713546374398,0.8700929231357688,0.8543168221214337,0.8525649036374057,0.8075436673144674,0.8496835018785318,0.8346286594490625,0.8334666007840513,0.8139587749849453,0.8253357517445877,0.8490896370604778,0.8337987321384589,0.8223378424474923,0.8287840143491738,0.8246701122536577,0.7953018299465577,0.8086316323115301,0.8027452747521953,0.7913040218610818,0.7897994134999302,0.7625087418617205,0.7374537485857531,0.7601011111442995,0.7515231643201762,0.7379053517201586,0.7349429643707028,0.7274897813826925,0.7358662538595853,0.7269006315691497,0.7106532431476503,0.6844695645701286,0.6835413618124223,0.6702216473246352,0.6581100894293662
0.8784861213501656,0.9750512137102869,1.003068338661544,1.010161106441678,1.007472729848761,0.9958620065748376,0.9676907755690227,0.9957240275112126,0.9776132354733946,0.988612152562822,0.9711126494346187,0.969761569987462,0.9177610981490657,0.9657619974325666,0.9486625155602993,0.9472849595024971,0.9250283793507046,0.9379959492796769,0.9652731818396532,0.9477849293535574,0.934782894773609,0.9422620953076922,0.9376067511059907,0.9038143660403792,0.9193760363979163,0.9128630570835863,0.8999068655740858,0.8979637526271727,0.8671918962433215,0.8386695222845646,0.8648708231722578,0.8554671058042147,0.8398445117835162,0.8366282514383003,0.8283932218704348,0.8380922497344958,0.8280651682842208,0.8095033286668987,0.7797902435951678,0.7790129311905296,0.7638639666796461,0.750383054801035
