  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
0.018504874280767677,0.01804383183739227,0.01949773663229685,0.018669663304368516,0.01781647256281888,0.01741073070618722,0.016516572735501618,0.015140909546832967,0.01659964890048662,0.01728533889796797,0.016165672338998596,0.015423958469650176
0.03730997260111939,0.03638477032575725,0.03930688242438627,0.03767362516461204,0.03596968132760919,0.03515855702172435,0.033359045939147944,0.03056645704264308,0.03344074787510672,0.03479001849517973,0.03256344978151771,0.0311061397214651
0.05641104499845532,0.05501141300891253,0.05941979688298685,0.05699953957661043,0.054440610199089474,0.0532261828618863,0.05051450549981427,0.04626389328411502,0.05052307094448877,0.052516493483278255,0.049185488073043536,0.04703492742122763
0.07583396670045026,0.07394284993363108,0.07986077169623233,0.07666597628100764,0.07324214768831847,0.07162737668769903,0.06799945698798304,0.062248166821625324,0.06787487466613136,0.07049658319955143,0.06605400389392185,0.06322755216570689
0.09562844442338254,0.09322229738238579,0.10067944415428606,0.0967162502752971,0.09241257303454734,0.09040057779356653,0.08585378420109195,0.07855609368266728,0.08554668585959616,0.08878497598997462,0.0832145611378658,0.07972385921762645
0.11586276795253274,0.11291181005402878,0.12194526221816951,0.1172132032572916,0.11201012542727677,0.10960358238796025,0.10413574178512194,0.09524159138161106,0.10360623815356795,0.10745394160752689,0.10073066187018398,0.09658125292062039
0.13661965778034116,0.1330880969709105,0.14374308404705544,0.13823502824152994,0.13210869169531683,0.12930933271805625,0.12291799919870848,0.11237194423682882,0.12213453352274775,0.12658922869840633,0.11867956739092018,0.11387076276839744
0.1579931017664671,0.1538393244586684,0.16616981178161522,0.15987205293827902,0.15279449815863838,0.14960269226004363,0.14228462101459394,0.13002496836493316,0.1412228879325724,0.14628699803236817,0.13714917346238176,0.13167407823760616
0.18008602649987598,0.175262749074379,0.18933190256341803,0.1822243415541151,0.17416364922906635,0.1705780504102994,0.1623288355988083,0.14828692591252068,0.1609707925078688,0.1666516124453353,0.15623575071755594,0.15008138449752018
0.20300864990043468,0.19746302738052965,0.21334359716517204,0.20539997015037778,0.19632035811978205,0.19233760449599113,0.18315144551310145,0.1672510450821018,0.1814844327365518,0.1877941158018178,0.1760423753071434,0.16918984123960903
0.22687737866125757,0.22055106670407645,0.23832572410510902,0.22951384567341898,0.21937573303611102,0.21499018409810602,0.20485975357065697,0.1870165243386454,0.20287572833506914,0.20983125623496396,0.19667790452548933,0.18910257298789548
