  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
0.4317272912010707,0.4209176683840366,0.4299249143466053,0.4212262661577753,0.4250592494865041,0.41386882241109146,0.41951542527776264,0.4256803245011809,0.4311954259953285,0.430539984760842,0.4377905661836422,0.4218580426147589,0.4277891368286039,0.42982880833095227,0.41549227216611095,0.4093245062719081,0.4113859965990445,0.4061593586803005,0.3983031479382273,0.39453086148096905,0.3919758568142404,0.3928842267634024,0.3960179979377545,0.3875141881049887,0.39019371248878804,0.38347506836523004,0.38572425769732765,0.37821317067434196,0.3765208873425696,0.3792425898081479,0.3796984546626426,0.3735136029565316,0.3661202966869581,0.3590361388166785,0.36092638792979614,0.3546059836617625,0.3466384207196235,0.34143540833326025,0.3367224879976749
0.7873186017332885,0.7684504464705897,0.7828744414498245,0.7675400127044585,0.7738323660300459,0.7544794168143804,0.7647941064063174,0.7755723410741231,0.784097690447074,0.7820433597213712,0.7941952886585195,0.7652738087726093,0.7752258769255745,0.778166584519042,0.7514667257854449,0.7407539298784287,0.7449883056851878,0.7350631890881505,0.7214576593517129,0.7150494769111133,0.7103051390630333,0.7128873818818113,0.7197431277652329,0.7038963464488908,0.708788271424694,0.6976874965819437,0.7006944900809342,0.6868217561727334,0.683852958055513,0.6879423808259997,0.6892991606338215,0.6782849793588062,0.6656931852712109,0.6538039910365643,0.6574720981341646,0.6455822510747504,0.6302503083844863,0.6206061505405658,0.6127431921836105
1.0934963841105865,1.0679331352602999,1.0859841831265302,1.0655090925872144,1.0732048237499172,1.047288420086343,1.0617357902631344,1.076074844527466,1.0859031092790816,1.081996376790305,1.0976261843636366,1.0575732776321045,1.070505275791061,1.0738311828801794,1.035447440476049,1.021624058696542,1.0281572920917998,1.0137708438283917,0.9953930789954304,0.9870793159040183,0.9802055996435923,0.9846501702300772,0.9956112324173504,0.9731804904717749,0.9798313255952922,0.9654718798639834,0.9681836587957072,0.9488198819331103,0.9444938357454007,0.9488636880670194,0.9512710857228996,0.9362664108718893,0.9200380212340361,0.9045477515941795,0.9101736209903066,0.8930257290290913,0.8705197064154413,0.8569125201604973,0.8467275180345801
1.3672714942310167,1.3356741286831917,1.3565527694328108,1.332063332828509,1.3403380243287963,1.3086954897181573,1.3269676560961317,1.3441191404045316,1.3540615566159757,1.3480334896692168,1.3662679389997439,1.316322280319676,1.3316678314379415,1.335201226337206,1.285169795626968,1.2694710197015429,1.2784127713434708,1.259648176368332,1.2368959754972135,1.2271540378453827,1.2180683055491965,1.2242734734121459,1.2395950792838615,1.211093587687483,1.2190952455902384,1.2019373188022535,1.203601872975981,1.1794132491844314,1.1734222706077544,1.1771949758356999,1.1806474949144232,1.1621829115562945,1.1434441788847765,1.124946209992173,1.132828164857668,1.1105064188252385,1.0808078233266225,1.0635425594673737,1.0514473672429674
1.6197362426922672,1.5824282189744532,1.6058856869173215,1.5782601020478406,1.5864596346657232,1.5495297188972956,1.5714293117203013,1.5908309827515321,1.600044667220591,1.5917430252775144,1.61204351809923,1.553077861899249,1.5705300769027601,1.5742765566140664,1.5123185127165408,1.495798182043215,1.5072302836089966,1.4840900062735631,1.4570751419934886,1.4462203680624786,1.4347819550243872,1.4425097607423254,1.4623701773301416,1.428151989908202,1.437153723576622,1.4172999606973524,1.4173721978955092,1.3888709121273326,1.380819769161917,1.3832787224183627,1.3876937267864542,1.3661118936352767,1.3456803626844336,1.3244239646946534,1.334889573053904,1.3073661971751072,1.270353533478854,1.2496225178430382,1.2357986328638215
1.8583091273109162,1.815468070063495,1.8415671827967097,1.8115113237122498,1.8191078975137192,1.7771264625328445,1.8025043046333193,1.8237091962809457,1.8315872853101058,1.820933418458048,1.8429704264354227,1.7756310294267488,1.7950250826387668,1.7990896893785577,1.724772617380347,1.7083318384329476,1.7223063912954064,1.6947501565843264,1.6634522831182357,1.6516934852917144,1.6377456365934173,1.6467027810040116,1.6712368872991212,1.6315465397946243,1.6412561897838287,1.6186206937441012,1.6166988618386702,1.5842783195594432,1.5737532689728304,1.5743039268875734,1.579564393576405,1.5550908522148323,1.5335602764846754,1.5096028517814903,1.5229665417483034,1.4901627352282658,1.4456647125299038,1.421582261970285,1.4060879715590746
2.0880805445815405,2.0398367601490044,2.068821378474598,2.0369182360154223,2.0434784843451164,1.9965823707370005,2.0253051863460625,2.0479391886589378,2.054038998941783,2.0410007758069995,2.0645794211824646,1.9893650402369716,2.0106139901053757,2.0151561031147924,1.9279709433393926,1.9123884599475003,1.9289302751360742,1.8968939409223635,1.8612396264698372,1.8487142052914427,1.8321033367811403,1.841982168446866,1.871303158319245,1.8263054299880408,1.8364853093899511,1.8108861895430286,1.806669222694173,1.7706294885780074,1.7572299207213877,1.755369824610618,1.761347119877387,1.7341329985551535,1.711932206447779,1.6852257252577694,1.7017715877762005,1.6635885042654575,1.611409639071994,1.5840330973964871,1.566864341587244
2.3126321598712614,2.2591175191292585,2.291341035935611,2.2580842485593164,2.2632458499371984,2.2115268217707134,2.243461182780435,2.2671975754805267,2.27119239131349,2.2557673376703984,2.280782378770014,2.1980908203980896,2.2211504130310264,2.2263597930757038,2.125755334533136,2.111715580775625,2.1308261879056007,2.0942305372076864,2.0541325001425923,2.0409293917587243,2.0215126368762326,2.032010565496212,2.066223742459098,2.0160225591796,2.026483025557854,1.9976923025034035,1.9909512497350987,1.9515179725667546,1.9348686827238883,1.9301647630705034,1.9367302019036425,1.9068787213385012,1.8843136357653631,1.8547532420383415,1.8747308447946296,1.831064350320236,1.7709964460525425,1.7403398921524695,1.721464078773776
2.5345448935826016,2.4759156478101287,2.5118017504314523,2.477619202607614,2.481073516099007,2.424605394964999,2.4596102404155396,2.4841542045138723,2.4858001717744496,2.468005043037264,2.4944130251079795,2.404569985742985,2.4294192406274226,2.435503609598035,2.3209003930051173,2.3090177047546163,2.330679543361419,2.289433964920841,2.2448094885389898,2.23098461183871,2.2086315924384277,2.2194590221161197,2.2586703854328705,2.2033216088485195,2.2139140158419077,2.1816838438727,2.1722426605985348,2.1295815161078107,2.1093353287693084,2.1014068263456402,2.108437010537902,2.076020458423117,2.0533047572933287,2.0207556975085486,2.0443821534024584,1.9951290495510412,1.9269557132205979,1.8929995096134062,1.872373686268988
