  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
0.028730331904349475,0.029504941490859773,0.03262516580411778,0.03392592266435938,0.034594501707661554,0.03515083346237765,0.03518221064564176,0.032850495108839604,0.029741087075975142,0.03247370946158877,0.030028630159349704,0.030279908860028997,0.030344252379863785,0.029795861185716546,0.027873357276902613,0.026938604371858618
0.05862290261423915,0.06020872022177788,0.06647779460721369,0.06912971911191518,0.0704761232640643,0.07149421388493525,0.07160298487126805,0.06686592674105157,0.060566743623618254,0.06601135938998015,0.06105755351901909,0.06152484099612254,0.06159481874926822,0.06050360862271215,0.05658062286362493,0.05467767672009766
0.08960347037888847,0.09203551271713048,0.10150004432838305,0.10554323068560298,0.1075735754289893,0.10899069422119054,0.10919607800346834,0.10198769676992711,0.09240074303519288,0.10057279299829949,0.0930423843577572,0.09370401316080654,0.09373146282104186,0.09210331052345873,0.08611145223971674,0.08320778246905054
0.12175335251047922,0.12507110555230228,0.1378076159994386,0.14328002519511185,0.1460001071128587,0.14778460340157068,0.14808933896285884,0.1383390127881517,0.1253388024446195,0.13629563165328556,0.1261051933324087,0.12694746783343838,0.12689184843855136,0.12473566368046629,0.11660510571764035,0.11266778175261408
0.15526307004517717,0.15951430949404677,0.1756366534223453,0.18257963203732308,0.18599669135391367,0.18814590687805693,0.18854250191755623,0.17616696459937833,0.15959359114823715,0.17343720342199676,0.16048079283770988,0.16149474436321898,0.16132065596771689,0.1586493404696398,0.1483012736347389,0.1432952569788304
0.19039990301837806,0.19564307551940605,0.2153068325499483,0.2237687292565862,0.22789244053239566,0.23043020570725642,0.23090461696353723,0.21580295382097894,0.19545735266724862,0.212335293121934,0.19648038257043893,0.1976599524108071,0.19733508148400733,0.1941656440019245,0.1815072099985665,0.1753936725250544
0.22748626568001812,0.23379199649391266,0.257197039913115,0.2672355280740764,0.27207845651177553,0.27505270556324635,0.2755864080812892,0.2576370342565135,0.23327766190228186,0.25338297247147434,0.2344681605175062,0.23580922121782633,0.23530264760448188,0.23165600230541644,0.216576903889234,0.20931174575199044
0.2668860957993285,0.27433821151822313,0.30173032894716467,0.31341388219428623,0.3189915820605217,0.32247238030550934,0.3230434279273687,0.30210230865035637,0.2734426054204494,0.2970135111709585,0.27484723156269697,0.2763470866509734,0.2756278798592346,0.2715286191659448,0.2538988129892936,0.24543142757576808
0.3089970275262645,0.31769335298046214,0.34936551859561193,0.3627743538269215,0.36910523171836457,0.37318335750618403,0.3737668129041706,0.34966641198431836,0.31637257811748587,0.34369233075558225,0.31805203428010503,0.319709180074791,0.31874521706109915,0.31422151126914344,0.2938895598597957,0.28416183141083984
