  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
0.05786940292875554,0.05692653311813429,0.05683388450279535,0.05527809802549384,0.0567872868440811,0.056909737093001955,0.05481382910622609,0.056317638895421906,0.05484900291650046,0.0559940751505915,0.056545268437174404,0.05604214943821914,0.05681121951412693,0.05728901938147722,0.05646701585774872,0.05752277893431583,0.054936966824480946,0.05636834115278336,0.0545718662100083,0.056358641750659924,0.05514039822041367,0.055251492690309795,0.05529917894248243,0.0544775622809056,0.054453886495869644,0.055153916908482585,0.0546819696048467,0.05440598319349223,0.05421590636259971,0.05227582280068205,0.0526659506082402,0.05270150052326974,0.05170616660480018,0.051197592160159205,0.051624221852898784,0.052788220938422045,0.05168536219564124,0.04898468936037839,0.049667562941967294,0.050253073252919195,0.049752827832895544,0.04945779173279265,0.04844417826888679,0.04904603336219095,0.04812655156459039,0.04875734952850474,0.048623801421043,0.04812561674496711,0.048137181103263475,0.04748696958242605,0.046755802025063034,0.04786793810656578
0.12106386117660747,0.11906813257322274,0.11886605888465837,0.11558370202456991,0.1187596454396367,0.1190189340400051,0.11461654362303846,0.1177488108260337,0.11471762874409033,0.11712868991047845,0.11827885580986963,0.11721965166939421,0.1188499984318712,0.11983689035680939,0.11809633296429282,0.12035557711449464,0.11496479144097621,0.11793112118211217,0.1141819711757115,0.11795479569965303,0.11539413351195751,0.11566480153542297,0.11573672648840805,0.11403581205668614,0.11397954426232212,0.1154365823165463,0.11440073328562159,0.11382064980562384,0.11343149943441563,0.10937741354268762,0.11024233360369831,0.11031107225214673,0.10825199450114215,0.10724193751226918,0.10816023235675959,0.11063285968160887,0.10834688212237242,0.10276013055210265,0.10414780735246429,0.10538498997883858,0.10438971091749147,0.1037876694918463,0.10166985253863811,0.1028936594242677,0.10095507679373443,0.10227804758331793,0.10201702460030054,0.10096180230158998,0.10099023648636304,0.09962403087746813,0.09806778715008962,0.10042558753214181
0.1870401609314065,0.18390667766743357,0.1835883476248535,0.17846736995483858,0.1834046390873959,0.183809758958075,0.1769553979192755,0.18179694847119132,0.17715698526175655,0.1809065001524682,0.18269461840762263,0.18104834723795427,0.1835923823906621,0.1851082010364689,0.18236993223188158,0.18594584510485973,0.17760817170070992,0.18217708287668527,0.17637151042696284,0.18228013861731723,0.1782821671215794,0.17875141035595093,0.1788228595986815,0.17622122987710276,0.17612809300402285,0.17836600974382488,0.17669266014837687,0.1757878238195557,0.17519793522748084,0.16892428389760236,0.17031475036241708,0.17042561568729417,0.1672755294022582,0.16577832341918738,0.16725716900450094,0.17112802675213737,0.1676134807329433,0.15902738544292697,0.16114087519485606,0.16308213378788883,0.16159452533387103,0.16068263028098334,0.1573895336955236,0.15924068973689953,0.15621833815682912,0.15827718139411784,0.15788717406174974,0.15623544746577883,0.15628907847886156,0.1541704816380335,0.15173258069049292,0.15542565659669616
0.2551242930248791,0.2507724456919563,0.2503314091753299,0.24327847330109365,0.25005471980959715,0.2506182476010094,0.2411712535072012,0.247802090382309,0.24150479984188267,0.24665450856193755,0.2491215246988154,0.2468620642162881,0.2503510506869072,0.2524129091894992,0.2485969888511353,0.2535975216584013,0.24217689319630428,0.24842879325853384,0.24046408284509263,0.24865391066025153,0.2431204303425271,0.2438167196299051,0.24386974639000575,0.24035138781273158,0.2402285719631313,0.24327237511650257,0.24089506128731025,0.239647477588186,0.2388668045303613,0.2302822121644747,0.23223259879992852,0.23240090095681515,0.2281332474713053,0.22615549344296892,0.22826259543890942,0.2336140844468561,0.22882520438422926,0.2171221890441698,0.21999415954089419,0.22269367156799091,0.22070214308684255,0.21948011043704194,0.21494094227496485,0.2174325558575217,0.2132694987132157,0.21610833989691516,0.21558306061509608,0.21329947801732818,0.21338447203297006,0.21047731590293028,0.20712215801604758,0.2122329604310232
0.3252301856940194,0.31957559728995544,0.3190044368624023,0.30993014516874723,0.3186205355254218,0.3193594072267732,0.30716892969910553,0.31567752328062043,0.30766455655746666,0.3142765304292575,0.3174676595817925,0.3145685120994745,0.3190241241473331,0.3216493714413004,0.3166692608174313,0.3232073854265396,0.30855636009906595,0.3165901900646806,0.3063527612542839,0.3169787398820756,0.309800959012259,0.3107476468737516,0.3107692032166979,0.3063172435041628,0.30618099495609274,0.3100628171015857,0.30691569226346704,0.3053073635030297,0.30435427177091223,0.29336581414743157,0.2959041306386051,0.2961496141258504,0.2907321217565181,0.28827373243261417,0.29107937868220135,0.29800029119271004,0.29188339764133847,0.2769268355078133,0.28060114133873415,0.2841195547834067,0.2816010424374004,0.28006972293338217,0.27420811477644214,0.27736246569491474,0.2720010296761242,0.2756689057457653,0.27499981818369,0.2720482388257178,0.2721687681431624,0.2684313389672916,0.26413403283021153,0.2707490469028555
0.39743501794488334,0.3903870812994288,0.3896776285912441,0.3784914130766982,0.3891727430691726,0.39010747567511483,0.3750104508546665,0.385494208782143,0.37569890172207554,0.38383830884078063,0.3878030332728833,0.3842359762108557,0.38967602384892397,0.39288304174642863,0.3866444788085558,0.39484103171984175,0.37679880253617204,0.38672892147176385,0.3740933894120796,0.38732304194731937,0.3783813482756083,0.3796005175553361,0.3795800344106963,0.3741763194799159,0.3740490785191375,0.3788076053258673,0.37482255365721917,0.3728344236810123,0.3717327450580663,0.3582422837631839,0.36139492495575276,0.3617407929061216,0.35513630641979366,0.35219334308155115,0.3557731336912622,0.364361457988176,0.35685471461558016,0.3384897203761569,0.3430188097655,0.3474240507607111,0.3443480294483602,0.34250922045424226,0.33524208932673105,0.33908832473951955,0.3324678736859351,0.3370191660654148,0.3361969343732275,0.3325390814465742,0.3326981350916677,0.3280831806168517,0.3228241524085478,0.33103658170399164
0.47184802747833765,0.4633095094663369,0.4624531242800866,0.44906157479336917,0.4618132849146708,0.46296721076637937,0.44478925263336827,0.45735334905342195,0.44570292748518264,0.45543846156733836,0.4602301040481436,0.45596500343033675,0.4624059375311526,0.46621422868322043,0.4586155281162957,0.46859957655774653,0.4469933019350688,0.45894605273049494,0.44377656976096824,0.45978979891428545,0.4489549049542154,0.45046927879711646,0.4503971544896924,0.44402275137080477,0.44393127658476544,0.44961031439169674,0.4447158593628706,0.4423275298785123,0.44110483032334047,0.4250086921534778,0.4288024358316048,0.4292747695473316,0.4214427456918759,0.4180093760813619,0.42244528754685373,0.4328080260926701,0.42384262805525785,0.40189926970361955,0.4073420709347829,0.41270897937251116,0.4090401591332735,0.4068966210836963,0.3981344114338479,0.4027064794524603,0.39476305085070773,0.40025698744031935,0.39927213043440146,0.3948673513430635,0.39506730496246334,0.3895229633455247,0.38328534047978013,0.3931952838542996
0.5485757513543755,0.5384429803755356,0.5374306826621371,0.5217369900611775,0.5366413828688177,0.538040141315153,0.516596565992012,0.5313529131152012,0.5177699382041941,0.5291737280571597,0.534849096000857,0.529853999687036,0.537311900902241,0.5417419996433048,0.5326745703502166,0.5445831723997296,0.5192294019596659,0.5333408559393122,0.5154924103437013,0.5344807352176446,0.5216146697843193,0.5234483765556199,0.5233151934986141,0.51595077914297,0.51592510391901,0.5225724914852337,0.5166934144516456,0.5138831437758044,0.5125698614522805,0.49375917973828715,0.4982219342947425,0.4988493314044433,0.4897468152181353,0.4858163716037751,0.49119692669328,0.5034493730032882,0.49295063931940597,0.46724647789715446,0.4736670743447447,0.4800768507504961,0.4757766483093143,0.47333210862464203,0.46297924647514666,0.4683146022004233,0.45898097172878005,0.465481109801718,0.4643242144767059,0.4591295163060284,0.4593724447018135,0.45284298321298794,0.4456113634933083,0.45732546527086115
0.627716556889115,0.6158796565829147,0.6147021548868764,0.5966058675830952,0.613748187718446,0.6154194318617392,0.5905158583220683,0.6075824898988468,0.5919856094229893,0.6051331023095845,0.6117522813582525,0.605993531439649,0.6144844531936664,0.6195578295723582,0.6089065505613986,0.622884519954101,0.5935900904101878,0.6100048210830058,0.5893240627067992,0.6114900428074416,0.5964467304430561,0.5986255385430636,0.5984216853096898,0.5900477326757727,0.5901206313678129,0.5977875781499352,0.5908447593770477,0.5875895275084234,0.5862185962588982,0.5645796052506066,0.5697406471086526,0.5705540042955929,0.56013612180206,0.555701613042738,0.5621217442649404,0.5763868880795898,0.564274994704829,0.5346166099245485,0.542083512101905,0.5496232806201016,0.5446505251884326,0.5419096558885623,0.529864878552342,0.536003774520736,0.5252095351085667,0.5327834229663584,0.5314451517408797,0.5254152577455478,0.5257030937217483,0.5181293366597783,0.509889208485639,0.5235203550172319
