  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
0.08800634593327007,0.08406120870345883,0.08449750933549591,0.08380003892323203,0.07924085761649276,0.07732766694834925,0.07720480295625083,0.07500372793763449,0.07320454800926088,0.07204970718323978,0.06953182482069704,0.06980673886120825,0.07021018166778287,0.07096042582428615,0.06942237426355419,0.07179609237711944,0.07026982113302192,0.0684143844348922,0.06869938034916259,0.06781902444632548,0.06435215059169598,0.06310519810276498,0.06366602150935607,0.06234284053405963,0.05980692110854615,0.05978566034979545,0.0623387519739893,0.05980110632842228,0.060865666135407,0.05937800598664777,0.060951390723103,0.05973329207056813,0.05810766584179251,0.056776331325159184,0.056525108354230226,0.05564006188153843,0.05356231983750203,0.05330818354530066,0.053594289644340196,0.0532958229817991,0.05100398734424545
0.1815861674421458,0.17348336168154158,0.1743842148457716,0.1729398648291965,0.1635683475261491,0.15960983254169397,0.15936962748095157,0.15487774209025987,0.15119254034126464,0.14877553257207204,0.14354434573400077,0.14408925276634954,0.1449090399558031,0.14644423783645896,0.1432604809530746,0.1481302952170253,0.1449533950378729,0.14113837439220125,0.14173216736402983,0.13995896267683056,0.13285986179083448,0.1302561190748632,0.13144736808979174,0.1286994574996022,0.12347347868547265,0.12345326168615788,0.1287118621859875,0.12349504216075802,0.12565653753145306,0.1226101976064271,0.1258226588989237,0.12330130419111601,0.11998363726703938,0.11725453305859139,0.11673817882171031,0.11491070491900413,0.11060741457854917,0.11008330316986238,0.11066791503019283,0.11004511396788799,0.10533544933499853
0.27720876094231,0.2648472735895315,0.2662242039543804,0.2640121478813188,0.24971098326507066,0.2436512089498117,0.2432956672819219,0.2364771706544679,0.23087537641672148,0.22713864535600076,0.21909637601058338,0.21992048960325833,0.22115859348018307,0.22350453071447926,0.2186183617242097,0.22604485156256485,0.2211526823734534,0.21533368759600025,0.21626030676043065,0.2135889932646587,0.2027841999907838,0.19877445496488924,0.200631643606569,0.19640987039810848,0.1884181350251768,0.1884078758826246,0.19643905227798245,0.18848001881894727,0.19175884301193016,0.18711536189549677,0.19199720458922737,0.18813490235951988,0.18309749401059497,0.1789453584264858,0.17815571115210146,0.17536902329622933,0.1687820730882457,0.16797979922363254,0.1688698546475972,0.16790782647350522,0.16073226547006886
0.37489349382079623,0.358142735051954,0.35999514620055295,0.35699010335564585,0.33761458385153675,0.3293950383196683,0.3289249088275985,0.31973319813667467,0.31217128482533074,0.30705560967686796,0.2960960875555373,0.2972246957360976,0.29888513222928925,0.30208317475471597,0.29542404013129037,0.30549665923890557,0.2988186923995424,0.2909359516163235,0.29222368457587605,0.288637821525472,0.2740344744168453,0.2685717819602251,0.2711253154394234,0.26537766809134167,0.2545275052477944,0.25452875845430495,0.26541978074569883,0.2546364790723303,0.25907097667046347,0.25276976457123573,0.25936916510683006,0.25412282636439915,0.24732593281282897,0.24171743298339768,0.2406454594432207,0.23688383233084406,0.2279584131518103,0.22686586998671252,0.22806992688420727,0.22674790162710284,0.217048625010972
0.47525790295574066,0.4539350310954186,0.4562563926513261,0.4524251163235201,0.42777991672801385,0.41732511118050847,0.4167406731513028,0.4051118229523393,0.39552622323765413,0.38896260513391745,0.37495447565226747,0.3764262649804322,0.37851793408388856,0.38262568345611125,0.37409802639785844,0.3869440484159388,0.3783912118228718,0.3683638795987956,0.3700463089076721,0.36551960953680473,0.3469902410002687,0.3400167012217357,0.34330333043375555,0.33596405755273595,0.3221331819000648,0.32214559020286326,0.3360147672573192,0.32229255739249557,0.3279413707028259,0.3198960288361686,0.32828411495299925,0.3216002105090243,0.3129850152693426,0.3058748843810039,0.3045106278817621,0.299752635873202,0.28841869507452444,0.287020604553238,0.28855148348931114,0.28684156906214003,0.2745374899085451
0.5789293618352285,0.5528027620472445,0.555583299936427,0.5508860838976979,0.5207301385311476,0.5079482625480864,0.5072495553586451,0.49310594710051453,0.48141582822603435,0.473326152314292,0.4561145644447497,0.45797972313680296,0.4605165049865172,0.46560549474832874,0.45508879748562814,0.4708696266953919,0.46033406441018887,0.44806432856068146,0.45018047327750405,0.44467932641293034,0.4220649735695186,0.4135105726089397,0.4175764231366162,0.4085658953611696,0.3916049041925008,0.3916282450911852,0.408621442276487,0.39181491096803,0.3987558048916535,0.3888564344246288,0.3991249398407359,0.39094175362683664,0.3804315292673157,0.37176498151999054,0.37009827363568293,0.36431673419785643,0.3504876575568648,0.3487666052630418,0.3506420439546608,0.3485098931542404,0.3334975554351045
0.6864559532705528,0.655252035225733,0.6584796573436238,0.6528720180081409,0.6169263072028469,0.6017121897011222,0.6008991130574295,0.5841533560674503,0.5702638332997412,0.5605626054106098,0.5399732358015303,0.5422923857277097,0.545292657045719,0.5514464164937946,0.5387969389578625,0.5577039584281028,0.5450608871974796,0.5304379230571948,0.5330321892058065,0.5265173487810533,0.4996326109355248,0.48941652511815203,0.49431748483795923,0.48354389781310303,0.4632802478103786,0.46331505797493355,0.4836015521977981,0.46353801463561317,0.4718666876895618,0.4599819573283155,0.4722406338315425,0.4624907456139441,0.4499929630972384,0.43970809158854796,0.43772910191972325,0.43089210065543015,0.414466825360131,0.41240379541096184,0.41464648251439273,0.41205188816340976,0.39420831586926397
0.7983134318040619,0.7617220397773419,0.7653825790546012,0.7588164076882153,0.7167699492803447,0.6990075560666427,0.6980799529307002,0.6786376464235568,0.6624421305661535,0.651037822209688,0.6268800744332604,0.6297236981905303,0.633209829373947,0.640522607227546,0.6255749025298472,0.6478264960121548,0.6329358660976794,0.6158385370956042,0.6189606730283898,0.6113882839999425,0.5800253563564132,0.5680573358436466,0.5738588213883599,0.5612197333598664,0.537460844202836,0.5375085923759029,0.5612780490532294,0.5377603580751384,0.5475895889805663,0.5335680977051811,0.5479428369539506,0.536554914637565,0.5219629895404531,0.5099924695552455,0.5076920456338017,0.4997639106435,0.48062915142444007,0.4782037900343378,0.4808412556223458,0.4777385157179151,0.4569236727111938
0.9149248448036976,0.8726028360874257,0.876680036425375,0.8691042840230904,0.8206180566931233,0.8001821851874412,0.7991399219064859,0.7769014084038796,0.7582831566204282,0.745079037134679,0.717148124606345,0.7205962875211211,0.7245942399466045,0.7331702503828792,0.7157381875480069,0.7415778403202951,0.724285453387128,0.7045839966484844,0.7082890986046803,0.6996113193273215,0.6635427857258851,0.6497241683162112,0.6565008459182625,0.6418842464335801,0.614419592088937,0.6144827226754452,0.6419432096328171,0.6147516827905568,0.6262107730087421,0.6098818764694822,0.6265134753262898,0.6134134550170272,0.5966080029218327,0.5828802295389142,0.5802500945643937,0.5711921477912366,0.5492241144704127,0.5464148659593422,0.5494793706537029,0.5458174804738223,0.5218760668782081
