  0.0,  0.0,  0.0
0.012740998592573475,0.012912281939234462,0.012149955039278139
0.02594303474221538,0.026289607008598316,0.024732587968437796
0.03949524474685273,0.040019618013473236,0.03764620485748232
0.05342916699114693,0.054134315105961124,0.05092599949581855
0.06784856732762043,0.06873883466802355,0.06467591617078439
0.08289275578363627,0.08397426363065007,0.0790333474299834
0.09871813615285557,0.09999895798488007,0.09415157434870136
0.11548959520536599,0.11697983458748018,0.11019170865418428
0.13337714128281725,0.13508897720721275,0.12731966280974774
0.15255530139265022,0.1545030319252933,0.14570573842551138
0.17320393772616663,0.1754040362236125,0.16552554790140975
0.1955097753233779,0.19798096570069093,0.1869615958493364
0.21966827582078088,0.22243162972233746,0.2102051771178573
0.2458856778158947,0.24896473481083128,0.2354584253367495
0.2743811241302835,0.27780203588201186,0.26293644096123414
0.3053888488479229,0.3091805477887192,0.2928694764792178
0.33916042459686924,0.3433548178796856,0.32550518250084476
0.37596708475742313,0.38059927426609275,0.3611109312143085
0.41610214128855627,0.42121067160162706,0.3999762399359622
0.4598835241891458,0.4655106586296304,0.44241531997075395
0.5076564676453897,0.5138484955641132,0.4887697786507353
0.5597963707970731,0.5666039473745779,0.5394115019139725
0.6167118612840304,0.6241903819100283,0.5947457459720179
0.6788480897090938,0.6870581021004486,0.6552144677280153
0.746690286333628,0.7556979421184755,0.7212999249115976
0.8207676059436123,0.8306451601634547,0.7935285778600208
0.9016573028998071,0.9124836501278927,0.8724753184059849
0.9899892619967463,1.0018505405531615,0.9587680910673775
1.086450933382186,1.099441195145297,1.0530928964270239
1.191059682564611,1.2052519375471333,1.1554549945976558
1.3038398295046094,1.3192843992235808,1.2658658374036211
1.425567430635883,1.4423202216524278,1.3850991032676134
1.5570667556700357,1.5751889753104895,1.5139764697719305
1.6992172500964084,1.7187751769428614,1.653374712351868
1.8529604770611683,1.8740252716657415,1.8042327754093381
2.0193071947273302,2.0419547401948943,1.9675589787145333
2.1993446782592647,2.2236554231508276,2.1444384414727518
2.3942443492355014,2.4203031929128227,2.336040867538885
2.6052698482547014,2.633166003043151,2.5436287279609098
2.8337855636816216,2.8636124477576987,2.7685659570782812
3.081265743089375,3.113120686511654,3.0123270476258024
3.349304035108216,3.3832884534997723,3.276507194588602
3.6396242393684974,3.6758430914271045,3.5628325965072993
3.9540911037271855,3.9926528464171125,3.87317192832545
4.294722506326361,4.335738802021116,4.209548554580068
4.6637023598086556,4.707287776167716,4.574153685348322
5.06339451015345,5.109666172903685,4.969360575428324
5.49635783322142,5.545434945236778,5.3977398390638145
5.965362376749582,6.01736575145879,5.862075983397364
6.473406876200241,6.528458332924685,6.3653852646244955
7.0237376506990294,7.081959235052268,6.910934976379903
7.619868989787478,7.681382315630499,7.502264281044085
8.265605164487853,8.330530392171056,8.143206703401566
8.965064194539915,9.033518951387709,8.83791443113865
9.722703500504595,9.794801729919863,9.59088455737642
10.54334759291861,10.619197889330657,10.406987422872485
11.432217870583354,11.511922042387255,11.29149714119161
12.394964899800373,12.478616202992312,12.250124659174539
13.437703102621946,13.525384128935883,13.289053456642176
14.567048367526004,14.658828448557482,14.414977125431339
15.790157474504088,15.886090811136562,15.63514231408493
17.11477342763851,17.214894948047533,16.9573917374386
18.549270275952672,18.653593044834434,18.390212808415164
20.102704270417927,20.211215654506194,19.94278921460887
21.784867855599654,21.897525289138983,21.625056190006134
23.60634765127376,23.723074090269936,23.44776028969234
25.578586772344465,25.699265678918657,25.4225235940907
27.713952056346855,27.83842132192132,27.56191198258673
30.025805324728626,30.153851146458024,29.879508805013927
32.52858028324595,32.65993035393558,32.38999377251123
35.23786469353005,35.37218089122135,35.10922710387662
38.170488031855946,38.30735635335975,38.05433948339656
41.3446150802949,41.48353895823692,41.24382796708662
44.77984586996938,44.92023438390031,44.69765816378645
48.345561982760515,48.48741484199637,48.28380097329789
51.904132098640716,52.04809286721231,51.863172860521914
55.46494390706487,55.611640948388775,55.4454556955557
59.03640142185249,59.186455433528835,59.03930445353855
62.62605541384967,62.780085934153554,62.65248448137802
66.24071259606661,66.39934359270664,66.29198661848763
69.88652941308993,70.05039407352557,69.96412607327055
73.56909362055342,73.73883845857625,73.67462833406769
77.29349567292124,77.46978405656682,77.42870423059192
81.0643913731644,81.24790656501142,81.23111569234169
84.88605693682088,85.07750472555519,85.08623343129449
88.7624374328449,88.96254843353614,88.99808757513273
92.69718936393451,92.90672099555559,92.97041213349418
96.69371815128127,96.91345655526388,97.00668404564061
100.75521116269294,100.98597258858591,101.11015748905618
104.8846667867555,105.12729917836536,105.28389403792016
109.08491998366188,109.34030425875252,109.53078898696353
113.35866479895803,113.62771605657552,113.85359469284384
117.70847424026496,117.99214287411172,118.25494113959131
122.13681727503862,122.43609048412962,122.7373535242552
126.6460753193619,126.96197692176504,127.303268361966
131.23855442373934,131.57214746572612,131.95504716174867
135.916497896549,136.26888466688322,136.69498837691475
140.68209656068794,141.05441989219221,141.52533850639
145.5374981909578,145.9309420835295,146.4483014263017
150.48481530805788,150.90060641201975,151.46604590673923
155.52613250527125,155.96554077172078,156.58071346785817
160.66351277315636,161.12785238142052,161.79442452373925
165.89900263717288,166.38963336052467,167.10928378362186
171.2346374131118,171.75296535152557,172.52738538123316
176.67244526508793,177.21992388443874,178.0508167230313
182.21445098877976,182.79258219773513,183.68166237996496
187.86267911977478,188.47301442002896,189.42200729743027
193.6191567805914,194.2632984575623,195.2739394868309
199.48591661236435,200.16551844828584,201.23955255621547
205.46499847824123,206.1817668231806,207.32094747628398
211.5584511447943,212.31414679376275,213.5202350149343
217.76833428048567,218.56477329795905,219.83953652440397
224.0967197759418,224.9357744575875,226.2809855971928
230.5456927896551,231.42929303429352,232.84672932436223
237.11735292065208,238.04748741855454,239.53892864251767
243.81381482292477,244.79253230387283,246.3597595081937
250.6372090210947,251.66661963647994,253.3114132697782
257.5896823987036,258.671958884799,260.3960971278801
264.6733987046037,265.8107775561331,267.61603442462797
271.8905387258816,273.08532197085594,274.97346452443344
279.2433006455164,280.49785649335706,282.4706437049525
286.73389981471325,288.0506647129269,290.10984464738783
294.36456912904265,295.7460487069558,297.8933557945639
302.1375586582244,303.586329204721,305.823481787836
310.05513552360065,311.57384565091206,313.9025429578678
318.1195850813824,319.71095553698046,322.13287503939586
326.33320822359315,328.0000348231116,330.5168285887281
334.69832236205895,336.44347799815245,339.0567685445739
343.21726094338374,345.0436955474269,347.75507361559966
351.89237277814266,353.80311522868857,356.61413522095484
360.726021802154,362.72418126141963,365.636358776027
369.7205859978067,371.80935342951784,374.82415896624195
378.8784571131147,381.0611065800265,384.1799626644705
388.20203982279793,390.48193012386224,393.70620624209005
397.6937509186965,400.0743267305783,403.4053349541283
407.35601873867813,409.8408118923897,413.27980169382494
417.1912818000184,419.7839129815843,423.3320659992438
427.20198830805214,429.9061681661394,433.5645936575412
437.39059492413253,440.21012548909886,443.9798542250335
447.75956574789757,450.69834173641334,454.5803206009955
458.311371298264,461.37338151586266,465.36846680963333
469.0484870104177,472.2378155924074,476.34676808259036
479.9733936768397,483.2942214786491,487.5176976371753
491.0885732913137,494.5451789465808,498.8837270718995
502.39651031560436,505.9932714292263,510.4473226208168
513.8996883203372,517.6410829110483,522.2109451220562
525.6005905869586,529.4911977093632,534.1770477832066
537.5016964727552,541.5461982740477,546.3480744866123
549.6054821168325,553.8086638163858,558.7264580032881
561.9144164325788,566.2811681295785,571.3146178470345
574.4309612726588,578.9662785642463,584.1149586893813
587.1575692389763,591.8665540308391,597.1298681459764
600.0966814862261,604.9845429870558,610.3617147411445
613.2507263250875,618.3227824157897,623.8128457938703
626.6221170011698,631.8837944707061,637.485585238757
640.2132506502446,645.6700852402083,651.3822314050238
654.026504796595,659.6841431681878,665.5050546902525
668.0642360434543,673.9284359636691,679.8562951877751
