  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
0.06008814401033957,0.05922733358093034,0.055732067317024785,0.05358443892605347,0.05306127645631216,0.048564461290632494,0.04939465507227519,0.04957517130081935,0.04802729453105194,0.045831584013866195,0.044633071603226,0.042344754757814504,0.04133290415815809,0.039192774232969754,0.03943619179081751,0.037598331409214314,0.03725729071023433,0.03653440382535358
0.12249399763835707,0.12077180509509752,0.11368717369194649,0.10932566605578938,0.10822748737591421,0.09908431570541602,0.10074872633856535,0.1011502381267203,0.09803027887372506,0.09357182157147031,0.09121957912987043,0.08658031697191344,0.08452921898180785,0.08019550072067597,0.08069716211001647,0.07694247659839329,0.07624303453584623,0.07476100464233376
0.18618769065814095,0.1836054187164172,0.17288334892569623,0.1662633537946577,0.16455141501206288,0.1506646215524816,0.1531641282249829,0.15380984575447498,0.14910487539262468,0.14234973614856963,0.13888943257251804,0.1318653669262605,0.1287641233663884,0.12220933058025688,0.12297692083676703,0.11725957110873947,0.11618822619555783,0.1139266780406814
0.25080575049934045,0.24736229709406218,0.2329632919001697,0.2240478353527932,0.22169139677977734,0.202969001212448,0.20631193532060374,0.20721529519823892,0.20091887289075253,0.19184223234414186,0.18730857632410097,0.17786934726660966,0.17371023235140431,0.16491144185076365,0.16594953734721007,0.1582341887460416,0.15677974447162663,0.15372326628110947
0.31633138431327873,0.31202141249921006,0.2938964564195976,0.28264719890885176,0.2796200224750427,0.2559506995965226,0.26015743458892837,0.26132611093037833,0.25343395534327673,0.24200829201018098,0.23642273017136925,0.22452946441276955,0.2193022310538732,0.20823037526454516,0.20954281158916122,0.199793046539258,0.19794499530528253,0.1940775635172753
0.38292496537128395,0.3777383535297827,0.3558206865799814,0.34219255107859153,0.33847080952267244,0.30971160870861525,0.31481652336035715,0.3162544723713416,0.3067613341242908,0.2929509749781071,0.28632261903203643,0.2719225314789421,0.26561225951111905,0.2522268992489506,0.2538182303698806,0.24199075685126634,0.23973801041478796,0.23504015058448127
0.4508348956226585,0.44475683311593917,0.41895866176830976,0.4028968570256689,0.3984580774987032,0.36442880263467303,0.3704811671311042,0.3721895768362984,0.36108722403072996,0.34484617700234216,0.33717348354772964,0.32019771836430777,0.31278426149765054,0.29703112804080223,0.2989075927630552,0.28494947227703327,0.2822794691864164,0.2767268048597678
0.5203513741388766,0.5133627603251574,0.48357435765101453,0.46501288333546326,0.4598355786731936,0.4203166346974007,0.42738111484581326,0.42935875115765715,0.41663477888943734,0.3979062160739528,0.3891785574986535,0.3695415654255914,0.3609996867364515,0.3428095903299986,0.3449798139297372,0.3288272397197535,0.3257253491023009,0.3192878429523141
0.5917830017386658,0.5838609669411389,0.549950856872257,0.5288118739793837,0.5228756020423374,0.477607536984796,0.485764620024318,0.4880078416720609,0.4736450300793314,0.4523615668014288,0.44256046969279156,0.4201600676897568,0.4104598455556721,0.38974822716500995,0.39222378311764894,0.3738016329202679,0.3702507615870662,0.3628922906134144
0.6654454896833516,0.6565639446924162,0.6183795106624241,0.5945731834646354,0.5878588588945245,0.5365426326872402,0.5458891018083457,0.5483916930794357,0.5323677061522262,0.5084520332375112,0.4975520877016291,0.47226977756069405,0.46137709599312504,0.4380438515116981,0.44083975229996536,0.42006150774584033,0.4160418349069063,0.4077199157431073
0.7416567444162294,0.7317869130169037,0.689155104533957,0.6625796732327887,0.6550700208396797,0.5973674808003582,0.6080169887004735,0.6107698899790245,0.5930571742975357,0.5664228185918054,0.5543923238322203,0.5260936635264346,0.5139707084243852,0.48790009666866163,0.4910352524504517,0.46780307205699495,0.4632918577485518,0.4539574277823149
0.8207352790065602,0.80984619382427,0.7625741754351459,0.7331161174515967,0.7247962012100188,0.6603304923242955,0.6724142521224029,0.67540523010041,0.6559710236781583,0.6265231261890217,0.6133245408142616,0.581859471250494,0.5684652030370972,0.539525742643973,0.5430234103137112,0.517228245950627,0.5121996773821215,0.50179688341087
0.9030003335928469,0.8910592891799354,0.8389349630251266,0.8064691619434535,0.7973269531618976,0.7256827269913299,0.7393503266390437,0.7425636051783072,0.7213700015949255,0.6890060622254353,0.6745963136300922,0.6397993974942199,0.6250899920523721,0.5931343003875683,0.5970225368546209,0.5685442380005786,0.5629692909403028,0.5514352605678045
0.9887728509500722,0.9757458150206169,0.9185381913869043,0.8829280700314638,0.872955036271514,0.7936783954796587,0.8090987379062553,0.8125145991499608,0.789518634669179,0.754129203241124,0.7384598949677658,0.7001504508326153,0.6840797097466017,0.6489442612971134,0.6532563901514837,0.6219637686202778,0.6158100696345875,0.6030746525490414
1.0783768611348024,1.0642288482055717,1.0016882594067467,0.9627858547864951,0.9519775621984117,0.8645757161147049,0.8819380868308573,0.8855324459939287,0.860686191348367,0.8221555001891407,0.8051730436019886,0.7631551710575496,0.7456749055699853,0.7071796994252972,0.7119547976896903,0.6777056404112897,0.6709373212206572,0.6569227934520803
1.172141045055193,1.1568364581842,1.0886946206188493,1.046340591126163,1.034697319299711,0.9386379453692786,0.9581532099163563,0.9618971638575425,0.935147810708686,0.8933543517305094,0.8750000394710551,0.8290625367073691,0.8101229308837453,0.7680710628033772,0.773354473175684,0.735995498181901,0.7285730367415088,0.7131937639367268
