  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0,  0.0
0.07478765204750293,0.07196508246394735,0.06837634247613385,0.06883075083280762,0.06765788919688973,0.0646516970262684,0.06133546179513292,0.06002803759120457,0.06074165005052419,0.056211362803590105,0.05675336883313581,0.05615571127126871,0.05256525823388491,0.04978671075628314,0.04710734522972147,0.04480577965232953,0.044189875784611095,0.04520692639988933,0.0430269200161786,0.041600515425247155,0.04098080312284476,0.03900022703082613,0.038054986329022523,0.03766462315615136,0.03758121504087342,0.03643641974651395,0.035457559190397066,0.034358178880116365,0.03550591862891515,0.03484525603627563,0.032271651410044344,0.03140341190742429,0.029649611753929942,0.028787934082012558,0.02673133092316048,0.02622680746750865,0.02624990518001722,0.025259819533652417
0.1494912730670253,0.1439547754715607,0.1368742156554919,0.137834297239526,0.1355182491301154,0.1295035921711597,0.1230220232746246,0.12054137923268873,0.1219607209365823,0.11303300521938396,0.11408840960996107,0.11292544095727795,0.10580298462872731,0.10029114820984132,0.09495205158136893,0.09046607745933472,0.08925049536509895,0.09132382361374676,0.08700749592223679,0.08415951125821905,0.08290740649886115,0.07895625113203454,0.07713082089331638,0.07633342260337492,0.07616729429667629,0.07388678454898714,0.07188479016700242,0.0696828416795668,0.0719572472869767,0.07059431280561317,0.06543473023088993,0.0636935259938389,0.06019171057978829,0.05845460825796721,0.05432939590915578,0.0533163289445666,0.05339842851068867,0.05139168085685214
0.22350376273350983,0.21534660300296896,0.20485144532299016,0.20634883787132052,0.20291526885690037,0.19390985199992428,0.18438835308378118,0.18083884768501915,0.182946921162038,0.16974726001184326,0.17128998462337577,0.16959519742179502,0.15901305852834527,0.15082282573122122,0.14286053773310295,0.1362907044495943,0.13449373212903534,0.13764209662252316,0.1312402925338426,0.12698854141713695,0.12510101148072772,0.11920332752800757,0.11655784199366469,0.11534293354221593,0.11509040254559932,0.11168868685348587,0.10864290642170558,0.10534344201906168,0.10871947278734571,0.10663022055189049,0.09890023518875682,0.09628562331949314,0.09105665339163355,0.08844364673889463,0.08225828192977865,0.08073772666453458,0.08090150841284938,0.07786969368874985
0.29702594060294196,0.28631482136950803,0.2724372113172683,0.2744905209014928,0.26994901264106785,0.2579497119461665,0.24546875880595617,0.24092434848491334,0.243699108598665,0.22630707833042332,0.22831245674696757,0.2261114904354751,0.21212196271103245,0.20129173776013842,0.19073206065330878,0.18214578254622782,0.1797832421189989,0.18401946780533068,0.1755705989561483,0.1699326085904968,0.16741223211002002,0.15958811873692208,0.15617031803061793,0.15453016956965526,0.15418192329398,0.1496742253115734,0.1455723105049485,0.14117651263071207,0.14563669536332904,0.14280314338247516,0.1325137861390262,0.12902288806252488,0.12208268382251844,0.1185951695821705,0.11035864879755934,0.10833180992286176,0.1085943744505558,0.10453596921196404
0.3705482499468408,0.3573207352337173,0.3400421866074771,0.3426638545667433,0.33700757214493815,0.32198130544400094,0.306574365429564,0.3010814968379864,0.3044996057074375,0.28293849750237904,0.28538368740978576,0.28269358851634074,0.2653178561301936,0.2518620004770879,0.23870941204450352,0.22813875066604522,0.22522259159765481,0.230560246011645,0.22008421539139061,0.21307189319505965,0.20992373041860346,0.20018211457197851,0.19602707802196428,0.19395411848739924,0.19349573369276352,0.18789482870899119,0.1827252768610333,0.17722566546948604,0.182763051382046,0.1791677842394577,0.1663136159330091,0.16193805929393632,0.15329061698305324,0.14892723180804288,0.1386405133322397,0.13610633201881495,0.1364824337641276,0.13139664571313633
0.444625024284809,0.4288914820718863,0.4081460765621149,0.41134728973304274,0.40455618072675725,0.38644239648917855,0.36810026811928886,0.36168194774132134,0.365721575601161,0.33996018603706685,0.3428247066023196,0.3396558178843496,0.31888281967592036,0.3027918089993019,0.2870269694280898,0.27447180755089834,0.2710100755580335,0.27746637007340635,0.264964245136872,0.2565822711011341,0.2528117600335009,0.2411481953467131,0.23628009592409258,0.23376542797010536,0.23317830068459072,0.2264930124374806,0.2202416923333625,0.21362072251715408,0.22023879514140057,0.2158624939789228,0.20041844730916297,0.19514337919080088,0.184779236851563,0.17953424772871573,0.1671870932563506,0.16414114774936067,0.16464459208106993,0.15852826278297338
0.5197840475092464,0.5015314205413616,0.4772120232130485,0.48100572331784863,0.4730501701309212,0.45176662185977245,0.4304434592133329,0.42310334852429865,0.4277460502421548,0.3977049161945152,0.40097096538168125,0.3973292989486182,0.37311848463804786,0.3543618593357701,0.3359426546479243,0.32137540796180697,0.31737275790237895,0.32496966815551326,0.3104255511466883,0.30067142877901804,0.29628307312172153,0.2826797554514449,0.2771138509600107,0.2741465799058482,0.273408806787176,0.26564365300494536,0.25829231193433533,0.2505224539252972,0.25823412764658293,0.2530545861426635,0.2349763377601884,0.22878049514327714,0.2166773337596068,0.2105403433692908,0.19611066087284498,0.1925447297739474,0.1931890111183596,0.18603521688453237
0.5964969537588556,0.5756928732568902,0.5476576421567324,0.5520601852107837,0.5429041122578898,0.5183527021788936,0.4939718136365485,0.4856978497297023,0.4909297190475721,0.45648824932533,0.46014079161341614,0.4560301587567504,0.4283153786191726,0.4068453454219833,0.38570922589868073,0.36907951922931354,0.3645378892772236,0.37330246145256024,0.35668597934105756,0.3455507513705841,0.3405473439142611,0.32497400500922063,0.31871835112659697,0.3152854068625819,0.31437249590760075,0.30552798743881443,0.29705371741257525,0.28809810815323533,0.29692459699442847,0.2909164384790651,0.2701420229924105,0.26299827488696353,0.24912223278756787,0.24207841973922073,0.2255326887754582,0.22143463287208776,0.2222332605011071,0.2140308081129075
0.6751756551310658,0.6517721964280957,0.6198502604605283,0.6248822348483501,0.6144854690787139,0.5865571094384541,0.5590158743138276,0.5497832589987236,0.5555955676763572,0.5165985847659296,0.5206252756184591,0.516048995733921,0.4847423425067657,0.46049716158317,0.4365637239259111,0.41780246581621494,0.4127217468704007,0.42268605397923786,0.40395480454303634,0.39142396949012126,0.38580615533899665,0.36822121292387144,0.36127801980210705,0.35736423660529465,0.35624964046976343,0.34632289127582394,0.3366980393403764,0.32651128328290835,0.33648109166586876,0.3296157950478438,0.306067490652376,0.2979435377204612,0.28225064802131433,0.2742811919012067,0.25557529376841964,0.2509290785979457,0.25189577322110507,0.24262914033007288
