date,2020-01-21,2020-01-22,2020-01-23,2020-01-24,2020-01-25,2020-01-26,2020-01-27,2020-01-28,2020-01-29,2020-01-30,2020-01-31,2020-02-01,2020-02-02,2020-02-03,2020-02-04,2020-02-05,2020-02-06,2020-02-07,2020-02-08,2020-02-09,2020-02-10,2020-02-11,2020-02-12,2020-02-13,2020-02-14,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15
cumulative confirmed cases,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,9.0,9.0,9.0,11.0,11.0,26.0,26.0,27.0,28.0,33.0,38.0,45.0,55.0,67.0,81.0,100.0,112.0,172.0,179.0,202.0,252.0,320.0,381.0,478.0,588.0,732.0,893.0,1067.0,1283.0,1544.0,1851.0,2240.0,2644.0,3183.0,4060.0,4915.0,5566.0,6321.0,7421.0,8583.0,9857.0,11190.0,12569.0,13796.0,15202.0,16361.0,17540.0,19043.0,20191.0,21366.0,22421.0,23323.0,24334.0,25758.0,27107.0,28142.0,29398.0,30829.0,31544.0,33862.0,35844.0,37573.0,39534.0,41368.0,42590.0,43691.0,45208.0,46570.0,48904.0,50470.0,52318.0,53753.0,55072.0,56333.0,58848.0,60787.0,62481.0,64616.0,66824.0,68051.0,69514.0,71150.0,73218.0,74947.0,77015.0,78933.0,80366.0,81943.0,83981.0,86125.0,88488.0,90801.0,92815.0,94743.0,97017.0,99924.0,101873.0,104071.0,107043.0,110100.0,113114.0,115643.0,118081.0,120407.0,122917.0,126510.0,129147.0,131997.0,134287.0,137245.0,140139.0,143709.0,147285.0,150434.0,152953.0,155662.0,159131.0,163381.0,167135.0,170843.0,174854.0,178807.0,184620.0,191039.0,195889.0,201413.0,207027.0,211453.0,216955.0,223995.0,232153.0,239764.0,248198.0,256298.0,265176.0,271587.0,277869.0,287766.0,296304.0,303516.0,311505.0,320030.0,327676.0,336206.0,346593.0,355497.0
cumulative deaths,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,4.0,5.0,5.0,6.0,11.0,14.0,17.0,19.0,24.0,28.0,35.0,39.0,52.0,68.0,83.0,104.0,122.0,132.0,147.0,184.0,212.0,247.0,282.0,323.0,351.0,386.0,447.0,506.0,548.0,594.0,632.0,676.0,725.0,778.0,885.0,971.0,1050.0,1146.0,1176.0,1223.0,1316.0,1425.0,1548.0,1619.0,1692.0,1716.0,1800.0,1884.0,1961.0,2057.0,2147.0,2213.0,2235.0,2297.0,2386.0,2478.0,2561.0,2650.0,2732.0,2769.0,2820.0,2902.0,3014.0,3039.0,3192.0,3254.0,3290.0,3322.0,3422.0,3514.0,3624.0,3690.0,3768.0,3790.0,3808.0,3859.0,3961.0,4042.0,4144.0,4214.0,4242.0,4287.0,4360.0,4422.0,4484.0,4550.0,4626.0,4653.0,4679.0,4775.0,4869.0,4941.0,4986.0,5059.0,5089.0,5120.0,5202.0,5283.0,5359.0,5425.0,5495.0,5517.0,5561.0,5637.0,5728.0,5810.0,5872.0,5902.0,5937.0,5979.0,6083.0,6168.0,6263.0,6315.0,6329.0,6369.0,6452.0,6563.0,6708.0,6825.0,6936.0,7012.0,7042.0,7086.0,7227.0,7368.0
