date,2020-01-21,2020-01-22,2020-01-23,2020-01-24,2020-01-25,2020-01-26,2020-01-27,2020-01-28,2020-01-29,2020-01-30,2020-01-31,2020-02-01,2020-02-02,2020-02-03,2020-02-04,2020-02-05,2020-02-06,2020-02-07,2020-02-08,2020-02-09,2020-02-10,2020-02-11,2020-02-12,2020-02-13,2020-02-14,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15
cumulative confirmed cases,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,3.0,4.0,7.0,12.0,13.0,14.0,23.0,26.0,46.0,70.0,70.0,109.0,141.0,210.0,326.0,434.0,564.0,764.0,1000.0,1222.0,1467.0,1971.0,2478.0,3198.0,4038.0,4943.0,5695.0,6742.0,7769.0,9000.0,10260.0,11537.0,12342.0,13621.0,14739.0,15690.0,16819.0,17960.0,18978.0,19855.0,21011.0,21620.0,22526.0,23332.0,24745.0,25484.0,26306.0,27050.0,27861.0,28301.0,29640.0,30525.0,30831.0,31520.0,32130.0,32838.0,33185.0,33683.0,34720.0,35455.0,36070.0,36889.0,37431.0,37994.0,38820.0,39191.0,39993.0,40588.0,40974.0,41915.0,42394.0,43202.0,44130.0,44803.0,45580.0,46434.0,46936.0,47463.0,48667.0,49443.0,50119.0,50859.0,51738.0,52247.0,52626.0,53277.0,54489.0,55416.0,56155.0,56822.0,57439.0,58756.0,60175.0,61480.0,62750.0,63930.0,64896.0,65992.0,67363.0,69061.0,70963.0,73544.0,75560.0,77318.0,80101.0,82711.0,85918.0,89740.0,93789.0,97283.0,100209.0,103495.0,109006.0,114010.0,122952.0,132537.0,141067.0,146333.0,152426.0,158989.0,169098.0,178586.0,190044.0,200103.0,206439.0,213786.0,223775.0,232710.0,244143.0,254503.0,269803.0,282427.0,291621.0,301802.0
cumulative deaths,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,6.0,7.0,8.0,9.0,11.0,13.0,18.0,20.0,23.0,29.0,46.0,56.0,60.0,72.0,85.0,100.0,144.0,169.0,194.0,220.0,253.0,295.0,322.0,370.0,418.0,445.0,460.0,498.0,570.0,613.0,667.0,725.0,747.0,773.0,822.0,866.0,926.0,986.0,1045.0,1054.0,1073.0,1087.0,1170.0,1216.0,1267.0,1313.0,1363.0,1378.0,1398.0,1470.0,1538.0,1599.0,1668.0,1714.0,1720.0,1734.0,1778.0,1826.0,1874.0,1916.0,1963.0,1972.0,1996.0,2051.0,2095.0,2143.0,2189.0,2232.0,2236.0,2251.0,2258.0,2318.0,2363.0,2412.0,2446.0,2450.0,2459.0,2529.0,2565.0,2606.0,2659.0,2687.0,2699.0,2711.0,2764.0,2800.0,2847.0,2876.0,2924.0,2930.0,2937.0,2992.0,3017.0,3060.0,3103.0,3143.0,3160.0,3172.0,3237.0,3280.0,3326.0,3365.0,3389.0,3418.0,3446.0,3504.0,3549.0,3616.0,3683.0,3701.0,3730.0,3777.0,3840.0,3888.0,4008.0,4101.0,4196.0,4241.0,4276.0,4408.0,4520.0
