date,2020-01-21,2020-01-22,2020-01-23,2020-01-24,2020-01-25,2020-01-26,2020-01-27,2020-01-28,2020-01-29,2020-01-30,2020-01-31,2020-02-01,2020-02-02,2020-02-03,2020-02-04,2020-02-05,2020-02-06,2020-02-07,2020-02-08,2020-02-09,2020-02-10,2020-02-11,2020-02-12,2020-02-13,2020-02-14,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15
cumulative confirmed cases,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,10.0,10.0,10.0,10.0,11.0,11.0,11.0,11.0,11.0,12.0,16.0,19.0,19.0,23.0,24.0,31.0,33.0,41.0,58.0,69.0,80.0,87.0,106.0,166.0,248.0,386.0,547.0,639.0,728.0,857.0,1132.0,1542.0,1971.0,2381.0,2722.0,3065.0,3588.0,4402.0,4952.0,5773.0,6566.0,7117.0,8150.0,8968.0,9897.0,11372.0,12291.0,13208.0,13776.0,14487.0,15303.0,16106.0,16928.0,18131.0,18927.0,19441.0,20035.0,20949.0,21769.0,22706.0,23650.0,24494.0,25209.0,25963.0,26868.0,27839.0,29072.0,30342.0,31433.0,32299.0,33134.0,34286.0,35441.0,36682.0,37943.0,38849.0,40037.0,40988.0,42348.0,43822.0,45169.0,46987.0,47866.0,48828.0,49788.0,51080.0,52369.0,53441.0,54369.0,55451.0,56050.0,56490.0,57573.0,59105.0,60820.0,62073.0,63396.0,64974.0,66081.0,67966.0,69546.0,71330.0,73323.0,75077.0,75948.0,77326.0,79271.0,81771.0,83772.0,86031.0,88120.0,89542.0,91726.0,95973.0,99466.0,102677.0,107322.0,111594.0,114886.0,119646.0,124726.0,131310.0,136783.0,142582.0,148639.0,152437.0,158756.0,166703.0,174826.0,182260.0,189418.0,195707.0,200137.0,209350.0,219164.0,229116.0,240025.0,249948.0,258280.0,264811.0,273732.0,284638.0,295423.0
cumulative deaths,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,5.0,5.0,7.0,7.0,11.0,13.0,21.0,25.0,30.0,35.0,46.0,57.0,65.0,80.0,98.0,124.0,136.0,159.0,177.0,195.0,228.0,249.0,265.0,288.0,320.0,365.0,395.0,428.0,461.0,487.0,503.0,523.0,552.0,571.0,601.0,625.0,662.0,676.0,699.0,738.0,776.0,828.0,853.0,875.0,890.0,914.0,955.0,985.0,1016.0,1059.0,1086.0,1110.0,1137.0,1169.0,1205.0,1256.0,1300.0,1330.0,1356.0,1362.0,1405.0,1443.0,1480.0,1498.0,1522.0,1533.0,1536.0,1552.0,1598.0,1618.0,1645.0,1676.0,1683.0,1695.0,1732.0,1766.0,1793.0,1821.0,1840.0,1846.0,1856.0,1886.0,1916.0,1942.0,1965.0,1989.0,1995.0,2018.0,2057.0,2099.0,2137.0,2168.0,2186.0,2195.0,2213.0,2246.0,2292.0,2321.0,2362.0,2398.0,2407.0,2430.0,2482.0,2518.0,2562.0,2608.0,2646.0,2666.0,2726.0,2816.0,2935.0,3037.0,3129.0,3206.0,3246.0,3313.0,3449.0,3582.0
