date,2020-01-21,2020-01-22,2020-01-23,2020-01-24,2020-01-25,2020-01-26,2020-01-27,2020-01-28,2020-01-29,2020-01-30,2020-01-31,2020-02-01,2020-02-02,2020-02-03,2020-02-04,2020-02-05,2020-02-06,2020-02-07,2020-02-08,2020-02-09,2020-02-10,2020-02-11,2020-02-12,2020-02-13,2020-02-14,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15
cumulative confirmed cases,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,5.0,5.0,6.0,6.0,9.0,9.0,9.0,12.0,13.0,18.0,20.0,28.0,47.0,70.0,104.0,153.0,234.0,326.0,402.0,508.0,665.0,773.0,930.0,1169.0,1298.0,1413.0,1600.0,1769.0,2019.0,2269.0,2466.0,2577.0,2726.0,3018.0,3112.0,3393.0,3539.0,3702.0,3806.0,3962.0,4234.0,4507.0,4719.0,4929.0,5064.0,5251.0,5459.0,5769.0,6045.0,6280.0,6526.0,6716.0,6948.0,7202.0,7648.0,7962.0,8364.0,8640.0,8919.0,9305.0,9707.0,9945.0,10526.0,10960.0,11119.0,11380.0,11736.0,12176.0,12674.0,13169.0,13631.0,13937.0,14170.0,14566.0,14897.0,15315.0,15608.0,16040.0,16339.0,16561.0,16783.0,17262.0,17763.0,18465.0,19255.0,19936.0,20123.0,21250.0,22245.0,22818.0,24369.0,25517.0,26924.0,27761.0,28396.0,29981.0,31525.0,33167.0,34773.0,35953.0,37005.0,39298.0,41159.0,43731.0,46914.0,50198.0,52666.0,54767.0,58397.0,60207.0,63297.0,66676.0,70152.0,73961.0,74602.0,79399.0,84152.0,87495.0,91894.0,94616.0,98126.0,101542.0,105159.0,108710.0,112783.0,116947.0,119991.0,122479.0,123917.0,128126.0,131411.0
cumulative deaths,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,6.0,6.0,8.0,15.0,15.0,18.0,20.0,24.0,29.0,35.0,41.0,53.0,64.0,67.0,77.0,80.0,89.0,97.0,112.0,117.0,122.0,131.0,142.0,152.0,174.0,181.0,188.0,191.0,213.0,236.0,257.0,268.0,275.0,277.0,277.0,297.0,308.0,320.0,330.0,353.0,362.0,362.0,395.0,426.0,450.0,517.0,532.0,536.0,542.0,562.0,594.0,624.0,651.0,679.0,680.0,686.0,704.0,747.0,763.0,775.0,799.0,800.0,806.0,807.0,831.0,857.0,885.0,903.0,906.0,918.0,943.0,983.0,1000.0,1016.0,1046.0,1048.0,1052.0,1074.0,1100.0,1130.0,1157.0,1190.0,1194.0,1204.0,1228.0,1252.0,1287.0,1322.0,1347.0,1350.0,1354.0,1398.0,1467.0,1495.0,1537.0,1581.0,1594.0,1598.0,1645.0,1726.0,1766.0,1802.0,1821.0,1829.0,1832.0,1933.0,1973.0,2047.0,2093.0,2158.0,2239.0,2250.0,2341.0,2442.0
