date,2020-01-21,2020-01-22,2020-01-23,2020-01-24,2020-01-25,2020-01-26,2020-01-27,2020-01-28,2020-01-29,2020-01-30,2020-01-31,2020-02-01,2020-02-02,2020-02-03,2020-02-04,2020-02-05,2020-02-06,2020-02-07,2020-02-08,2020-02-09,2020-02-10,2020-02-11,2020-02-12,2020-02-13,2020-02-14,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15
cumulative confirmed cases,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,5.0,6.0,9.0,13.0,13.0,18.0,27.0,32.0,39.0,57.0,85.0,108.0,150.0,195.0,245.0,290.0,349.0,423.0,581.0,790.0,1066.0,1244.0,1415.0,1662.0,1985.0,2331.0,2758.0,3125.0,3609.0,4045.0,4371.0,5529.0,6185.0,6968.0,7694.0,8225.0,8936.0,9472.0,10096.0,10851.0,11641.0,12379.0,12892.0,13750.0,14261.0,14842.0,15805.0,16693.0,17844.0,18664.0,19574.0,20200.0,20942.0,21825.0,23566.0,24568.0,25561.0,26509.0,27217.0,28263.0,29476.0,30592.0,31638.0,32693.0,33483.0,34174.0,34927.0,36021.0,37105.0,38083.0,38920.0,39882.0,41664.0,42442.0,43645.0,44539.0,45608.0,46919.0,47754.0,48290.0,49042.0,50334.0,51631.0,52662.0,53456.0,54035.0,54831.0,55617.0,56490.0,57407.0,58099.0,58593.0,59024.0,59543.0,60114.0,60823.0,61262.0,61935.0,62328.0,62653.0,63004.0,63565.0,63839.0,64150.0,64565.0,64903.0,65202.0,65602.0,65934.0,66397.0,66704.0,67032.0,67360.0,67837.0,68152.0,68502.0,69015.0,69422.0,69724.0,69957.0,70497.0,70986.0,71455.0,72037.0,72503.0,73060.0,73705.0,74124.0,74836.0,75576.0
cumulative deaths,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,5.0,10.0,11.0,15.0,18.0,33.0,36.0,42.0,54.0,68.0,92.0,104.0,124.0,139.0,172.0,207.0,236.0,262.0,302.0,413.0,459.0,494.0,534.0,548.0,582.0,652.0,698.0,748.0,798.0,875.0,910.0,945.0,1016.0,1078.0,1139.0,1192.0,1251.0,1281.0,1317.0,1390.0,1443.0,1503.0,1560.0,1614.0,1644.0,1683.0,1756.0,1809.0,1866.0,1911.0,1957.0,1992.0,2023.0,2081.0,2123.0,2159.0,2207.0,2243.0,2277.0,2302.0,2333.0,2392.0,2428.0,2466.0,2509.0,2532.0,2552.0,2597.0,2641.0,2668.0,2702.0,2740.0,2749.0,2776.0,2811.0,2844.0,2875.0,2900.0,2926.0,2939.0,2947.0,2982.0,2996.0,3016.0,3030.0,3052.0,3066.0,3074.0,3092.0,3108.0,3129.0,3142.0,3157.0,3168.0,3175.0,3190.0,3205.0,3212.0,3223.0,3236.0,3243.0,3246.0,3266.0,3275.0,3288.0,3303.0,3310.0,3319.0,3325.0,3334.0,3341.0
